Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1619875702.0,338087784.0,37.810808,-122.447223,0.726325,-0.88733,0.461135,37.0,0.0,0.0,0.978669,1619875702.0,338244579.0,37.810698,-122.454551,0.648619,-0.552136,0.833754,37.0,9.0,4.0,1.0,1619875702.0,338399214.0,37.81221,-122.44654,1.380071,0.98793,0.154902,37.0,7.0,2.0,0.685951,1619875702.0,366864850.0,37.840133,-122.449813,2.352699,0.232421,0.972615,60.0,19.0,10.0,0.987763,1619875702.0,366985270.0,37.816716,-122.475609,8.785694,-0.988849,-0.14892,60.0,25.0,9.0,0.568052,248.2111111111111,9.0,6.052777777777777
1619875703.0,338087784.0,37.810809,-122.447227,0.716894,-0.836434,0.548068,37.0,0.0,0.0,0.982892,1619875703.0,338244579.0,37.8107,-122.454553,0.63324,-0.553824,0.832633,37.0,9.0,4.0,0.999782,1619875703.0,338399214.0,37.812211,-122.446532,1.350033,0.987363,0.158477,37.0,7.0,2.0,0.695784,1619875703.0,366864850.0,37.840143,-122.44981,2.293637,0.259672,0.965697,60.0,19.0,10.0,0.989201,1619875703.0,366985270.0,37.81671,-122.47566,8.735207,-0.988609,-0.150506,60.0,25.0,9.0,0.573494,248.20555555555555,9.0,6.051388888888889
1619875704.0,338087784.0,37.810811,-122.44723,0.714809,-0.774951,0.632021,37.0,0.0,0.0,0.986664,1619875704.0,338244579.0,37.810703,-122.454555,0.617336,-0.55539,0.83159,37.0,9.0,4.0,0.999579,1619875704.0,338399214.0,37.812212,-122.446524,1.320244,0.986761,0.162184,37.0,7.0,2.0,0.705701,1619875704.0,366864850.0,37.840154,-122.449807,2.235685,0.287974,0.957638,60.0,19.0,10.0,0.990549,1619875704.0,366985270.0,37.816704,-122.475711,8.684961,-0.988374,-0.152043,60.0,25.0,9.0,0.578918,248.2,9.0,6.05
1619875705.0,338087784.0,37.810813,-122.447233,0.720513,-0.704241,0.709961,37.0,0.0,0.0,0.989979,1619875705.0,338244579.0,37.810705,-122.454557,0.600908,-0.556828,0.830628,37.0,9.0,4.0,0.999389,1619875705.0,338399214.0,37.812213,-122.446517,1.290704,0.986121,0.16603,37.0,7.0,2.0,0.715669,1619875705.0,366864850.0,37.840164,-122.449803,2.178963,0.317348,0.948309,60.0,19.0,10.0,0.991808,1619875705.0,366985270.0,37.816698,-122.475761,8.635241,-0.988147,-0.153512,60.0,25.0,9.0,0.584322,248.19444444444449,9.0,6.048611111111111
1619875706.0,338087784.0,37.810816,-122.447236,0.7342,-0.6266,0.779341,37.0,0.0,0.0,0.992832,1619875706.0,338244579.0,37.810708,-122.454559,0.583954,-0.558132,0.829752,37.0,9.0,4.0,0.999212,1619875706.0,338399214.0,37.812214,-122.446509,1.261414,0.98544,0.170023,37.0,7.0,2.0,0.725658,1619875706.0,366864850.0,37.840173,-122.449799,2.123604,0.347809,0.937565,60.0,19.0,10.0,0.992978,1619875706.0,366985270.0,37.816692,-122.475811,8.586043,-0.987928,-0.154912,60.0,25.0,9.0,0.589707,248.1888888888889,9.0,6.047222222222223
1619875707.0,338087784.0,37.810818,-122.447239,0.755811,-0.54491,0.838494,37.0,0.0,0.0,0.995219,1619875707.0,338244579.0,37.81071,-122.454561,0.566473,-0.559294,0.82897,37.0,9.0,4.0,0.999048,1619875707.0,338399214.0,37.812215,-122.446502,1.232375,0.984716,0.174169,37.0,7.0,2.0,0.735641,1619875707.0,366864850.0,37.840182,-122.449795,2.069751,0.379357,0.925251,60.0,19.0,10.0,0.994058,1619875707.0,366985270.0,37.816686,-122.47586,8.537365,-0.987719,-0.15624,60.0,25.0,9.0,0.595072,248.1833333333333,9.0,6.045833333333333
1619875708.0,338087784.0,37.810821,-122.447241,0.785054,-0.462149,0.886802,37.0,0.0,0.0,0.997133,1619875708.0,338244579.0,37.810712,-122.454563,0.548466,-0.560304,0.828287,37.0,9.0,4.0,0.998895,1619875708.0,338399214.0,37.812216,-122.446495,1.203588,0.983944,0.178478,37.0,7.0,2.0,0.745593,1619875708.0,366864850.0,37.840191,-122.44979,2.017562,0.411975,0.911195,60.0,19.0,10.0,0.995049,1619875708.0,366985270.0,37.816679,-122.47591,8.489204,-0.987519,-0.157497,60.0,25.0,9.0,0.600417,248.17777777777772,9.0,6.044444444444444
1619875709.0,338087784.0,37.810824,-122.447244,0.821469,-0.38095,0.924596,37.0,0.0,0.0,0.998571,1619875709.0,338244579.0,37.810714,-122.454565,0.529931,-0.56115,0.827714,37.0,9.0,4.0,0.998752,1619875709.0,338399214.0,37.812217,-122.446488,1.175055,0.983121,0.182959,37.0,7.0,2.0,0.755492,1619875709.0,366864850.0,37.8402,-122.449785,1.967208,0.445628,0.895218,60.0,19.0,10.0,0.99595,1619875709.0,366985270.0,37.816673,-122.475959,8.441556,-0.98733,-0.15868,60.0,25.0,9.0,0.605742,248.17222222222225,9.0,6.043055555555556
1619875710.0,338087784.0,37.810828,-122.447245,0.864491,-0.303333,0.952885,37.0,0.0,0.0,0.999528,1619875710.0,338244579.0,37.810716,-122.454567,0.510869,-0.561818,0.827261,37.0,9.0,4.0,0.99862,1619875710.0,338399214.0,37.812218,-122.446481,1.146776,0.982242,0.187621,37.0,7.0,2.0,0.765316,1619875710.0,366864850.0,37.840208,-122.44978,1.918875,0.480254,0.877129,60.0,19.0,10.0,0.996761,1619875710.0,366985270.0,37.816667,-122.476008,8.394421,-0.987151,-0.159788,60.0,25.0,9.0,0.611046,248.16666666666663,9.0,6.041666666666666
1619875711.0,338087784.0,37.810832,-122.447247,0.913515,-0.230628,0.973042,37.0,0.0,0.0,1.0,1619875711.0,338244579.0,37.810718,-122.454568,0.491279,-0.562289,0.826941,37.0,9.0,4.0,0.998497,1619875711.0,338399214.0,37.812219,-122.446474,1.118753,0.981302,0.192474,37.0,7.0,2.0,0.775048,1619875711.0,366864850.0,37.840216,-122.449775,1.872764,0.515761,0.856732,60.0,19.0,10.0,0.997482,1619875711.0,366985270.0,37.816661,-122.476056,8.347794,-0.986984,-0.16082,60.0,25.0,9.0,0.61633,248.1611111111111,9.0,6.040277777777778
