Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1624871143.0,367448870.0,37.824495,-122.485731,1.604977,-0.698433,-0.715675,60.0,18.0,6.0,1.0,1624871143.0,367533950.0,37.82511,-122.48668,0.532177,-0.055498,0.998459,60.0,24.0,6.0,1.0,1624871143.0,367587050.0,37.824181,-122.486249,1.02978,-0.819106,0.573643,37.0,16.0,0.0,1.0,1624871143.0,367733650.0,37.822402,-122.470754,10.628206,-0.998832,0.048327,90.0,0.0,0.0,1.0,1624871143.0,563046100.0,37.827548,-122.467314,12.173287,0.734232,0.678898,80.0,159.0,27.0,1.0,262.11944444444447,11.635833333333334,10.0
1624871144.0,367448870.0,37.82449,-122.485738,1.620539,-0.693409,-0.720544,60.0,18.0,6.0,0.994552,1624871144.0,367533950.0,37.825112,-122.48668,0.527145,-0.149138,0.988816,60.0,24.0,6.0,0.999843,1624871144.0,367587050.0,37.824184,-122.486254,1.035068,-0.821506,0.5702,37.0,16.0,0.0,0.997003,1624871144.0,367733650.0,37.822404,-122.470816,10.612353,-0.998916,0.046545,90.0,0.0,0.0,0.995274,1624871144.0,563046100.0,37.827586,-122.467262,12.169223,0.734285,0.678841,80.0,159.0,27.0,0.995649,262.1222222222222,11.636666666666668,10.0
1624871145.0,367448870.0,37.824484,-122.485744,1.635735,-0.688576,-0.725165,60.0,18.0,6.0,0.989078,1624871145.0,367533950.0,37.825115,-122.486681,0.5268,-0.241363,0.970435,60.0,24.0,6.0,0.999531,1624871145.0,367587050.0,37.824187,-122.486259,1.040321,-0.823899,0.566737,37.0,16.0,0.0,0.993986,1624871145.0,367733650.0,37.822407,-122.470878,10.595958,-0.998999,0.044738,90.0,0.0,0.0,0.990555,1624871145.0,563046100.0,37.827624,-122.467209,12.165223,0.734335,0.678787,80.0,159.0,27.0,0.991299,262.125,11.6375,10.0
1624871146.0,367448870.0,37.824479,-122.485751,1.650558,-0.683929,-0.729549,60.0,18.0,6.0,0.983581,1624871146.0,367533950.0,37.825117,-122.486681,0.530994,-0.329819,0.944044,60.0,24.0,6.0,0.999065,1624871146.0,367587050.0,37.824189,-122.486264,1.045541,-0.826284,0.563253,37.0,16.0,0.0,0.990948,1624871146.0,367733650.0,37.822409,-122.47094,10.579022,-0.999079,0.042905,90.0,0.0,0.0,0.985843,1624871146.0,563046100.0,37.827663,-122.467157,12.161287,0.734382,0.678736,80.0,159.0,27.0,0.98695,262.1277777777778,11.638333333333334,10.0
1624871147.0,367448870.0,37.824473,-122.485758,1.665001,-0.679463,-0.73371,60.0,18.0,6.0,0.978062,1624871147.0,367533950.0,37.82512,-122.486682,0.539472,-0.412559,0.910931,60.0,24.0,6.0,0.998449,1624871147.0,367587050.0,37.824192,-122.486269,1.050728,-0.828662,0.559749,37.0,16.0,0.0,0.987888,1624871147.0,367733650.0,37.822411,-122.471002,10.561546,-0.999157,0.041046,90.0,0.0,0.0,0.981138,1624871147.0,563046100.0,37.827701,-122.467105,12.157415,0.734427,0.678688,80.0,159.0,27.0,0.982603,262.1305555555556,11.639166666666666,10.0
1624871148.0,367448870.0,37.824468,-122.485764,1.679056,-0.675174,-0.737659,60.0,18.0,6.0,0.972521,1624871148.0,367533950.0,37.825122,-122.486684,0.55189,-0.488224,0.872718,60.0,24.0,6.0,0.997682,1624871148.0,367587050.0,37.824195,-122.486274,1.055882,-0.831033,0.556224,37.0,16.0,0.0,0.984808,1624871148.0,367733650.0,37.822413,-122.471064,10.543531,-0.999233,0.03916,90.0,0.0,0.0,0.976442,1624871148.0,563046100.0,37.827739,-122.467052,12.153606,0.734469,0.678642,80.0,159.0,27.0,0.978257,262.1333333333333,11.64,10.0
1624871149.0,367448870.0,37.824462,-122.485771,1.692717,-0.671056,-0.741407,60.0,18.0,6.0,0.966961,1624871149.0,367533950.0,37.825124,-122.486685,0.567848,-0.556096,0.831118,60.0,24.0,6.0,0.996768,1624871149.0,367587050.0,37.824197,-122.48628,1.061005,-0.833395,0.552677,37.0,16.0,0.0,0.981707,1624871149.0,367733650.0,37.822415,-122.471126,10.524979,-0.999306,0.037248,90.0,0.0,0.0,0.971753,1624871149.0,563046100.0,37.827777,-122.467,12.149861,0.734508,0.6786,80.0,159.0,27.0,0.973913,262.1361111111111,11.640833333333331,10.0
1624871150.0,367448870.0,37.824456,-122.485778,1.705978,-0.667105,-0.744964,60.0,18.0,6.0,0.961382,1624871150.0,367533950.0,37.825126,-122.486687,0.586924,-0.616025,0.787727,60.0,24.0,6.0,0.995707,1624871150.0,367587050.0,37.8242,-122.486285,1.066095,-0.835751,0.549109,37.0,16.0,0.0,0.978586,1624871150.0,367733650.0,37.822417,-122.471187,10.505891,-0.999376,0.035308,90.0,0.0,0.0,0.967072,1624871150.0,563046100.0,37.827815,-122.466948,12.14618,0.734545,0.67856,80.0,159.0,27.0,0.969569,262.1388888888889,11.641666666666667,10.0
1624871151.0,367448870.0,37.82445,-122.485784,1.718833,-0.663316,-0.748339,60.0,18.0,6.0,0.955787,1624871151.0,367533950.0,37.825128,-122.486689,0.608696,-0.668299,0.743893,60.0,24.0,6.0,0.994501,1624871151.0,367587050.0,37.824203,-122.48629,1.071154,-0.838098,0.545519,37.0,16.0,0.0,0.975444,1624871151.0,367733650.0,37.822418,-122.471249,10.48627,-0.999444,0.03334,90.0,0.0,0.0,0.9624,1624871151.0,563046100.0,37.827853,-122.466895,12.142563,0.734579,0.678523,80.0,159.0,27.0,0.965227,262.14166666666665,11.6425,10.0
1624871152.0,367448870.0,37.824444,-122.485791,1.731278,-0.659686,-0.751542,60.0,18.0,6.0,0.950175,1624871152.0,367533950.0,37.82513,-122.486692,0.632766,-0.713491,0.700664,60.0,24.0,6.0,0.993151,1624871152.0,367587050.0,37.824206,-122.486295,1.076183,-0.840438,0.541907,37.0,16.0,0.0,0.972281,1624871152.0,367733650.0,37.82242,-122.47131,10.466337,-0.999508,0.031361,90.0,0.0,0.0,0.957736,1624871152.0,563046100.0,37.827892,-122.466843,12.139009,0.73461,0.67849,80.0,159.0,27.0,0.960886,262.14444444444445,11.643333333333333,10.0
