Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1632485652.0,338090696.0,37.841191,-122.467488,7.531375,0.097511,0.995234,37.0,0.0,0.0,1.0,1632485652.0,338246396.0,37.82881,-122.471043,5.884442,-0.00484,-0.999988,36.0,12.0,4.0,1.0,1632485652.0,366985270.0,37.81494,-122.43898,10.195865,-0.999159,-0.041009,60.0,25.0,9.0,1.0,1632485652.0,368052630.0,37.810529,-122.444753,11.009903,-0.973549,0.228478,60.0,42.0,10.0,1.0,1632485652.0,368124210.0,37.822191,-122.452722,8.597733,0.999302,-0.03735,36.0,14.0,4.0,1.0,333.53333333333336,4.3533333333333335,10.0
1632485653.0,338090696.0,37.841226,-122.467484,7.543472,0.100766,0.99491,37.0,0.0,0.0,0.993883,1632485653.0,338246396.0,37.828783,-122.471044,5.875309,-0.002795,-0.999996,36.0,12.0,4.0,0.992682,1632485653.0,366985270.0,37.814938,-122.43904,10.211221,-0.999165,-0.040863,60.0,25.0,9.0,0.995627,1632485653.0,368052630.0,37.810541,-122.444816,11.009141,-0.973072,0.2305,60.0,42.0,10.0,0.995359,1632485653.0,368124210.0,37.822189,-122.452672,8.59563,0.999291,-0.037651,36.0,14.0,4.0,0.99532,333.5361111111111,4.353611111111111,10.0
1632485654.0,338090696.0,37.841261,-122.467479,7.555485,0.104092,0.994568,37.0,0.0,0.0,0.987755,1632485654.0,338246396.0,37.828756,-122.471044,5.864097,-0.000886,-1.0,36.0,12.0,4.0,0.985374,1632485654.0,366985270.0,37.814936,-122.439099,10.226417,-0.999171,-0.040704,60.0,25.0,9.0,0.991246,1632485654.0,368052630.0,37.810553,-122.444879,11.00845,-0.9726,0.232485,60.0,42.0,10.0,0.990719,1632485654.0,368124210.0,37.822188,-122.452621,8.59349,0.999279,-0.037963,36.0,14.0,4.0,0.990641,333.5388888888889,4.353888888888889,10.0
1632485655.0,338090696.0,37.841295,-122.467475,7.56742,0.10749,0.994206,37.0,0.0,0.0,0.981615,1632485655.0,338246396.0,37.828729,-122.471044,5.850802,0.000889,-1.0,36.0,12.0,4.0,0.978078,1632485655.0,366985270.0,37.814934,-122.439159,10.241455,-0.999178,-0.040533,60.0,25.0,9.0,0.98686,1632485655.0,368052630.0,37.810564,-122.444942,11.00783,-0.972132,0.234432,60.0,42.0,10.0,0.986079,1632485655.0,368124210.0,37.822186,-122.452571,8.591311,0.999267,-0.038287,36.0,14.0,4.0,0.985964,333.5416666666667,4.354166666666667,10.0
1632485656.0,338090696.0,37.84133,-122.46747,7.579282,0.11096,0.993825,37.0,0.0,0.0,0.975464,1632485656.0,338246396.0,37.828702,-122.471044,5.835419,0.00253,-0.999997,36.0,12.0,4.0,0.970798,1632485656.0,366985270.0,37.814932,-122.439219,10.256335,-0.999186,-0.04035,60.0,25.0,9.0,0.982467,1632485656.0,368052630.0,37.810576,-122.445004,11.007276,-0.97167,0.236341,60.0,42.0,10.0,0.981441,1632485656.0,368124210.0,37.822185,-122.452521,8.589094,0.999254,-0.038623,36.0,14.0,4.0,0.981288,333.5444444444444,4.354444444444445,10.0
1632485657.0,338090696.0,37.841365,-122.467465,7.591078,0.1145,0.993423,37.0,0.0,0.0,0.969302,1632485657.0,338246396.0,37.828675,-122.471044,5.817944,0.004039,-0.999992,36.0,12.0,4.0,0.963537,1632485657.0,366985270.0,37.81493,-122.439279,10.271056,-0.999193,-0.040155,60.0,25.0,9.0,0.978068,1632485657.0,368052630.0,37.810588,-122.445067,11.006786,-0.971213,0.238212,60.0,42.0,10.0,0.976803,1632485657.0,368124210.0,37.822183,-122.45247,8.586838,0.99924,-0.038969,36.0,14.0,4.0,0.976613,333.5472222222222,4.354722222222223,10.0
1632485658.0,338090696.0,37.8414,-122.46746,7.602746,0.118084,0.993004,37.0,0.0,0.0,0.963129,1632485658.0,338246396.0,37.828648,-122.471043,5.798374,0.005415,-0.999985,36.0,12.0,4.0,0.956297,1632485658.0,366985270.0,37.814928,-122.439339,10.285619,-0.999202,-0.039947,60.0,25.0,9.0,0.973662,1632485658.0,368052630.0,37.810601,-122.44513,11.006358,-0.970762,0.240045,60.0,42.0,10.0,0.972166,1632485658.0,368124210.0,37.822181,-122.45242,8.584545,0.999226,-0.039327,36.0,14.0,4.0,0.971939,333.55,4.355,10.0
1632485659.0,338090696.0,37.841435,-122.467455,7.614013,0.121607,0.992578,37.0,0.0,0.0,0.956944,1632485659.0,338246396.0,37.828621,-122.471043,5.776704,0.006659,-0.999978,36.0,12.0,4.0,0.949081,1632485659.0,366985270.0,37.814927,-122.439399,10.300023,-0.999211,-0.039727,60.0,25.0,9.0,0.96925,1632485659.0,368052630.0,37.810613,-122.445192,11.00599,-0.970316,0.241841,60.0,42.0,10.0,0.96753,1632485659.0,368124210.0,37.82218,-122.45237,8.582214,0.999212,-0.039697,36.0,14.0,4.0,0.967266,333.5527777777778,4.355277777777777,10.0
1632485660.0,338090696.0,37.84147,-122.467449,7.624804,0.125042,0.992151,37.0,0.0,0.0,0.950749,1632485660.0,338246396.0,37.828594,-122.471043,5.752933,0.007771,-0.99997,36.0,12.0,4.0,0.941892,1632485660.0,366985270.0,37.814925,-122.43946,10.31427,-0.99922,-0.039495,60.0,25.0,9.0,0.964832,1632485660.0,368052630.0,37.810625,-122.445255,11.005679,-0.969876,0.243598,60.0,42.0,10.0,0.962895,1632485660.0,368124210.0,37.822178,-122.45232,8.579844,0.999197,-0.040078,36.0,14.0,4.0,0.962595,333.55555555555554,4.355555555555555,10.0
1632485661.0,338090696.0,37.841505,-122.467444,7.635113,0.128391,0.991724,37.0,0.0,0.0,0.944544,1632485661.0,338246396.0,37.828568,-122.471043,5.727058,0.00875,-0.999962,36.0,12.0,4.0,0.934733,1632485661.0,366985270.0,37.814923,-122.43952,10.328358,-0.999229,-0.039251,60.0,25.0,9.0,0.960408,1632485661.0,368052630.0,37.810637,-122.445317,11.005424,-0.969443,0.245318,60.0,42.0,10.0,0.95826,1632485661.0,368124210.0,37.822177,-122.45227,8.577438,0.999181,-0.040471,36.0,14.0,4.0,0.957925,333.55833333333334,4.355833333333333,10.0
1632485662.0,338090696.0,37.84154,-122.467438,7.644933,0.131656,0.991296,37.0,0.0,0.0,0.938329,1632485662.0,338246396.0,37.828541,-122.471043,5.699076,0.009595,-0.999954,36.0,12.0,4.0,0.927606,1632485662.0,366985270.0,37.814921,-122.439581,10.342289,-0.999239,-0.038995,60.0,25.0,9.0,0.955978,1632485662.0,368052630.0,37.81065,-122.44538,11.005221,-0.969015,0.247,60.0,42.0,10.0,0.953626,1632485662.0,368124210.0,37.822175,-122.452219,8.574993,0.999164,-0.040875,36.0,14.0,4.0,0.953256,333.5611111111112,4.356111111111111,10.0
1632485663.0,338090696.0,37.841575,-122.467432,7.654259,0.134836,0.990868,37.0,0.0,0.0,0.932105,1632485663.0,338246396.0,37.828515,-122.471042,5.668985,0.010306,-0.999947,36.0,12.0,4.0,0.920516,1632485663.0,366985270.0,37.814919,-122.439641,10.356061,-0.99925,-0.038727,60.0,25.0,9.0,0.951541,1632485663.0,368052630.0,37.810663,-122.445442,11.005068,-0.968595,0.248644,60.0,42.0,10.0,0.948993,1632485663.0,368124210.0,37.822173,-122.452169,8.572511,0.999147,-0.041291,36.0,14.0,4.0,0.948589,333.56388888888887,4.356388888888889,10.0
1632485664.0,338090696.0,37.84161,-122.467426,7.663085,0.137934,0.990441,37.0,0.0,0.0,0.925873,1632485664.0,338246396.0,37.828489,-122.471042,5.636784,0.010882,-0.999941,36.0,12.0,4.0,0.913464,1632485664.0,366985270.0,37.814917,-122.439702,10.369676,-0.999261,-0.038447,60.0,25.0,9.0,0.947099,1632485664.0,368052630.0,37.810675,-122.445505,11.004964,-0.968181,0.25025,60.0,42.0,10.0,0.944361,1632485664.0,368124210.0,37.822172,-122.452119,8.569992,0.999129,-0.041718,36.0,14.0,4.0,0.943923,333.56666666666666,4.3566666666666665,10.0
1632485665.0,338090696.0,37.841645,-122.46742,7.671405,0.140949,0.990017,37.0,0.0,0.0,0.919633,1632485665.0,338246396.0,37.828463,-122.471042,5.602472,0.011319,-0.999936,36.0,12.0,4.0,0.906454,1632485665.0,366985270.0,37.814915,-122.439762,10.383133,-0.999272,-0.038155,60.0,25.0,9.0,0.942651,1632485665.0,368052630.0,37.810688,-122.445567,11.004906,-0.967774,0.251819,60.0,42.0,10.0,0.939729,1632485665.0,368124210.0,37.82217,-122.452069,8.567436,0.999111,-0.042157,36.0,14.0,4.0,0.939258,333.56944444444446,4.356944444444444,10.0
