Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1631463681.0,316046993.0,37.82846,-122.46659,3.892701,-0.373255,-0.927729,36.0,0.0,0.0,1.0,1631463681.0,338184935.0,37.84874,-122.44642,15.340618,0.228059,-0.973647,37.0,11.0,0.0,1.0,1631463681.0,367310560.0,37.813317,-122.480514,18.733917,0.933174,0.359424,60.0,19.0,6.0,1.0,1631463681.0,367389640.0,37.81586,-122.474039,11.432653,-0.969611,0.24465,60.0,21.0,7.0,0.960975,1631463681.0,368052630.0,37.814337,-122.462048,11.399955,-0.983051,0.183331,60.0,42.0,10.0,1.0,305.275,6.0,10.0
1631463682.0,316046993.0,37.828443,-122.466599,3.877554,-0.379062,-0.925371,36.0,0.0,0.0,0.996776,1631463682.0,338184935.0,37.848671,-122.4464,15.36497,0.227306,-0.973823,37.0,11.0,0.0,0.997115,1631463682.0,367310560.0,37.813349,-122.480411,18.712165,0.93512,0.354332,60.0,19.0,6.0,0.997254,1631463682.0,367389640.0,37.815873,-122.474104,11.446544,-0.969059,0.246829,60.0,21.0,7.0,0.958337,1631463682.0,368052630.0,37.814346,-122.462113,11.390169,-0.982747,0.184957,60.0,42.0,10.0,0.996375,305.27222222222224,6.0,10.0
1631463683.0,316046993.0,37.828427,-122.466607,3.862715,-0.384797,-0.923001,36.0,0.0,0.0,0.993555,1631463683.0,338184935.0,37.848602,-122.446379,15.389119,0.226564,-0.973996,37.0,11.0,0.0,0.994226,1631463683.0,367310560.0,37.813379,-122.480309,18.691252,0.937042,0.349216,60.0,19.0,6.0,0.994507,1631463683.0,367389640.0,37.815886,-122.474169,11.460103,-0.968519,0.248941,60.0,21.0,7.0,0.955734,1631463683.0,368052630.0,37.814356,-122.462179,11.379935,-0.982414,0.186715,60.0,42.0,10.0,0.992753,305.26944444444445,6.0,10.0
1631463684.0,316046993.0,37.82841,-122.466616,3.848179,-0.390456,-0.920622,36.0,0.0,0.0,0.990336,1631463684.0,338184935.0,37.848532,-122.446359,15.413064,0.225833,-0.974166,37.0,11.0,0.0,0.991333,1631463684.0,367310560.0,37.813409,-122.480206,18.67118,0.938942,0.344076,60.0,19.0,6.0,0.991756,1631463684.0,367389640.0,37.8159,-122.474234,11.473327,-0.96799,0.250988,60.0,21.0,7.0,0.953167,1631463684.0,368052630.0,37.814366,-122.462244,11.369263,-0.982053,0.188605,60.0,42.0,10.0,0.989135,305.26666666666665,6.0,10.0
1631463685.0,316046993.0,37.828394,-122.466625,3.833939,-0.396039,-0.918234,36.0,0.0,0.0,0.987121,1631463685.0,338184935.0,37.848463,-122.446338,15.436806,0.225112,-0.974333,37.0,11.0,0.0,0.988435,1631463685.0,367310560.0,37.813439,-122.480104,18.651951,0.940818,0.338913,60.0,19.0,6.0,0.989004,1631463685.0,367389640.0,37.815913,-122.474299,11.486209,-0.967474,0.252969,60.0,21.0,7.0,0.950635,1631463685.0,368052630.0,37.814376,-122.46231,11.35816,-0.981663,0.190627,60.0,42.0,10.0,0.985521,305.2638888888889,6.0,10.0
1631463686.0,316046993.0,37.828378,-122.466634,3.819989,-0.401544,-0.91584,36.0,0.0,0.0,0.983909,1631463686.0,338184935.0,37.848393,-122.446318,15.460343,0.224402,-0.974497,37.0,11.0,0.0,0.985533,1631463686.0,367310560.0,37.813468,-122.480001,18.633569,0.94267,0.333728,60.0,19.0,6.0,0.98625,1631463686.0,367389640.0,37.815926,-122.474364,11.498746,-0.966971,0.254885,60.0,21.0,7.0,0.948141,1631463686.0,368052630.0,37.814386,-122.462375,11.346636,-0.981242,0.192782,60.0,42.0,10.0,0.98191,305.2611111111111,6.0,10.0
1631463687.0,316046993.0,37.828361,-122.466643,3.806323,-0.40697,-0.913442,36.0,0.0,0.0,0.980699,1631463687.0,338184935.0,37.848324,-122.446298,15.483677,0.223702,-0.974658,37.0,11.0,0.0,0.982627,1631463687.0,367310560.0,37.813497,-122.479898,18.616035,0.944497,0.32852,60.0,19.0,6.0,0.983492,1631463687.0,367389640.0,37.81594,-122.474429,11.510933,-0.966481,0.256737,60.0,21.0,7.0,0.945685,1631463687.0,368052630.0,37.814396,-122.46244,11.334701,-0.980789,0.19507,60.0,42.0,10.0,0.978304,305.2583333333333,6.0,10.0
1631463688.0,316046993.0,37.828345,-122.466652,3.792934,-0.412315,-0.911041,36.0,0.0,0.0,0.977493,1631463688.0,338184935.0,37.848254,-122.446277,15.506805,0.223012,-0.974816,37.0,11.0,0.0,0.979717,1631463688.0,367310560.0,37.813525,-122.479795,18.599352,0.9463,0.323291,60.0,19.0,6.0,0.980733,1631463688.0,367389640.0,37.815954,-122.474495,11.522766,-0.966005,0.258525,60.0,21.0,7.0,0.943269,1631463688.0,368052630.0,37.814406,-122.462505,11.322365,-0.980304,0.197492,60.0,42.0,10.0,0.974702,305.2555555555556,6.0,10.0
1631463689.0,316046993.0,37.828329,-122.466661,3.779815,-0.417578,-0.908641,36.0,0.0,0.0,0.974289,1631463689.0,338184935.0,37.848184,-122.446257,15.529729,0.222333,-0.974971,37.0,11.0,0.0,0.976803,1631463689.0,367310560.0,37.813553,-122.479692,18.583521,0.948077,0.318041,60.0,19.0,6.0,0.977971,1631463689.0,367389640.0,37.815967,-122.47456,11.534241,-0.965541,0.26025,60.0,21.0,7.0,0.940892,1631463689.0,368052630.0,37.814417,-122.46257,11.309641,-0.979786,0.200049,60.0,42.0,10.0,0.971104,305.2527777777778,6.0,10.0
1631463690.0,316046993.0,37.828313,-122.46667,3.766961,-0.422758,-0.906243,36.0,0.0,0.0,0.971088,1631463690.0,338184935.0,37.848114,-122.446237,15.552447,0.221663,-0.975123,37.0,11.0,0.0,0.973884,1631463690.0,367310560.0,37.813581,-122.479589,18.568544,0.949828,0.312771,60.0,19.0,6.0,0.975206,1631463690.0,367389640.0,37.815981,-122.474625,11.545355,-0.965092,0.261912,60.0,21.0,7.0,0.938555,1631463690.0,368052630.0,37.814427,-122.462635,11.29654,-0.979233,0.20274,60.0,42.0,10.0,0.967511,305.25,6.0,10.0
1631463691.0,316046993.0,37.828298,-122.466679,3.754366,-0.427853,-0.903848,36.0,0.0,0.0,0.96789,1631463691.0,338184935.0,37.848044,-122.446217,15.57496,0.221004,-0.975273,37.0,11.0,0.0,0.970961,1631463691.0,367310560.0,37.813608,-122.479486,18.554425,0.951554,0.307482,60.0,19.0,6.0,0.972438,1631463691.0,367389640.0,37.815995,-122.47469,11.556102,-0.964656,0.263511,60.0,21.0,7.0,0.936261,1631463691.0,368052630.0,37.814438,-122.4627,11.283075,-0.978643,0.205567,60.0,42.0,10.0,0.963923,305.2472222222222,6.0,10.0
1631463692.0,316046993.0,37.828282,-122.466689,3.742022,-0.432863,-0.90146,36.0,0.0,0.0,0.964696,1631463692.0,338184935.0,37.847973,-122.446196,15.597267,0.220355,-0.97542,37.0,11.0,0.0,0.968035,1631463692.0,367310560.0,37.813634,-122.479382,18.541163,0.953253,0.302174,60.0,19.0,6.0,0.969668,1631463692.0,367389640.0,37.816009,-122.474755,11.566481,-0.964235,0.265048,60.0,21.0,7.0,0.934008,1631463692.0,368052630.0,37.814448,-122.462765,11.269258,-0.978016,0.208529,60.0,42.0,10.0,0.960339,305.24444444444447,6.0,10.0
1631463693.0,316046993.0,37.828266,-122.466698,3.729925,-0.437785,-0.899079,36.0,0.0,0.0,0.961504,1631463693.0,338184935.0,37.847903,-122.446176,15.619368,0.219716,-0.975564,37.0,11.0,0.0,0.965104,1631463693.0,367310560.0,37.81366,-122.479279,18.528762,0.954925,0.296848,60.0,19.0,6.0,0.966895,1631463693.0,367389640.0,37.816024,-122.474821,11.576486,-0.963829,0.266523,60.0,21.0,7.0,0.9318,1631463693.0,368052630.0,37.814459,-122.462829,11.255105,-0.97735,0.211628,60.0,42.0,10.0,0.956761,305.2416666666667,6.0,10.0
1631463694.0,316046993.0,37.828251,-122.466708,3.718067,-0.44262,-0.896709,36.0,0.0,0.0,0.958315,1631463694.0,338184935.0,37.847832,-122.446156,15.641262,0.219087,-0.975705,37.0,11.0,0.0,0.962169,1631463694.0,367310560.0,37.813685,-122.479175,18.517222,0.95657,0.291504,60.0,19.0,6.0,0.964119,1631463694.0,367389640.0,37.816038,-122.474886,11.586116,-0.963436,0.267937,60.0,21.0,7.0,0.929635,1631463694.0,368052630.0,37.81447,-122.462894,11.240631,-0.976644,0.214864,60.0,42.0,10.0,0.953188,305.2388888888889,6.0,10.0
1631463695.0,316046993.0,37.828235,-122.466717,3.706443,-0.447366,-0.894351,36.0,0.0,0.0,0.955129,1631463695.0,338184935.0,37.847762,-122.446136,15.662949,0.218468,-0.975844,37.0,11.0,0.0,0.959231,1631463695.0,367310560.0,37.81371,-122.479071,18.506545,0.958187,0.286144,60.0,19.0,6.0,0.96134,1631463695.0,367389640.0,37.816052,-122.474952,11.595367,-0.963059,0.26929,60.0,21.0,7.0,0.927515,1631463695.0,368052630.0,37.814481,-122.462958,11.225849,-0.975896,0.218238,60.0,42.0,10.0,0.949621,305.2361111111111,6.0,10.0
1631463696.0,316046993.0,37.82822,-122.466727,3.695047,-0.452021,-0.892007,36.0,0.0,0.0,0.951946,1631463696.0,338184935.0,37.847691,-122.446116,15.68443,0.217858,-0.97598,37.0,11.0,0.0,0.956289,1631463696.0,367310560.0,37.813735,-122.478967,18.496732,0.959776,0.280767,60.0,19.0,6.0,0.958558,1631463696.0,367389640.0,37.816067,-122.475017,11.604236,-0.962697,0.270582,60.0,21.0,7.0,0.925442,1631463696.0,368052630.0,37.814493,-122.463022,11.210777,-0.975104,0.221749,60.0,42.0,10.0,0.94606,305.2333333333333,6.0,10.0
1631463697.0,316046993.0,37.828205,-122.466737,3.683872,-0.456586,-0.889679,36.0,0.0,0.0,0.948767,1631463697.0,338184935.0,37.84762,-122.446096,15.705703,0.217258,-0.976114,37.0,11.0,0.0,0.953342,1631463697.0,367310560.0,37.813759,-122.478863,18.487785,0.961337,0.275376,60.0,19.0,6.0,0.955772,1631463697.0,367389640.0,37.816081,-122.475082,11.61272,-0.96235,0.271814,60.0,21.0,7.0,0.923415,1631463697.0,368052630.0,37.814504,-122.463086,11.195432,-0.974267,0.225398,60.0,42.0,10.0,0.942504,305.23055555555555,6.0,10.0
1631463698.0,316046993.0,37.82819,-122.466747,3.672913,-0.461059,-0.88737,36.0,0.0,0.0,0.94559,1631463698.0,338184935.0,37.847549,-122.446076,15.726769,0.216668,-0.976245,37.0,11.0,0.0,0.950392,1631463698.0,367310560.0,37.813782,-122.478759,18.479706,0.962869,0.269969,60.0,19.0,6.0,0.952984,1631463698.0,367389640.0,37.816096,-122.475148,11.620816,-0.962018,0.272985,60.0,21.0,7.0,0.921435,1631463698.0,368052630.0,37.814516,-122.46315,11.179832,-0.973382,0.229187,60.0,42.0,10.0,0.938954,305.22777777777776,6.0,10.0
1631463699.0,316046993.0,37.828175,-122.466757,3.662163,-0.465439,-0.88508,36.0,0.0,0.0,0.942416,1631463699.0,338184935.0,37.847478,-122.446056,15.747627,0.216088,-0.976374,37.0,11.0,0.0,0.947438,1631463699.0,367310560.0,37.813805,-122.478655,18.472494,0.964372,0.264549,60.0,19.0,6.0,0.950192,1631463699.0,367389640.0,37.81611,-122.475213,11.628522,-0.961702,0.274097,60.0,21.0,7.0,0.919504,1631463699.0,368052630.0,37.814528,-122.463214,11.163993,-0.972449,0.233115,60.0,42.0,10.0,0.935411,305.225,6.0,10.0
