Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1614950826.0,338167933.0,37.85314,-122.45466,5.961181,0.992808,-0.119716,36.0,13.0,4.0,1.0,1614950826.0,338180596.0,37.845033,-122.450422,5.133383,0.991998,-0.126254,36.0,10.0,3.0,1.0,1614950826.0,338207691.0,37.847903,-122.472126,4.523139,0.313172,-0.949697,37.0,0.0,0.0,1.0,1614950826.0,338244808.0,37.826242,-122.469213,5.962413,-0.58608,-0.810253,36.0,11.0,5.0,1.0,1614950826.0,368052630.0,37.817184,-122.476376,8.352229,-0.999939,0.011059,60.0,42.0,10.0,0.867088,25.9,1.295,10.0
1614950827.0,338167933.0,37.853137,-122.454625,5.93842,0.992427,-0.122836,36.0,13.0,4.0,0.997222,1614950827.0,338180596.0,37.84503,-122.450392,5.126654,0.991851,-0.127403,36.0,10.0,3.0,0.997469,1614950827.0,338207691.0,37.847883,-122.472118,4.526563,0.313375,-0.949629,37.0,0.0,0.0,0.997509,1614950827.0,338244808.0,37.826219,-122.469233,5.958009,-0.587131,-0.809492,36.0,11.0,5.0,0.997575,1614950827.0,368052630.0,37.817184,-122.476425,8.309811,-0.999987,0.005181,60.0,42.0,10.0,0.869202,25.883333333333333,1.2941666666666665,10.0
1614950828.0,338167933.0,37.853133,-122.454591,5.915927,0.992037,-0.125945,36.0,13.0,4.0,0.994456,1614950828.0,338180596.0,37.845027,-122.450363,5.12021,0.991707,-0.128522,36.0,10.0,3.0,0.994941,1614950828.0,338207691.0,37.847863,-122.472109,4.529922,0.313582,-0.949561,37.0,0.0,0.0,0.995016,1614950828.0,338244808.0,37.826197,-122.469254,5.95353,-0.588139,-0.80876,36.0,11.0,5.0,0.995152,1614950828.0,368052630.0,37.817184,-122.476474,8.265947,-1.0,-0.000893,60.0,42.0,10.0,0.87131,25.866666666666667,1.2933333333333332,10.0
1614950829.0,338167933.0,37.85313,-122.454556,5.893699,0.991639,-0.129044,36.0,13.0,4.0,0.991699,1614950829.0,338180596.0,37.845024,-122.450333,5.11405,0.991565,-0.129609,36.0,10.0,3.0,0.992416,1614950829.0,338207691.0,37.847844,-122.472101,4.533214,0.313791,-0.949492,37.0,0.0,0.0,0.992521,1614950829.0,338244808.0,37.826175,-122.469274,5.948975,-0.589107,-0.808055,36.0,11.0,5.0,0.992729,1614950829.0,368052630.0,37.817184,-122.476522,8.220662,-0.999974,-0.007166,60.0,42.0,10.0,0.873411,25.85,1.2925,10.0
1614950830.0,338167933.0,37.853126,-122.454522,5.871736,0.991232,-0.13213,36.0,13.0,4.0,0.988953,1614950830.0,338180596.0,37.845021,-122.450303,5.108173,0.991426,-0.130666,36.0,10.0,3.0,0.989895,1614950830.0,338207691.0,37.847824,-122.472093,4.536442,0.314004,-0.949422,37.0,0.0,0.0,0.990024,1614950830.0,338244808.0,37.826153,-122.469295,5.944343,-0.590032,-0.80738,36.0,11.0,5.0,0.990308,1614950830.0,368052630.0,37.817184,-122.47657,8.173981,-0.999907,-0.013648,60.0,42.0,10.0,0.875505,25.833333333333336,1.2916666666666663,10.0
1614950831.0,338167933.0,37.853123,-122.454488,5.850037,0.990818,-0.135204,36.0,13.0,4.0,0.986218,1614950831.0,338180596.0,37.845018,-122.450273,5.10258,0.991291,-0.13169,36.0,10.0,3.0,0.987377,1614950831.0,338207691.0,37.847804,-122.472084,4.539604,0.314219,-0.94935,37.0,0.0,0.0,0.987525,1614950831.0,338244808.0,37.82613,-122.469316,5.939633,-0.590916,-0.806733,36.0,11.0,5.0,0.987888,1614950831.0,368052630.0,37.817184,-122.476618,8.125934,-0.999793,-0.020343,60.0,42.0,10.0,0.87759,25.81666666666667,1.2908333333333333,10.0
1614950832.0,338167933.0,37.853119,-122.454454,5.8286,0.990395,-0.138265,36.0,13.0,4.0,0.983492,1614950832.0,338180596.0,37.845015,-122.450244,5.097269,0.991158,-0.132683,36.0,10.0,3.0,0.984861,1614950832.0,338207691.0,37.847784,-122.472076,4.5427,0.314438,-0.949278,37.0,0.0,0.0,0.985025,1614950832.0,338244808.0,37.826108,-122.469336,5.934844,-0.591758,-0.806115,36.0,11.0,5.0,0.985469,1614950832.0,368052630.0,37.817183,-122.476666,8.076548,-0.999628,-0.02726,60.0,42.0,10.0,0.879667,25.8,1.2899999999999998,10.0
1614950833.0,338167933.0,37.853115,-122.45442,5.807424,0.989965,-0.141313,36.0,13.0,4.0,0.980777,1614950833.0,338180596.0,37.845011,-122.450214,5.09224,0.991029,-0.133644,36.0,10.0,3.0,0.982348,1614950833.0,338207691.0,37.847764,-122.472067,4.545732,0.314659,-0.949205,37.0,0.0,0.0,0.982522,1614950833.0,338244808.0,37.826086,-122.469357,5.929975,-0.592559,-0.805527,36.0,11.0,5.0,0.983052,1614950833.0,368052630.0,37.817182,-122.476713,8.025855,-0.999408,-0.034405,60.0,42.0,10.0,0.881736,25.78333333333333,1.2891666666666666,10.0
1614950834.0,338167933.0,37.853112,-122.454387,5.786508,0.989527,-0.144348,36.0,13.0,4.0,0.978072,1614950834.0,338180596.0,37.845008,-122.450185,5.087492,0.990904,-0.134572,36.0,10.0,3.0,0.979838,1614950834.0,338207691.0,37.847744,-122.472059,4.548698,0.314884,-0.94913,37.0,0.0,0.0,0.980018,1614950834.0,338244808.0,37.826064,-122.469377,5.925024,-0.593318,-0.804968,36.0,11.0,5.0,0.980636,1614950834.0,368052630.0,37.81718,-122.47676,7.973888,-0.999127,-0.041787,60.0,42.0,10.0,0.883795,25.766666666666666,1.288333333333333,10.0
1614950835.0,338167933.0,37.853108,-122.454353,5.765851,0.989082,-0.147367,36.0,13.0,4.0,0.975377,1614950835.0,338180596.0,37.845005,-122.450155,5.083026,0.990782,-0.135468,36.0,10.0,3.0,0.977331,1614950835.0,338207691.0,37.847724,-122.472051,4.551598,0.315112,-0.949054,37.0,0.0,0.0,0.977512,1614950835.0,338244808.0,37.826042,-122.469398,5.919992,-0.594036,-0.804438,36.0,11.0,5.0,0.978221,1614950835.0,368052630.0,37.817179,-122.476807,7.920681,-0.998778,-0.049413,60.0,42.0,10.0,0.885845,25.75,1.2875,10.0
