Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1630776071.0,366981360.0,37.815591,-122.457443,9.895144,-0.995065,0.099222,60.0,21.0,7.0,1.0,1630776071.0,367301480.0,37.836952,-122.463016,5.006054,0.356999,-0.934105,31.0,30.0,12.0,1.0,1630776071.0,367363460.0,37.85281,-122.44745,8.881326,0.935985,-0.352041,60.0,19.0,5.0,1.0,1630776071.0,368060190.0,37.816893,-122.452962,16.496173,0.980803,0.195001,50.0,21.0,6.0,1.0,1630776071.0,368149760.0,37.824878,-122.475715,7.381697,0.820807,0.571206,37.0,12.0,4.0,1.0,1630776071.0,477521600.0,37.81731,-122.452723,10.824244,1.0,-0.000229,70.0,176.0,29.0,1.0,290.60555555555555,4.409166666666667,5.0
1630776072.0,366981360.0,37.815596,-122.4575,9.893926,-0.995109,0.098784,60.0,21.0,7.0,0.995261,1630776072.0,367301480.0,37.83693,-122.463005,4.984844,0.361529,-0.932361,31.0,30.0,12.0,0.995525,1630776072.0,367363460.0,37.852796,-122.447401,8.86011,0.934067,-0.357099,60.0,19.0,5.0,0.994985,1630776072.0,368060190.0,37.816908,-122.452868,16.487082,0.980727,0.195382,50.0,21.0,6.0,0.992828,1630776072.0,368149760.0,37.824898,-122.475679,7.377686,0.818648,0.574295,37.0,12.0,4.0,0.995205,1630776072.0,477521600.0,37.81731,-122.452659,10.819015,1.0,-0.000235,70.0,176.0,29.0,0.995038,290.6,4.41,5.0
1630776073.0,366981360.0,37.8156,-122.457558,9.89232,-0.995147,0.098401,60.0,21.0,7.0,0.990522,1630776073.0,367301480.0,37.836909,-122.462995,4.961753,0.365898,-0.930655,31.0,30.0,12.0,0.99109,1630776073.0,367363460.0,37.852781,-122.447353,8.83931,0.932125,-0.362137,60.0,19.0,5.0,0.989981,1630776073.0,368060190.0,37.816923,-122.452773,16.466705,0.980704,0.195498,50.0,21.0,6.0,0.985662,1630776073.0,368149760.0,37.824917,-122.475644,7.373901,0.816473,0.577383,37.0,12.0,4.0,0.990415,1630776073.0,477521600.0,37.81731,-122.452596,10.813625,1.0,-0.00024,70.0,176.0,29.0,0.990079,290.59444444444443,4.410833333333334,5.0
1630776074.0,366981360.0,37.815605,-122.457616,9.890324,-0.995179,0.098074,60.0,21.0,7.0,0.985785,1630776074.0,367301480.0,37.836888,-122.462984,4.936768,0.37011,-0.928988,31.0,30.0,12.0,0.986699,1630776074.0,367363460.0,37.852766,-122.447305,8.818922,0.930159,-0.367157,60.0,19.0,5.0,0.984988,1630776074.0,368060190.0,37.816938,-122.452678,16.435042,0.980734,0.195348,50.0,21.0,6.0,0.978505,1630776074.0,368149760.0,37.824937,-122.475609,7.370343,0.814282,0.58047,37.0,12.0,4.0,0.985627,1630776074.0,477521600.0,37.81731,-122.452532,10.808074,1.0,-0.000244,70.0,176.0,29.0,0.985122,290.5888888888889,4.411666666666667,5.0
1630776075.0,366981360.0,37.815609,-122.457673,9.887939,-0.995206,0.097801,60.0,21.0,7.0,0.981048,1630776075.0,367301480.0,37.836866,-122.462973,4.909878,0.374169,-0.927361,31.0,30.0,12.0,0.982351,1630776075.0,367363460.0,37.852751,-122.447256,8.798943,0.92817,-0.372156,60.0,19.0,5.0,0.980005,1630776075.0,368060190.0,37.816953,-122.452584,16.392094,0.980817,0.19493,50.0,21.0,6.0,0.971363,1630776075.0,368149760.0,37.824957,-122.475574,7.367013,0.812074,0.583554,37.0,12.0,4.0,0.980843,1630776075.0,477521600.0,37.81731,-122.452469,10.802362,1.0,-0.000246,70.0,176.0,29.0,0.980167,290.5833333333333,4.4125,5.0
1630776076.0,366981360.0,37.815614,-122.457731,9.885163,-0.995227,0.097583,60.0,21.0,7.0,0.976312,1630776076.0,367301480.0,37.836845,-122.462963,4.88107,0.378077,-0.925774,31.0,30.0,12.0,0.978049,1630776076.0,367363460.0,37.852736,-122.447209,8.779369,0.926159,-0.377133,60.0,19.0,5.0,0.975033,1630776076.0,368060190.0,37.816967,-122.45249,16.337866,0.980954,0.194241,50.0,21.0,6.0,0.964241,1630776076.0,368149760.0,37.824977,-122.475539,7.363911,0.809851,0.586636,37.0,12.0,4.0,0.976062,1630776076.0,477521600.0,37.81731,-122.452406,10.79649,1.0,-0.000247,70.0,176.0,29.0,0.975215,290.5777777777778,4.413333333333333,5.0
1630776077.0,366981360.0,37.815618,-122.457788,9.881997,-0.995243,0.09742,60.0,21.0,7.0,0.971577,1630776077.0,367301480.0,37.836824,-122.462952,4.850334,0.381837,-0.92423,31.0,30.0,12.0,0.973794,1630776077.0,367363460.0,37.852721,-122.447161,8.760198,0.924125,-0.382089,60.0,19.0,5.0,0.970071,1630776077.0,368060190.0,37.816982,-122.452396,16.272369,0.981144,0.193278,50.0,21.0,6.0,0.957141,1630776077.0,368149760.0,37.824997,-122.475504,7.361037,0.807611,0.589715,37.0,12.0,4.0,0.971284,1630776077.0,477521600.0,37.81731,-122.452343,10.790456,1.0,-0.000247,70.0,176.0,29.0,0.970266,290.5722222222222,4.414166666666667,5.0
1630776078.0,366981360.0,37.815623,-122.457846,9.87844,-0.995254,0.097312,60.0,21.0,7.0,0.966844,1630776078.0,367301480.0,37.836804,-122.462941,4.817659,0.385452,-0.922728,31.0,30.0,12.0,0.969587,1630776078.0,367363460.0,37.852705,-122.447114,8.741425,0.92207,-0.387023,60.0,19.0,5.0,0.96512,1630776078.0,368060190.0,37.816997,-122.452302,16.195615,0.981388,0.192034,50.0,21.0,6.0,0.95007,1630776078.0,368149760.0,37.825017,-122.475469,7.358392,0.805356,0.592792,37.0,12.0,4.0,0.966509,1630776078.0,477521600.0,37.81731,-122.452279,10.784262,1.0,-0.000246,70.0,176.0,29.0,0.96532,290.56666666666666,4.415,5.0
1630776079.0,366981360.0,37.815627,-122.457904,9.874491,-0.995259,0.097259,60.0,21.0,7.0,0.962113,1630776079.0,367301480.0,37.836783,-122.46293,4.783035,0.388925,-0.92127,31.0,30.0,12.0,0.965429,1630776079.0,367363460.0,37.85269,-122.447066,8.723048,0.919993,-0.391934,60.0,19.0,5.0,0.960178,1630776079.0,368060190.0,37.817011,-122.452209,16.107623,0.981687,0.190503,50.0,21.0,6.0,0.943032,1630776079.0,368149760.0,37.825037,-122.475434,7.355977,0.803085,0.595865,37.0,12.0,4.0,0.961737,1630776079.0,477521600.0,37.81731,-122.452216,10.777906,1.0,-0.000243,70.0,176.0,29.0,0.960376,290.5611111111112,4.4158333333333335,5.0
1630776080.0,366981360.0,37.815632,-122.457961,9.870152,-0.995259,0.097261,60.0,21.0,7.0,0.957383,1630776080.0,367301480.0,37.836763,-122.462919,4.746453,0.392256,-0.919856,31.0,30.0,12.0,0.961323,1630776080.0,367363460.0,37.852674,-122.447019,8.705063,0.917896,-0.396821,60.0,19.0,5.0,0.955247,1630776080.0,368060190.0,37.817025,-122.452117,16.008413,0.982039,0.188677,50.0,21.0,6.0,0.936031,1630776080.0,368149760.0,37.825057,-122.475399,7.353792,0.800798,0.598934,37.0,12.0,4.0,0.956967,1630776080.0,477521600.0,37.81731,-122.452153,10.77139,1.0,-0.00024,70.0,176.0,29.0,0.955435,290.55555555555554,4.416666666666667,5.0
