Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1633167153.0,338390586.0,37.806862,-122.444645,3.909112,0.915037,0.40337,37.0,0.0,4.0,1.0,1633167153.0,338422072.0,37.81215,-122.47753,4.336845,0.977338,0.211685,37.0,14.0,4.0,1.0,1633167153.0,367161940.0,37.829059,-122.451687,5.31962,-0.932978,-0.359932,31.0,30.0,9.0,1.0,1633167153.0,367692720.0,37.84025,-122.458843,2.900655,-0.996906,0.078601,37.0,13.0,0.0,1.0,1633167153.0,368198120.0,37.845976,-122.461212,5.508553,0.677057,-0.735931,37.0,0.0,0.0,1.0,1633167153.0,368204730.0,37.820509,-122.441959,5.102755,-0.956652,0.291232,37.0,5.0,0.0,1.0,0.0,0.0,10.0
1633167154.0,338390586.0,37.80687,-122.444624,3.922726,0.915449,0.402433,37.0,0.0,4.0,0.994033,1633167154.0,338422072.0,37.812154,-122.477505,4.326849,0.979631,0.200804,37.0,14.0,4.0,0.995864,1633167154.0,367161940.0,37.829051,-122.451716,5.319418,-0.932426,-0.361361,31.0,30.0,9.0,0.995977,1633167154.0,367692720.0,37.840251,-122.45886,2.898782,-0.996887,0.078842,37.0,13.0,0.0,0.995672,1633167154.0,368198120.0,37.845957,-122.46119,5.508778,0.677171,-0.735826,37.0,0.0,0.0,0.995849,1633167154.0,368204730.0,37.820515,-122.441988,5.10314,-0.956818,0.290687,37.0,5.0,0.0,0.995732,0.0,0.0,10.0
1633167155.0,338390586.0,37.806877,-122.444603,3.936508,0.915894,0.40142,37.0,0.0,4.0,0.988046,1633167155.0,338422072.0,37.812158,-122.47748,4.317478,0.981788,0.18998,37.0,14.0,4.0,0.991726,1633167155.0,367161940.0,37.829042,-122.451745,5.319344,-0.931887,-0.362749,31.0,30.0,9.0,0.991955,1633167155.0,367692720.0,37.840252,-122.458877,2.897117,-0.996864,0.079137,37.0,13.0,0.0,0.991348,1633167155.0,368198120.0,37.845939,-122.461168,5.508991,0.677295,-0.735712,37.0,0.0,0.0,0.991698,1633167155.0,368204730.0,37.820522,-122.442016,5.103354,-0.956993,0.29011,37.0,5.0,0.0,0.991463,0.0,0.0,10.0
1633167156.0,338390586.0,37.806884,-122.444582,3.950462,0.91637,0.400332,37.0,0.0,4.0,0.982039,1633167156.0,338422072.0,37.812162,-122.477456,4.308717,0.983809,0.179219,37.0,14.0,4.0,0.987586,1633167156.0,367161940.0,37.829033,-122.451774,5.319397,-0.931362,-0.364096,31.0,30.0,9.0,0.987934,1633167156.0,367692720.0,37.840253,-122.458894,2.895659,-0.996836,0.079487,37.0,13.0,0.0,0.987028,1633167156.0,368198120.0,37.84592,-122.461146,5.509193,0.677427,-0.73559,37.0,0.0,0.0,0.987547,1633167156.0,368204730.0,37.820529,-122.442045,5.103396,-0.957177,0.289502,37.0,5.0,0.0,0.987193,0.0,0.0,10.0
1633167157.0,338390586.0,37.806891,-122.44456,3.964587,0.916877,0.399169,37.0,0.0,4.0,0.976012,1633167157.0,338422072.0,37.812166,-122.477431,4.300548,0.985697,0.168525,37.0,14.0,4.0,0.983444,1633167157.0,367161940.0,37.829024,-122.451804,5.319576,-0.93085,-0.365401,31.0,30.0,9.0,0.983913,1633167157.0,367692720.0,37.840254,-122.458911,2.894409,-0.996804,0.079891,37.0,13.0,0.0,0.982711,1633167157.0,368198120.0,37.845901,-122.461124,5.509383,0.67757,-0.735459,37.0,0.0,0.0,0.983395,1633167157.0,368204730.0,37.820536,-122.442074,5.103268,-0.957371,0.288863,37.0,5.0,0.0,0.982923,0.0,0.0,10.0
1633167158.0,338390586.0,37.806899,-122.444539,3.978885,0.917415,0.397932,37.0,0.0,4.0,0.969965,1633167158.0,338422072.0,37.812169,-122.477406,4.292957,0.987454,0.157906,37.0,14.0,4.0,0.979301,1633167158.0,367161940.0,37.829015,-122.451833,5.319879,-0.930353,-0.366664,31.0,30.0,9.0,0.979894,1633167158.0,367692720.0,37.840255,-122.458928,2.893366,-0.996767,0.08035,37.0,13.0,0.0,0.978397,1633167158.0,368198120.0,37.845882,-122.461102,5.509562,0.677721,-0.735319,37.0,0.0,0.0,0.979243,1633167158.0,368204730.0,37.820543,-122.442102,5.10297,-0.957573,0.288191,37.0,5.0,0.0,0.978653,0.0,0.0,10.0
1633167159.0,338390586.0,37.806906,-122.444518,3.993358,0.917982,0.396622,37.0,0.0,4.0,0.963898,1633167159.0,338422072.0,37.812172,-122.477381,4.285927,0.989082,0.147366,37.0,14.0,4.0,0.975155,1633167159.0,367161940.0,37.829006,-122.451862,5.320307,-0.929871,-0.367886,31.0,30.0,9.0,0.975874,1633167159.0,367692720.0,37.840256,-122.458945,2.89253,-0.996725,0.080863,37.0,13.0,0.0,0.974087,1633167159.0,368198120.0,37.845864,-122.461081,5.509729,0.677881,-0.735171,37.0,0.0,0.0,0.975091,1633167159.0,368204730.0,37.82055,-122.442131,5.102502,-0.957784,0.287489,37.0,5.0,0.0,0.974383,0.0,0.0,10.0
1633167160.0,338390586.0,37.806913,-122.444496,4.008007,0.918578,0.39524,37.0,0.0,4.0,0.957811,1633167160.0,338422072.0,37.812175,-122.477356,4.279442,0.990584,0.136909,37.0,14.0,4.0,0.971008,1633167160.0,367161940.0,37.828997,-122.45189,5.320858,-0.929403,-0.369066,31.0,30.0,9.0,0.971855,1633167160.0,367692720.0,37.840257,-122.458962,2.891903,-0.996679,0.081431,37.0,13.0,0.0,0.969778,1633167160.0,368198120.0,37.845845,-122.461059,5.509885,0.678051,-0.735015,37.0,0.0,0.0,0.970938,1633167160.0,368204730.0,37.820556,-122.44216,5.101864,-0.958004,0.286754,37.0,5.0,0.0,0.970112,0.0,0.0,10.0
1633167161.0,338390586.0,37.806921,-122.444475,4.022833,0.919202,0.393786,37.0,0.0,4.0,0.951703,1633167161.0,338422072.0,37.812178,-122.477331,4.273486,0.991961,0.126541,37.0,14.0,4.0,0.966859,1633167161.0,367161940.0,37.828988,-122.451919,5.321531,-0.92895,-0.370205,31.0,30.0,9.0,0.967836,1633167161.0,367692720.0,37.840258,-122.458978,2.891484,-0.996628,0.082053,37.0,13.0,0.0,0.965472,1633167161.0,368198120.0,37.845826,-122.461037,5.51003,0.67823,-0.73485,37.0,0.0,0.0,0.966785,1633167161.0,368204730.0,37.820563,-122.442188,5.101057,-0.958233,0.285987,37.0,5.0,0.0,0.965842,0.0,0.0,10.0
1633167162.0,338390586.0,37.806928,-122.444453,4.037838,0.919854,0.392261,37.0,0.0,4.0,0.945574,1633167162.0,338422072.0,37.81218,-122.477307,4.268043,0.993218,0.116267,37.0,14.0,4.0,0.962708,1633167162.0,367161940.0,37.828978,-122.451948,5.322325,-0.928512,-0.371302,31.0,30.0,9.0,0.963818,1633167162.0,367692720.0,37.840259,-122.458995,2.891274,-0.996572,0.082729,37.0,13.0,0.0,0.961169,1633167162.0,368198120.0,37.845807,-122.461015,5.510164,0.678418,-0.734676,37.0,0.0,0.0,0.962632,1633167162.0,368204730.0,37.82057,-122.442217,5.100081,-0.958471,0.285189,37.0,5.0,0.0,0.961572,0.0,0.0,10.0
