Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1636489488.0,367328780.0,37.79733,-122.49209,1.051512,-0.999084,-0.042787,31.0,30.0,12.0,1.0,1636489488.0,369703000.0,37.821853,-122.476757,13.566994,-0.962412,-0.271592,31.0,38.0,12.0,1.0,145.3,10.94,10.0
1636489489.0,367328780.0,37.79733,-122.492096,1.061344,-0.998805,-0.048874,31.0,30.0,12.0,0.998632,1636489489.0,369703000.0,37.821836,-122.476834,13.558695,-0.96252,-0.271211,31.0,38.0,12.0,0.99824,145.30277777777778,10.939444444444444,10.0
1636489490.0,367328780.0,37.79733,-122.492102,1.071102,-0.998497,-0.054811,31.0,30.0,12.0,0.997249,1636489490.0,369703000.0,37.821819,-122.47691,13.550769,-0.96262,-0.270854,31.0,38.0,12.0,0.996481,145.30555555555554,10.938888888888888,10.0
1636489491.0,367328780.0,37.797329,-122.492109,1.080785,-0.998162,-0.060603,31.0,30.0,12.0,0.995852,1636489491.0,369703000.0,37.821802,-122.476987,13.543217,-0.962713,-0.270523,31.0,38.0,12.0,0.994723,145.30833333333334,10.938333333333333,10.0
1636489492.0,367328780.0,37.797329,-122.492115,1.09039,-0.997803,-0.066255,31.0,30.0,12.0,0.994441,1636489492.0,369703000.0,37.821785,-122.477063,13.536038,-0.962799,-0.270217,31.0,38.0,12.0,0.992967,145.3111111111111,10.93777777777778,10.0
1636489493.0,367328780.0,37.797329,-122.492121,1.099917,-0.997421,-0.071773,31.0,30.0,12.0,0.993015,1636489493.0,369703000.0,37.821768,-122.477139,13.529233,-0.962878,-0.269937,31.0,38.0,12.0,0.991211,145.3138888888889,10.93722222222222,10.0
1636489494.0,367328780.0,37.797328,-122.492128,1.109364,-0.997019,-0.077161,31.0,30.0,12.0,0.991576,1636489494.0,369703000.0,37.821751,-122.477216,13.522799,-0.962949,-0.269682,31.0,38.0,12.0,0.989456,145.31666666666666,10.936666666666667,10.0
1636489495.0,367328780.0,37.797328,-122.492134,1.118729,-0.996597,-0.082423,31.0,30.0,12.0,0.990122,1636489495.0,369703000.0,37.821734,-122.477292,13.516738,-0.963014,-0.269453,31.0,38.0,12.0,0.987702,145.31944444444446,10.936111111111112,10.0
1636489496.0,367328780.0,37.797327,-122.492141,1.128012,-0.996159,-0.087565,31.0,30.0,12.0,0.988656,1636489496.0,369703000.0,37.821717,-122.477368,13.511049,-0.96307,-0.269249,31.0,38.0,12.0,0.985949,145.32222222222222,10.935555555555556,10.0
1636489497.0,367328780.0,37.797327,-122.492147,1.13721,-0.995704,-0.092589,31.0,30.0,12.0,0.987175,1636489497.0,369703000.0,37.821701,-122.477444,13.505731,-0.96312,-0.269071,31.0,38.0,12.0,0.984197,145.325,10.935,10.0
1636489498.0,367328780.0,37.797327,-122.492154,1.146323,-0.995235,-0.097501,31.0,30.0,12.0,0.985682,1636489498.0,369703000.0,37.821684,-122.477521,13.500786,-0.963163,-0.268919,31.0,38.0,12.0,0.982445,145.32777777777778,10.934444444444445,10.0
1636489499.0,367328780.0,37.797326,-122.492161,1.155349,-0.994753,-0.102304,31.0,30.0,12.0,0.984175,1636489499.0,369703000.0,37.821667,-122.477597,13.496211,-0.963198,-0.268793,31.0,38.0,12.0,0.980695,145.33055555555555,10.93388888888889,10.0
1636489500.0,367328780.0,37.797325,-122.492167,1.164287,-0.994259,-0.107001,31.0,30.0,12.0,0.982655,1636489500.0,369703000.0,37.82165,-122.477673,13.492008,-0.963226,-0.268692,31.0,38.0,12.0,0.978945,145.33333333333334,10.933333333333334,10.0
1636489501.0,367328780.0,37.797325,-122.492174,1.173137,-0.993754,-0.111597,31.0,30.0,12.0,0.981122,1636489501.0,369703000.0,37.821633,-122.477749,13.488176,-0.963247,-0.268617,31.0,38.0,12.0,0.977195,145.3361111111111,10.932777777777778,10.0
1636489502.0,367328780.0,37.797324,-122.492181,1.181896,-0.993238,-0.116094,31.0,30.0,12.0,0.979577,1636489502.0,369703000.0,37.821617,-122.477825,13.484714,-0.963261,-0.268569,31.0,38.0,12.0,0.975446,145.3388888888889,10.932222222222222,10.0
