Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1637986009.0,477455200.0,37.83234,-122.43814,9.91248,-0.957566,-0.288214,70.0,186.0,32.0,1.0,1637986009.0,636020684.0,37.820057,-122.480529,12.535688,-0.869923,-0.493187,70.0,333.0,48.0,1.0,38.48611111111112,2.3091666666666666,10.0
1637986010.0,477455200.0,37.832327,-122.438196,9.935687,-0.957493,-0.288457,70.0,186.0,32.0,0.998367,1637986010.0,636020684.0,37.820029,-122.480593,12.537471,-0.869738,-0.493513,70.0,333.0,48.0,0.998271,38.47222222222222,2.308333333333333,10.0
1637986011.0,477455200.0,37.832314,-122.438251,9.958681,-0.957421,-0.288697,70.0,186.0,32.0,0.996731,1637986011.0,636020684.0,37.82,-122.480657,12.539381,-0.869558,-0.49383,70.0,333.0,48.0,0.996543,38.458333333333336,2.3075,10.0
1637986012.0,477455200.0,37.8323,-122.438307,9.98146,-0.957349,-0.288934,70.0,186.0,32.0,0.995091,1637986012.0,636020684.0,37.819971,-122.480721,12.541418,-0.869383,-0.494139,70.0,333.0,48.0,0.994814,38.44444444444444,2.306666666666666,10.0
1637986013.0,477455200.0,37.832287,-122.438363,10.004027,-0.957278,-0.289168,70.0,186.0,32.0,0.993447,1637986013.0,636020684.0,37.819943,-122.480785,12.543582,-0.869213,-0.494438,70.0,333.0,48.0,0.993085,38.43055555555556,2.305833333333333,10.0
1637986014.0,477455200.0,37.832273,-122.438419,10.026379,-0.957209,-0.289399,70.0,186.0,32.0,0.991799,1637986014.0,636020684.0,37.819914,-122.480849,12.545872,-0.869048,-0.494728,70.0,333.0,48.0,0.991356,38.41666666666667,2.305,10.0
1637986015.0,477455200.0,37.83226,-122.438475,10.048518,-0.95714,-0.289627,70.0,186.0,32.0,0.990148,1637986015.0,636020684.0,37.819885,-122.480913,12.54829,-0.868888,-0.495009,70.0,333.0,48.0,0.989626,38.40277777777778,2.3041666666666667,10.0
1637986016.0,477455200.0,37.832247,-122.438532,10.070444,-0.957071,-0.289853,70.0,186.0,32.0,0.988493,1637986016.0,636020684.0,37.819857,-122.480976,12.550833,-0.868733,-0.495281,70.0,333.0,48.0,0.987897,38.388888888888886,2.303333333333333,10.0
1637986017.0,477455200.0,37.832233,-122.438588,10.092156,-0.957004,-0.290076,70.0,186.0,32.0,0.986835,1637986017.0,636020684.0,37.819828,-122.48104,12.553503,-0.868583,-0.495543,70.0,333.0,48.0,0.986167,38.375,2.3025,10.0
1637986018.0,477455200.0,37.83222,-122.438645,10.113654,-0.956937,-0.290296,70.0,186.0,32.0,0.985173,1637986018.0,636020684.0,37.819799,-122.481104,12.556299,-0.868438,-0.495797,70.0,333.0,48.0,0.984437,38.36111111111112,2.3016666666666667,10.0
1637986019.0,477455200.0,37.832206,-122.438702,10.134939,-0.956871,-0.290513,70.0,186.0,32.0,0.983507,1637986019.0,636020684.0,37.81977,-122.481168,12.559221,-0.868299,-0.496042,70.0,333.0,48.0,0.982707,38.34722222222222,2.3008333333333333,10.0
1637986020.0,477455200.0,37.832192,-122.438758,10.15601,-0.956806,-0.290728,70.0,186.0,32.0,0.981838,1637986020.0,636020684.0,37.819741,-122.481232,12.562269,-0.868164,-0.496277,70.0,333.0,48.0,0.980976,38.333333333333336,2.3,10.0
1637986021.0,477455200.0,37.832179,-122.438815,10.176867,-0.956741,-0.29094,70.0,186.0,32.0,0.980166,1637986021.0,636020684.0,37.819713,-122.481296,12.565443,-0.868035,-0.496504,70.0,333.0,48.0,0.979246,38.31944444444444,2.2991666666666664,10.0
1637986022.0,477455200.0,37.832165,-122.438872,10.197511,-0.956678,-0.291149,70.0,186.0,32.0,0.97849,1637986022.0,636020684.0,37.819684,-122.48136,12.568743,-0.86791,-0.496721,70.0,333.0,48.0,0.977514,38.30555555555556,2.2983333333333333,10.0
1637986023.0,477455200.0,37.832151,-122.438929,10.217941,-0.956615,-0.291356,70.0,186.0,32.0,0.976811,1637986023.0,636020684.0,37.819655,-122.481424,12.572168,-0.867791,-0.49693,70.0,333.0,48.0,0.975783,38.29166666666667,2.2975,10.0
1637986024.0,477455200.0,37.832137,-122.438987,10.238157,-0.956553,-0.29156,70.0,186.0,32.0,0.975129,1637986024.0,636020684.0,37.819626,-122.481487,12.575719,-0.867677,-0.497129,70.0,333.0,48.0,0.974051,38.27777777777778,2.296666666666667,10.0
1637986025.0,477455200.0,37.832124,-122.439044,10.258159,-0.956491,-0.291762,70.0,186.0,32.0,0.973443,1637986025.0,636020684.0,37.819597,-122.481551,12.579395,-0.867568,-0.497319,70.0,333.0,48.0,0.972319,38.263888888888886,2.2958333333333334,10.0
1637986026.0,477455200.0,37.83211,-122.439102,10.277948,-0.95643,-0.291961,70.0,186.0,32.0,0.971754,1637986026.0,636020684.0,37.819568,-122.481615,12.583197,-0.867464,-0.497501,70.0,333.0,48.0,0.970586,38.25,2.295,10.0
1637986027.0,477455200.0,37.832096,-122.439159,10.297523,-0.95637,-0.292158,70.0,186.0,32.0,0.970062,1637986027.0,636020684.0,37.819539,-122.481679,12.587124,-0.867365,-0.497673,70.0,333.0,48.0,0.968853,38.23611111111112,2.2941666666666665,10.0
1637986028.0,477455200.0,37.832082,-122.439217,10.316884,-0.956311,-0.292352,70.0,186.0,32.0,0.968366,1637986028.0,636020684.0,37.81951,-122.481743,12.591177,-0.867271,-0.497836,70.0,333.0,48.0,0.96712,38.22222222222222,2.293333333333333,10.0
