Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1622472467.0,367375930.0,37.820339,-122.466483,11.198421,0.964608,0.263687,37.0,17.0,5.0,1.0,1622472467.0,367764320.0,37.851175,-122.44625,6.859112,0.742162,-0.670221,37.0,0.0,0.0,1.0,0.0,0.0,7.0
1622472468.0,367375930.0,37.820352,-122.46642,11.192603,0.964858,0.26277,37.0,17.0,5.0,0.996399,1622472468.0,367764320.0,37.851154,-122.44622,6.869433,0.741705,-0.670726,37.0,0.0,0.0,0.996644,0.0,0.0,7.0
1622472469.0,367375930.0,37.820366,-122.466357,11.186678,0.965138,0.261742,37.0,17.0,5.0,0.9928,1622472469.0,367764320.0,37.851132,-122.446191,6.879667,0.741256,-0.671223,37.0,0.0,0.0,0.993284,0.0,0.0,7.0
1622472470.0,367375930.0,37.820379,-122.466294,11.180651,0.965446,0.260602,37.0,17.0,5.0,0.989202,1622472470.0,367764320.0,37.851111,-122.446161,6.889815,0.740814,-0.67171,37.0,0.0,0.0,0.98992,0.0,0.0,7.0
1622472471.0,367375930.0,37.820393,-122.466231,11.174525,0.965783,0.25935,37.0,17.0,5.0,0.985606,1622472471.0,367764320.0,37.85109,-122.446131,6.899876,0.74038,-0.672188,37.0,0.0,0.0,0.98655,0.0,0.0,7.0
1622472472.0,367375930.0,37.820406,-122.466167,11.168306,0.966149,0.257985,37.0,17.0,5.0,0.98201,1622472472.0,367764320.0,37.851068,-122.446101,6.90985,0.739954,-0.672658,37.0,0.0,0.0,0.983177,0.0,0.0,7.0
1622472473.0,367375930.0,37.82042,-122.466104,11.161999,0.966542,0.256508,37.0,17.0,5.0,0.978416,1622472473.0,367764320.0,37.851047,-122.446071,6.919737,0.739535,-0.673118,37.0,0.0,0.0,0.979799,0.0,0.0,7.0
1622472474.0,367375930.0,37.820433,-122.466041,11.155611,0.966963,0.254917,37.0,17.0,5.0,0.974823,1622472474.0,367764320.0,37.851025,-122.446041,6.929536,0.739123,-0.67357,37.0,0.0,0.0,0.976416,0.0,0.0,7.0
1622472475.0,367375930.0,37.820446,-122.465978,11.149147,0.967411,0.253212,37.0,17.0,5.0,0.971231,1622472475.0,367764320.0,37.851004,-122.446011,6.939249,0.738719,-0.674013,37.0,0.0,0.0,0.97303,0.0,0.0,7.0
1622472476.0,367375930.0,37.820459,-122.465915,11.142615,0.967885,0.251394,37.0,17.0,5.0,0.967641,1622472476.0,367764320.0,37.850982,-122.445981,6.948873,0.738323,-0.674448,37.0,0.0,0.0,0.969639,0.0,0.0,7.0
