Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1611987936.0,538008133.0,37.822037,-122.477971,14.692234,-0.876687,-0.481061,71.0,332.0,48.0,1.0,1611987936.0,563758000.0,37.84123,-122.43989,17.297176,-0.998293,-0.058409,70.0,294.0,32.0,1.0,59.766666666666666,2.1733333333333333,10.0
1611987937.0,538008133.0,37.822004,-122.478047,14.703512,-0.877092,-0.480322,71.0,332.0,48.0,0.998255,1611987937.0,563758000.0,37.841225,-122.439991,17.265173,-0.998364,-0.057172,70.0,294.0,32.0,0.997992,59.79722222222222,2.1744444444444446,10.0
1611987938.0,538008133.0,37.821971,-122.478122,14.714874,-0.877496,-0.479584,71.0,332.0,48.0,0.996509,1611987938.0,563758000.0,37.841221,-122.440092,17.233253,-0.998431,-0.055993,70.0,294.0,32.0,0.99599,59.827777777777776,2.1755555555555555,10.0
1611987939.0,538008133.0,37.821939,-122.478198,14.72632,-0.877898,-0.478848,71.0,332.0,48.0,0.994761,1611987939.0,563758000.0,37.841216,-122.440193,17.201411,-0.998493,-0.054872,70.0,294.0,32.0,0.993993,59.85833333333333,2.1766666666666667,10.0
1611987940.0,538008133.0,37.821906,-122.478274,14.73785,-0.878298,-0.478113,71.0,332.0,48.0,0.993011,1611987940.0,563758000.0,37.841212,-122.440294,17.169645,-0.998551,-0.053811,70.0,294.0,32.0,0.992001,59.888888888888886,2.1777777777777776,10.0
1611987941.0,538008133.0,37.821873,-122.47835,14.749465,-0.878697,-0.47738,71.0,332.0,48.0,0.99126,1611987941.0,563758000.0,37.841208,-122.440394,17.13795,-0.998605,-0.052808,70.0,294.0,32.0,0.990015,59.91944444444445,2.178888888888889,10.0
1611987942.0,538008133.0,37.821841,-122.478426,14.761163,-0.879094,-0.476648,71.0,332.0,48.0,0.989507,1611987942.0,563758000.0,37.841203,-122.440494,17.106324,-0.998654,-0.051866,70.0,294.0,32.0,0.988034,59.95,2.18,10.0
1611987943.0,538008133.0,37.821808,-122.478502,14.772945,-0.87949,-0.475918,71.0,332.0,48.0,0.987753,1611987943.0,563758000.0,37.841199,-122.440594,17.074764,-0.9987,-0.050983,70.0,294.0,32.0,0.986057,59.980555555555554,2.181111111111111,10.0
1611987944.0,538008133.0,37.821776,-122.478578,14.784812,-0.879884,-0.475189,71.0,332.0,48.0,0.985997,1611987944.0,563758000.0,37.841195,-122.440694,17.043267,-0.998741,-0.050161,70.0,294.0,32.0,0.984086,60.01111111111111,2.1822222222222223,10.0
1611987945.0,538008133.0,37.821743,-122.478654,14.796762,-0.880276,-0.474462,71.0,332.0,48.0,0.984239,1611987945.0,563758000.0,37.841191,-122.440794,17.01183,-0.998779,-0.049399,70.0,294.0,32.0,0.98212,60.04166666666666,2.183333333333333,10.0
