Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1625489565.0,366742520.0,37.824212,-122.477735,8.070501,0.95301,0.302939,60.0,14.0,5.0,1.0,1625489565.0,366975760.0,37.813729,-122.442748,9.452192,-0.998428,0.056044,60.0,25.0,9.0,1.0,290.125,5.987500000000001,10.0
1625489566.0,366742520.0,37.824223,-122.47769,8.054026,0.951291,0.308295,60.0,14.0,5.0,0.997286,1625489566.0,366975760.0,37.813732,-122.442803,9.454048,-0.998416,0.056265,60.0,25.0,9.0,0.997117,290.1166666666667,5.988333333333333,10.0
1625489567.0,366742520.0,37.824234,-122.477645,8.037972,0.949544,0.313634,60.0,14.0,5.0,0.994574,1625489567.0,366975760.0,37.813734,-122.442858,9.455885,-0.998404,0.056479,60.0,25.0,9.0,0.994234,290.1083333333333,5.989166666666667,10.0
1625489568.0,366742520.0,37.824246,-122.477601,8.022337,0.94777,0.318955,60.0,14.0,5.0,0.991863,1625489568.0,366975760.0,37.813737,-122.442914,9.457706,-0.998392,0.056686,60.0,25.0,9.0,0.99135,290.1,5.99,10.0
1625489569.0,366742520.0,37.824258,-122.477556,8.007117,0.945969,0.324256,60.0,14.0,5.0,0.989155,1625489569.0,366975760.0,37.813739,-122.442969,9.459509,-0.998381,0.056888,60.0,25.0,9.0,0.988466,290.0916666666667,5.990833333333334,10.0
1625489570.0,366742520.0,37.82427,-122.477512,7.992311,0.944143,0.329537,60.0,14.0,5.0,0.986449,1625489570.0,366975760.0,37.813742,-122.443024,9.461295,-0.998369,0.057083,60.0,25.0,9.0,0.985581,290.0833333333333,5.991666666666667,10.0
1625489571.0,366742520.0,37.824282,-122.477468,7.977914,0.94229,0.334798,60.0,14.0,5.0,0.983744,1625489571.0,366975760.0,37.813744,-122.44308,9.463064,-0.998359,0.057272,60.0,25.0,9.0,0.982696,290.075,5.9925,10.0
1625489572.0,366742520.0,37.824295,-122.477424,7.963925,0.940412,0.340037,60.0,14.0,5.0,0.981041,1625489572.0,366975760.0,37.813747,-122.443135,9.464815,-0.998348,0.057455,60.0,25.0,9.0,0.97981,290.06666666666666,5.993333333333334,10.0
1625489573.0,366742520.0,37.824307,-122.47738,7.95034,0.938509,0.345254,60.0,14.0,5.0,0.97834,1625489573.0,366975760.0,37.813749,-122.44319,9.466548,-0.998338,0.057631,60.0,25.0,9.0,0.976923,290.05833333333334,5.994166666666667,10.0
1625489574.0,366742520.0,37.82432,-122.477336,7.937157,0.936582,0.350447,60.0,14.0,5.0,0.97564,1625489574.0,366975760.0,37.813752,-122.443246,9.468264,-0.998328,0.057801,60.0,25.0,9.0,0.974036,290.05,5.995,10.0
1625489575.0,366742520.0,37.824333,-122.477293,7.924371,0.934632,0.355617,60.0,14.0,5.0,0.972942,1625489575.0,366975760.0,37.813754,-122.443301,9.469963,-0.998319,0.057965,60.0,25.0,9.0,0.971149,290.0416666666667,5.995833333333334,10.0
1625489576.0,366742520.0,37.824346,-122.477249,7.911982,0.932658,0.360762,60.0,14.0,5.0,0.970245,1625489576.0,366975760.0,37.813757,-122.443356,9.471644,-0.998309,0.058122,60.0,25.0,9.0,0.96826,290.03333333333336,5.996666666666667,10.0
1625489577.0,366742520.0,37.824359,-122.477206,7.899984,0.930661,0.365882,60.0,14.0,5.0,0.967549,1625489577.0,366975760.0,37.813759,-122.443412,9.473307,-0.998301,0.058273,60.0,25.0,9.0,0.965372,290.025,5.9975000000000005,10.0
1625489578.0,366742520.0,37.824372,-122.477163,7.888375,0.928643,0.370975,60.0,14.0,5.0,0.964855,1625489578.0,366975760.0,37.813762,-122.443467,9.474953,-0.998292,0.058418,60.0,25.0,9.0,0.962483,290.01666666666665,5.998333333333333,10.0
1625489579.0,366742520.0,37.824386,-122.47712,7.877152,0.926603,0.376042,60.0,14.0,5.0,0.962161,1625489579.0,366975760.0,37.813765,-122.443522,9.476581,-0.998284,0.058557,60.0,25.0,9.0,0.959593,290.0083333333333,5.999166666666667,10.0
1625489580.0,366742520.0,37.824399,-122.477077,7.866312,0.924542,0.381081,60.0,14.0,5.0,0.959469,1625489580.0,366975760.0,37.813767,-122.443578,9.478191,-0.998276,0.05869,60.0,25.0,9.0,0.956703,290.0,6.0,10.0
1625489581.0,366742520.0,37.824413,-122.477035,7.855851,0.92246,0.386092,60.0,14.0,5.0,0.956778,1625489581.0,366975760.0,37.81377,-122.443633,9.479783,-0.998269,0.058816,60.0,25.0,9.0,0.953813,290.0,6.000555555555556,10.0
1625489582.0,366742520.0,37.824427,-122.476992,7.845766,0.920359,0.391073,60.0,14.0,5.0,0.954087,1625489582.0,366975760.0,37.813772,-122.443689,9.481358,-0.998262,0.058936,60.0,25.0,9.0,0.950922,290.0,6.001111111111111,10.0
1625489583.0,366742520.0,37.824442,-122.47695,7.836054,0.918239,0.396026,60.0,14.0,5.0,0.951398,1625489583.0,366975760.0,37.813775,-122.443744,9.482915,-0.998255,0.05905,60.0,25.0,9.0,0.948031,290.0,6.001666666666667,10.0
1625489584.0,366742520.0,37.824456,-122.476908,7.82671,0.916101,0.400948,60.0,14.0,5.0,0.948709,1625489584.0,366975760.0,37.813777,-122.4438,9.484455,-0.998249,0.059157,60.0,25.0,9.0,0.945139,290.0,6.002222222222223,10.0
