Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1626335559.0,367595350.0,37.820232,-122.443785,3.80858,0.288037,-0.957619,37.0,10.0,0.0,1.0,1626335559.0,369199000.0,37.814297,-122.508818,6.533356,-0.877059,-0.480382,36.0,11.0,4.0,1.0,309.76666666666665,5.988333333333333,10.0
1626335560.0,367595350.0,37.820215,-122.443778,3.83759,0.297956,-0.95458,37.0,10.0,0.0,0.997715,1626335560.0,369199000.0,37.814282,-122.508851,6.531456,-0.877714,-0.479185,36.0,11.0,4.0,0.997112,309.77777777777777,5.988888888888889,10.0
1626335561.0,367595350.0,37.820198,-122.443772,3.866585,0.307155,-0.951659,37.0,10.0,0.0,0.995408,1626335561.0,369199000.0,37.814268,-122.508885,6.529553,-0.878395,-0.477936,36.0,11.0,4.0,0.994224,309.7888888888889,5.989444444444445,10.0
1626335562.0,367595350.0,37.820181,-122.443765,3.895495,0.315656,-0.948874,37.0,10.0,0.0,0.993078,1626335562.0,369199000.0,37.814253,-122.508918,6.527648,-0.879102,-0.476635,36.0,11.0,4.0,0.991336,309.8,5.99,10.0
1626335563.0,367595350.0,37.820164,-122.443757,3.924254,0.32348,-0.946235,37.0,10.0,0.0,0.990727,1626335563.0,369199000.0,37.814239,-122.508952,6.525744,-0.879834,-0.475281,36.0,11.0,4.0,0.988448,309.8111111111112,5.990555555555556,10.0
1626335564.0,367595350.0,37.820147,-122.44375,3.952802,0.330648,-0.943754,37.0,10.0,0.0,0.988354,1626335564.0,369199000.0,37.814225,-122.508986,6.523842,-0.880592,-0.473876,36.0,11.0,4.0,0.985559,309.8222222222222,5.991111111111112,10.0
1626335565.0,367595350.0,37.820129,-122.443742,3.981084,0.337179,-0.94144,37.0,10.0,0.0,0.98596,1626335565.0,369199000.0,37.81421,-122.509019,6.521943,-0.881375,-0.472418,36.0,11.0,4.0,0.98267,309.8333333333333,5.991666666666667,10.0
1626335566.0,367595350.0,37.820112,-122.443735,4.009051,0.343094,-0.939301,37.0,10.0,0.0,0.983546,1626335566.0,369199000.0,37.814196,-122.509053,6.520051,-0.882183,-0.470907,36.0,11.0,4.0,0.979781,309.84444444444443,5.992222222222222,10.0
1626335567.0,367595350.0,37.820095,-122.443726,4.036658,0.348409,-0.937343,37.0,10.0,0.0,0.981112,1626335567.0,369199000.0,37.814182,-122.509087,6.518165,-0.883016,-0.469344,36.0,11.0,4.0,0.976891,309.85555555555555,5.9927777777777775,10.0
1626335568.0,367595350.0,37.820077,-122.443718,4.063867,0.353141,-0.93557,37.0,10.0,0.0,0.978659,1626335568.0,369199000.0,37.814168,-122.50912,6.51629,-0.883873,-0.467727,36.0,11.0,4.0,0.974,309.8666666666667,5.993333333333333,10.0
