Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1630126327.0,338096706.0,37.83498,-122.46839,18.457416,-0.085242,-0.99636,37.0,10.0,3.0,1.0,1630126327.0,366742520.0,37.822522,-122.483996,9.245076,-0.942956,-0.332917,60.0,14.0,5.0,1.0,1630126327.0,367715120.0,37.81815,-122.505621,8.96205,-0.974814,-0.22302,30.0,11.0,4.0,1.0,290.2944444444444,4.0,9.0
1630126328.0,338096706.0,37.834895,-122.468399,18.402189,-0.093415,-0.995627,37.0,10.0,3.0,0.996918,1630126328.0,366742520.0,37.822508,-122.484047,9.237958,-0.94279,-0.333388,60.0,14.0,5.0,0.995798,1630126328.0,367715120.0,37.818141,-122.505672,8.963818,-0.974869,-0.222777,30.0,11.0,4.0,0.995797,290.2888888888889,4.0,9.0
1630126329.0,338096706.0,37.83481,-122.468409,18.348242,-0.101587,-0.994827,37.0,10.0,3.0,0.993822,1630126329.0,366742520.0,37.822493,-122.484098,9.231149,-0.942626,-0.333852,60.0,14.0,5.0,0.9916,1630126329.0,367715120.0,37.818131,-122.505723,8.965573,-0.974931,-0.222508,30.0,11.0,4.0,0.991593,290.2833333333333,4.0,9.0
1630126330.0,338096706.0,37.834726,-122.46842,18.295565,-0.109756,-0.993959,37.0,10.0,3.0,0.990711,1630126330.0,366742520.0,37.822479,-122.484149,9.22465,-0.942463,-0.33431,60.0,14.0,5.0,0.987404,1630126330.0,367715120.0,37.818122,-122.505775,8.967314,-0.974998,-0.222214,30.0,11.0,4.0,0.987389,290.27777777777777,4.0,9.0
1630126331.0,338096706.0,37.834642,-122.468432,18.24415,-0.117921,-0.993023,37.0,10.0,3.0,0.987585,1630126331.0,366742520.0,37.822465,-122.4842,9.21846,-0.942303,-0.334762,60.0,14.0,5.0,0.983212,1630126331.0,367715120.0,37.818113,-122.505826,8.969041,-0.975071,-0.221894,30.0,11.0,4.0,0.983183,290.27222222222224,4.0,9.0
1630126332.0,338096706.0,37.834558,-122.468445,18.193987,-0.126079,-0.99202,37.0,10.0,3.0,0.984445,1630126332.0,366742520.0,37.822451,-122.484251,9.212579,-0.942144,-0.335209,60.0,14.0,5.0,0.979023,1630126332.0,367715120.0,37.818104,-122.505877,8.970756,-0.975149,-0.221549,30.0,11.0,4.0,0.978977,290.26666666666665,4.0,9.0
1630126333.0,338096706.0,37.834474,-122.468458,18.145066,-0.13423,-0.99095,37.0,10.0,3.0,0.98129,1630126333.0,366742520.0,37.822436,-122.484301,9.207007,-0.941987,-0.335649,60.0,14.0,5.0,0.974837,1630126333.0,367715120.0,37.818095,-122.505928,8.972457,-0.975234,-0.221178,30.0,11.0,4.0,0.97477,290.2611111111111,4.0,9.0
1630126334.0,338096706.0,37.834391,-122.468472,18.097378,-0.142371,-0.989813,37.0,10.0,3.0,0.97812,1630126334.0,366742520.0,37.822422,-122.484352,9.201745,-0.941833,-0.336082,60.0,14.0,5.0,0.970654,1630126334.0,367715120.0,37.818085,-122.505979,8.974146,-0.975323,-0.220781,30.0,11.0,4.0,0.970561,290.2555555555556,4.0,9.0
1630126335.0,338096706.0,37.834308,-122.468487,18.050912,-0.1505,-0.98861,37.0,10.0,3.0,0.974935,1630126335.0,366742520.0,37.822408,-122.484403,9.196791,-0.94168,-0.33651,60.0,14.0,5.0,0.966473,1630126335.0,367715120.0,37.818076,-122.506031,8.975823,-0.975419,-0.220359,30.0,11.0,4.0,0.966352,290.25,4.0,9.0
1630126336.0,338096706.0,37.834226,-122.468503,18.005658,-0.158617,-0.98734,37.0,10.0,3.0,0.971735,1630126336.0,366742520.0,37.822393,-122.484454,9.192146,-0.941529,-0.336931,60.0,14.0,5.0,0.962295,1630126336.0,367715120.0,37.818067,-122.506082,8.977487,-0.97552,-0.219912,30.0,11.0,4.0,0.962142,290.24444444444447,4.0,9.0
1630126337.0,338096706.0,37.834143,-122.46852,17.961605,-0.166719,-0.986004,37.0,10.0,3.0,0.96852,1630126337.0,366742520.0,37.822379,-122.484504,9.18781,-0.941381,-0.337346,60.0,14.0,5.0,0.958119,1630126337.0,367715120.0,37.818058,-122.506133,8.97914,-0.975626,-0.219439,30.0,11.0,4.0,0.957931,290.2388888888889,4.0,9.0
1630126338.0,338096706.0,37.834061,-122.468538,17.918743,-0.174805,-0.984603,37.0,10.0,3.0,0.965289,1630126338.0,366742520.0,37.822365,-122.484555,9.183783,-0.941234,-0.337754,60.0,14.0,5.0,0.953945,1630126338.0,367715120.0,37.818049,-122.506185,8.980782,-0.975738,-0.21894,30.0,11.0,4.0,0.95372,290.2333333333333,4.0,9.0
