Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1618752571.0,338311357.0,37.818132,-122.487289,6.003346,0.089965,-0.995945,36.0,14.0,2.0,1.0,1618752571.0,367145450.0,37.835106,-122.464645,10.068527,-0.952091,0.305814,60.0,16.0,9.0,0.937269,1618752571.0,367733650.0,37.817622,-122.477961,8.053322,-0.999174,-0.040626,90.0,0.0,0.0,0.470221,24.344444444444445,2.4344444444444444,10.0
1618752572.0,338311357.0,37.818104,-122.487286,6.001617,0.088497,-0.996076,36.0,14.0,2.0,0.996348,1618752572.0,367145450.0,37.83512,-122.464701,10.0396,-0.952217,0.305423,60.0,16.0,9.0,0.937073,1618752572.0,367733650.0,37.817621,-122.478008,8.005775,-0.999139,-0.041486,90.0,0.0,0.0,0.476584,24.35555555555556,2.435555555555556,10.0
1618752573.0,338311357.0,37.818077,-122.487283,5.999459,0.087074,-0.996202,36.0,14.0,2.0,0.992696,1618752573.0,367145450.0,37.835135,-122.464757,10.009356,-0.952336,0.305051,60.0,16.0,9.0,0.936919,1618752573.0,367733650.0,37.817619,-122.478055,7.95679,-0.999097,-0.042478,90.0,0.0,0.0,0.482911,24.366666666666667,2.4366666666666665,10.0
1618752574.0,338311357.0,37.818049,-122.48728,5.996871,0.085694,-0.996322,36.0,14.0,2.0,0.989047,1618752574.0,367145450.0,37.835149,-122.464813,9.977795,-0.952449,0.304698,60.0,16.0,9.0,0.936808,1618752574.0,367733650.0,37.817618,-122.478101,7.906367,-0.999049,-0.043604,90.0,0.0,0.0,0.4892,24.37777777777778,2.437777777777778,10.0
1618752575.0,338311357.0,37.818021,-122.487277,5.993852,0.084358,-0.996436,36.0,14.0,2.0,0.985399,1618752575.0,367145450.0,37.835163,-122.464869,9.944918,-0.952556,0.304364,60.0,16.0,9.0,0.936738,1618752575.0,367733650.0,37.817616,-122.478147,7.854512,-0.998993,-0.044868,90.0,0.0,0.0,0.495449,24.38888888888889,2.438888888888889,10.0
1618752576.0,338311357.0,37.817994,-122.487274,5.9904,0.083065,-0.996544,36.0,14.0,2.0,0.981754,1618752576.0,367145450.0,37.835177,-122.464924,9.910724,-0.952656,0.304049,60.0,16.0,9.0,0.93671,1618752576.0,367733650.0,37.817614,-122.478193,7.801227,-0.998929,-0.046274,90.0,0.0,0.0,0.501659,24.4,2.44,10.0
1618752577.0,338311357.0,37.817966,-122.487271,5.986516,0.081816,-0.996647,36.0,14.0,2.0,0.97811,1618752577.0,367145450.0,37.835191,-122.464979,9.875212,-0.952751,0.303754,60.0,16.0,9.0,0.936724,1618752577.0,367733650.0,37.817613,-122.478239,7.746518,-0.998856,-0.047825,90.0,0.0,0.0,0.507827,24.41111111111111,2.4411111111111112,10.0
1618752578.0,338311357.0,37.817938,-122.487268,5.982197,0.080609,-0.996746,36.0,14.0,2.0,0.97447,1618752578.0,367145450.0,37.835205,-122.465034,9.838384,-0.952839,0.303477,60.0,16.0,9.0,0.936778,1618752578.0,367733650.0,37.817611,-122.478284,7.690389,-0.998773,-0.049524,90.0,0.0,0.0,0.513952,24.422222222222224,2.442222222222222,10.0
1618752579.0,338311357.0,37.817911,-122.487265,5.977443,0.079446,-0.996839,36.0,14.0,2.0,0.970832,1618752579.0,367145450.0,37.835218,-122.465089,9.800238,-0.95292,0.303221,60.0,16.0,9.0,0.936873,1618752579.0,367733650.0,37.817609,-122.478329,7.632845,-0.998679,-0.051377,90.0,0.0,0.0,0.520034,24.433333333333334,2.4433333333333334,10.0
1618752580.0,338311357.0,37.817883,-122.487262,5.972253,0.078326,-0.996928,36.0,14.0,2.0,0.967197,1618752580.0,367145450.0,37.835232,-122.465144,9.760774,-0.952996,0.302984,60.0,16.0,9.0,0.937008,1618752580.0,367733650.0,37.817607,-122.478374,7.573893,-0.998574,-0.053387,90.0,0.0,0.0,0.526072,24.444444444444446,2.4444444444444446,10.0
