Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1630042361.0,366972180.0,37.819845,-122.492899,10.610231,-0.959104,-0.283054,37.0,13.0,4.0,1.0,1630042361.0,367760340.0,37.830256,-122.462718,14.746245,-0.918246,-0.39601,60.0,0.0,0.0,1.0,1630042361.0,368060190.0,37.82019,-122.44516,21.203034,-0.993165,0.11672,50.0,21.0,6.0,1.0,300.0,6.322777777777778,10.0
1630042362.0,366972180.0,37.819831,-122.492958,10.612232,-0.958939,-0.283614,37.0,13.0,4.0,0.997652,1630042362.0,367760340.0,37.830229,-122.462797,14.729367,-0.917658,-0.39737,60.0,0.0,0.0,0.997766,1630042362.0,368060190.0,37.820201,-122.445283,21.204323,-0.993484,0.113973,50.0,21.0,6.0,0.997568,300.0,6.323333333333333,10.0
1630042363.0,366972180.0,37.819817,-122.493018,10.61418,-0.958766,-0.284198,37.0,13.0,4.0,0.995304,1630042363.0,367760340.0,37.830202,-122.462876,14.71239,-0.917063,-0.398742,60.0,0.0,0.0,0.995535,1630042363.0,368060190.0,37.820213,-122.445407,21.205719,-0.993791,0.111259,50.0,21.0,6.0,0.995134,300.0,6.323888888888889,10.0
1630042364.0,366972180.0,37.819803,-122.493077,10.616076,-0.958585,-0.284807,37.0,13.0,4.0,0.992956,1630042364.0,367760340.0,37.830175,-122.462955,14.695314,-0.91646,-0.400126,60.0,0.0,0.0,0.993307,1630042364.0,368060190.0,37.820224,-122.44553,21.207216,-0.994088,0.108579,50.0,21.0,6.0,0.992699,300.0,6.3244444444444445,10.0
1630042365.0,366972180.0,37.819789,-122.493137,10.617921,-0.958397,-0.28544,37.0,13.0,4.0,0.990608,1630042365.0,367760340.0,37.830148,-122.463034,14.67814,-0.915849,-0.401522,60.0,0.0,0.0,0.991082,1630042365.0,368060190.0,37.820234,-122.445654,21.208808,-0.994373,0.105933,50.0,21.0,6.0,0.990263,300.0,6.325,10.0
1630042366.0,366972180.0,37.819775,-122.493197,10.619714,-0.958201,-0.286097,37.0,13.0,4.0,0.988259,1630042366.0,367760340.0,37.830121,-122.463113,14.660869,-0.915231,-0.40293,60.0,0.0,0.0,0.988861,1630042366.0,368060190.0,37.820245,-122.445777,21.21049,-0.994648,0.103321,50.0,21.0,6.0,0.987826,300.0,6.325555555555556,10.0
1630042367.0,366972180.0,37.819761,-122.493256,10.621456,-0.957997,-0.286779,37.0,13.0,4.0,0.98591,1630042367.0,367760340.0,37.830093,-122.463191,14.643501,-0.914604,-0.404351,60.0,0.0,0.0,0.986643,1630042367.0,368060190.0,37.820255,-122.445901,21.212256,-0.994913,0.100742,50.0,21.0,6.0,0.985388,300.0,6.326111111111111,10.0
1630042368.0,366972180.0,37.819747,-122.493316,10.623148,-0.957785,-0.287485,37.0,13.0,4.0,0.983561,1630042368.0,367760340.0,37.830066,-122.46327,14.626038,-0.913969,-0.405783,60.0,0.0,0.0,0.984428,1630042368.0,368060190.0,37.820265,-122.446024,21.2141,-0.995167,0.098197,50.0,21.0,6.0,0.982948,300.0,6.326666666666666,10.0
1630042369.0,366972180.0,37.819733,-122.493375,10.624791,-0.957566,-0.288216,37.0,13.0,4.0,0.981212,1630042369.0,367760340.0,37.830038,-122.463348,14.608481,-0.913327,-0.407228,60.0,0.0,0.0,0.982216,1630042369.0,368060190.0,37.820274,-122.446148,21.216016,-0.995412,0.095686,50.0,21.0,6.0,0.980508,300.0,6.327222222222222,10.0
1630042370.0,366972180.0,37.819719,-122.493435,10.626385,-0.957338,-0.28897,37.0,13.0,4.0,0.978863,1630042370.0,367760340.0,37.830011,-122.463426,14.59083,-0.912676,-0.408685,60.0,0.0,0.0,0.980008,1630042370.0,368060190.0,37.820284,-122.446272,21.217999,-0.995647,0.09321,50.0,21.0,6.0,0.978066,300.0,6.3277777777777775,10.0
1630042371.0,366972180.0,37.819704,-122.493495,10.62793,-0.957103,-0.289749,37.0,13.0,4.0,0.976513,1630042371.0,367760340.0,37.829983,-122.463504,14.573086,-0.912016,-0.410154,60.0,0.0,0.0,0.977803,1630042371.0,368060190.0,37.820293,-122.446395,21.220044,-0.995872,0.090767,50.0,21.0,6.0,0.975624,300.0,6.328333333333333,10.0
1630042372.0,366972180.0,37.81969,-122.493554,10.629428,-0.956859,-0.290552,37.0,13.0,4.0,0.974164,1630042372.0,367760340.0,37.829956,-122.463582,14.55525,-0.911348,-0.411636,60.0,0.0,0.0,0.975602,1630042372.0,368060190.0,37.820302,-122.446519,21.222144,-0.996089,0.088358,50.0,21.0,6.0,0.97318,300.0,6.328888888888889,10.0
1630042373.0,366972180.0,37.819676,-122.493614,10.630879,-0.956607,-0.29138,37.0,13.0,4.0,0.971814,1630042373.0,367760340.0,37.829928,-122.46366,14.537323,-0.910672,-0.41313,60.0,0.0,0.0,0.973404,1630042373.0,368060190.0,37.82031,-122.446643,21.224296,-0.996297,0.085983,50.0,21.0,6.0,0.970735,300.0,6.329444444444444,10.0
1630042374.0,366972180.0,37.819662,-122.493673,10.632284,-0.956348,-0.292231,37.0,13.0,4.0,0.969464,1630042374.0,367760340.0,37.8299,-122.463737,14.519306,-0.909987,-0.414637,60.0,0.0,0.0,0.971209,1630042374.0,368060190.0,37.820319,-122.446767,21.226493,-0.996496,0.083642,50.0,21.0,6.0,0.968289,300.0,6.33,10.0
1630042375.0,366972180.0,37.819647,-122.493733,10.633644,-0.95608,-0.293107,37.0,13.0,4.0,0.967114,1630042375.0,367760340.0,37.829872,-122.463815,14.5012,-0.909293,-0.416156,60.0,0.0,0.0,0.969018,1630042375.0,368060190.0,37.820327,-122.446891,21.22873,-0.996687,0.081335,50.0,21.0,6.0,0.965843,300.0,6.330555555555556,10.0
1630042376.0,366972180.0,37.819633,-122.493792,10.634959,-0.955803,-0.294007,37.0,13.0,4.0,0.964764,1630042376.0,367760340.0,37.829844,-122.463892,14.483005,-0.908591,-0.417688,60.0,0.0,0.0,0.96683,1630042376.0,368060190.0,37.820335,-122.447015,21.231003,-0.99687,0.079063,50.0,21.0,6.0,0.963395,300.0,6.331111111111111,10.0
