Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1637561014.0,255805584.0,37.79926,-122.52192,14.865,0.891403,0.453212,70.0,221.0,29.0,1.0,1637561014.0,310567000.0,37.816356,-122.459534,12.836039,0.999132,-0.041665,60.0,288.0,36.0,1.0,1637561014.0,368180460.0,37.82244,-122.454834,6.560238,0.20835,-0.978054,52.0,34.0,10.0,1.0,121.7611111111111,4.352222222222222,10.0
1637561015.0,255805584.0,37.799291,-122.521842,14.838039,0.89158,0.452864,70.0,221.0,29.0,0.99628,1637561015.0,310567000.0,37.816354,-122.459459,12.813572,0.999139,-0.041481,60.0,288.0,36.0,0.996015,1637561015.0,368180460.0,37.82241,-122.454826,6.626546,0.202893,-0.979201,52.0,34.0,10.0,0.998505,121.76388888888889,4.352777777777778,10.0
1637561016.0,255805584.0,37.799322,-122.521765,14.811296,0.891756,0.452516,70.0,221.0,29.0,0.992566,1637561016.0,310567000.0,37.816352,-122.459384,12.790946,0.999147,-0.041307,60.0,288.0,36.0,0.992038,1637561016.0,368180460.0,37.82238,-122.454818,6.691768,0.197801,-0.980242,52.0,34.0,10.0,0.99701,121.76666666666668,4.3533333333333335,10.0
1637561017.0,255805584.0,37.799353,-122.521688,14.784771,0.891932,0.45217,70.0,221.0,29.0,0.988858,1637561017.0,310567000.0,37.816349,-122.459309,12.768161,0.999153,-0.041141,60.0,288.0,36.0,0.988067,1637561017.0,368180460.0,37.82235,-122.45481,6.755872,0.193062,-0.981187,52.0,34.0,10.0,0.995517,121.76944444444445,4.353888888888889,10.0
1637561018.0,255805584.0,37.799384,-122.52161,14.758464,0.892107,0.451825,70.0,221.0,29.0,0.985157,1637561018.0,310567000.0,37.816347,-122.459235,12.745218,0.99916,-0.040984,60.0,288.0,36.0,0.984103,1637561018.0,368180460.0,37.822319,-122.454802,6.818828,0.188665,-0.982041,52.0,34.0,10.0,0.994025,121.77222222222224,4.354444444444445,10.0
1637561019.0,255805584.0,37.799415,-122.521533,14.732375,0.892281,0.451481,70.0,221.0,29.0,0.981462,1637561019.0,310567000.0,37.816344,-122.45916,12.722116,0.999166,-0.040835,60.0,288.0,36.0,0.980147,1637561019.0,368180460.0,37.822288,-122.454795,6.880607,0.184599,-0.982814,52.0,34.0,10.0,0.992533,121.775,4.355,10.0
1637561020.0,255805584.0,37.799446,-122.521456,14.706503,0.892454,0.451138,70.0,221.0,29.0,0.977774,1637561020.0,310567000.0,37.816342,-122.459086,12.698856,0.999172,-0.040695,60.0,288.0,36.0,0.976197,1637561020.0,368180460.0,37.822257,-122.454787,6.941185,0.180854,-0.98351,52.0,34.0,10.0,0.991042,121.77777777777776,4.355555555555555,10.0
1637561021.0,255805584.0,37.799477,-122.52138,14.68085,0.892627,0.450796,70.0,221.0,29.0,0.974092,1637561021.0,310567000.0,37.816339,-122.459011,12.675437,0.999177,-0.040564,60.0,288.0,36.0,0.972255,1637561021.0,368180460.0,37.822225,-122.45478,7.000538,0.17742,-0.984135,52.0,34.0,10.0,0.989551,121.78055555555557,4.356111111111111,10.0
1637561022.0,255805584.0,37.799507,-122.521303,14.655414,0.892799,0.450456,70.0,221.0,29.0,0.970416,1637561022.0,310567000.0,37.816337,-122.458937,12.651858,0.999182,-0.040442,60.0,288.0,36.0,0.96832,1637561022.0,368180460.0,37.822194,-122.454773,7.058645,0.174288,-0.984695,52.0,34.0,10.0,0.98806,121.78333333333332,4.3566666666666665,10.0
1637561023.0,255805584.0,37.799538,-122.521226,14.630197,0.89297,0.450116,70.0,221.0,29.0,0.966746,1637561023.0,310567000.0,37.816335,-122.458863,12.628121,0.999186,-0.040329,60.0,288.0,36.0,0.964393,1637561023.0,368180460.0,37.822161,-122.454766,7.115489,0.171449,-0.985193,52.0,34.0,10.0,0.986568,121.78611111111113,4.357222222222222,10.0
1637561024.0,255805584.0,37.799568,-122.52115,14.605197,0.89314,0.449778,70.0,221.0,29.0,0.963082,1637561024.0,310567000.0,37.816332,-122.458789,12.604226,0.999191,-0.040225,60.0,288.0,36.0,0.960472,1637561024.0,368180460.0,37.822129,-122.454758,7.171051,0.168896,-0.985634,52.0,34.0,10.0,0.985076,121.78888888888888,4.357777777777778,10.0
1637561025.0,255805584.0,37.799599,-122.521073,14.580414,0.89331,0.449442,70.0,221.0,29.0,0.959425,1637561025.0,310567000.0,37.81633,-122.458715,12.580171,0.999194,-0.040129,60.0,288.0,36.0,0.95656,1637561025.0,368180460.0,37.822096,-122.454751,7.225318,0.16662,-0.986021,52.0,34.0,10.0,0.983584,121.79166666666669,4.358333333333333,10.0
1637561026.0,255805584.0,37.799629,-122.520997,14.55585,0.893478,0.449106,70.0,221.0,29.0,0.955773,1637561026.0,310567000.0,37.816328,-122.458642,12.555957,0.999198,-0.040043,60.0,288.0,36.0,0.952654,1637561026.0,368180460.0,37.822063,-122.454744,7.278276,0.164615,-0.986358,52.0,34.0,10.0,0.98209,121.79444444444444,4.358888888888889,10.0
1637561027.0,255805584.0,37.799659,-122.520921,14.531503,0.893646,0.448772,70.0,221.0,29.0,0.952127,1637561027.0,310567000.0,37.816325,-122.458568,12.531584,0.999201,-0.039966,60.0,288.0,36.0,0.948756,1637561027.0,368180460.0,37.82203,-122.454737,7.329915,0.162873,-0.986647,52.0,34.0,10.0,0.980595,121.79722222222222,4.359444444444445,10.0
1637561028.0,255805584.0,37.799689,-122.520845,14.507373,0.893813,0.44844,70.0,221.0,29.0,0.948487,1637561028.0,310567000.0,37.816323,-122.458495,12.507052,0.999204,-0.039898,60.0,288.0,36.0,0.944866,1637561028.0,368180460.0,37.821997,-122.45473,7.380223,0.161389,-0.986891,52.0,34.0,10.0,0.979099,121.8,4.36,10.0
1637561029.0,255805584.0,37.799719,-122.520769,14.483462,0.893979,0.448108,70.0,221.0,29.0,0.944853,1637561029.0,310567000.0,37.816321,-122.458422,12.482361,0.999206,-0.039839,60.0,288.0,36.0,0.940983,1637561029.0,368180460.0,37.821963,-122.454723,7.429194,0.160157,-0.987092,52.0,34.0,10.0,0.977601,121.80277777777778,4.360555555555556,10.0
1637561030.0,255805584.0,37.799749,-122.520693,14.459768,0.894145,0.447778,70.0,221.0,29.0,0.941225,1637561030.0,310567000.0,37.816318,-122.458349,12.457511,0.999208,-0.039789,60.0,288.0,36.0,0.937109,1637561030.0,368180460.0,37.821929,-122.454716,7.47682,0.159171,-0.987251,52.0,34.0,10.0,0.976101,121.80555555555556,4.361111111111111,10.0
