Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1633434283.0,316039107.0,37.819793,-122.445791,5.609199,0.867332,-0.49773,36.0,12.0,3.0,1.0,1633434283.0,338328226.0,37.816031,-122.477109,4.5713,0.926582,-0.376092,36.0,13.0,5.0,1.0,1633434283.0,357336000.0,37.803041,-122.508372,15.412574,0.849328,0.527865,70.0,179.0,32.0,1.0,343.09722222222223,6.4601851851851855,10.0
1633434284.0,316039107.0,37.81978,-122.445763,5.613774,0.866933,-0.498425,36.0,12.0,3.0,0.996565,1633434284.0,338328226.0,37.816023,-122.477084,4.559438,0.927704,-0.373317,36.0,13.0,5.0,0.996085,1633434284.0,357336000.0,37.803079,-122.508295,15.428906,0.848765,0.52877,70.0,179.0,32.0,0.996236,343.1111111111111,6.459259259259259,10.0
1633434285.0,316039107.0,37.819767,-122.445734,5.618721,0.86652,-0.499142,36.0,12.0,3.0,0.993128,1633434285.0,338328226.0,37.816015,-122.477059,4.547891,0.928817,-0.37054,36.0,13.0,5.0,0.992177,1633434285.0,357336000.0,37.803117,-122.508219,15.445595,0.8482,0.529677,70.0,179.0,32.0,0.992468,343.125,6.458333333333333,10.0
1633434286.0,316039107.0,37.819754,-122.445706,5.624042,0.866094,-0.499881,36.0,12.0,3.0,0.989689,1633434286.0,338328226.0,37.816008,-122.477034,4.536658,0.92992,-0.367761,36.0,13.0,5.0,0.988277,1633434286.0,357336000.0,37.803154,-122.508142,15.462641,0.847631,0.530586,70.0,179.0,32.0,0.988697,343.1388888888889,6.457407407407407,10.0
1633434287.0,316039107.0,37.819741,-122.445677,5.629735,0.865655,-0.500641,36.0,12.0,3.0,0.986247,1633434287.0,338328226.0,37.816,-122.47701,4.525739,0.931015,-0.364981,36.0,13.0,5.0,0.984384,1633434287.0,357336000.0,37.803192,-122.508065,15.480045,0.847059,0.531498,70.0,179.0,32.0,0.984923,343.15277777777777,6.4564814814814815,10.0
1633434288.0,316039107.0,37.819728,-122.445649,5.635803,0.865203,-0.501422,36.0,12.0,3.0,0.982802,1633434288.0,338328226.0,37.815992,-122.476985,4.515133,0.932101,-0.3622,36.0,13.0,5.0,0.980498,1633434288.0,357336000.0,37.80323,-122.507989,15.497807,0.846485,0.532412,70.0,179.0,32.0,0.981145,343.1666666666667,6.455555555555556,10.0
1633434289.0,316039107.0,37.819715,-122.44562,5.642244,0.864738,-0.502224,36.0,12.0,3.0,0.979354,1633434289.0,338328226.0,37.815985,-122.47696,4.50484,0.933176,-0.359419,36.0,13.0,5.0,0.976618,1633434289.0,357336000.0,37.803269,-122.507912,15.515928,0.845908,0.533329,70.0,179.0,32.0,0.977363,343.18055555555554,6.454629629629629,10.0
1633434290.0,316039107.0,37.819702,-122.445592,5.64906,0.864259,-0.503046,36.0,12.0,3.0,0.975903,1633434290.0,338328226.0,37.815977,-122.476936,4.494859,0.934242,-0.356639,36.0,13.0,5.0,0.972745,1633434290.0,357336000.0,37.803307,-122.507835,15.534407,0.845328,0.534247,70.0,179.0,32.0,0.973578,343.19444444444446,6.453703703703704,10.0
1633434291.0,316039107.0,37.819689,-122.445563,5.65625,0.863768,-0.503889,36.0,12.0,3.0,0.972448,1633434291.0,338328226.0,37.81597,-122.476911,4.485191,0.935298,-0.35386,36.0,13.0,5.0,0.968878,1633434291.0,357336000.0,37.803345,-122.507758,15.553245,0.844746,0.535167,70.0,179.0,32.0,0.969789,343.2083333333333,6.4527777777777775,10.0
1633434292.0,316039107.0,37.819676,-122.445534,5.663816,0.863264,-0.504752,36.0,12.0,3.0,0.96899,1633434292.0,338328226.0,37.815962,-122.476887,4.475834,0.936344,-0.351083,36.0,13.0,5.0,0.965017,1633434292.0,357336000.0,37.803384,-122.507681,15.572442,0.844161,0.53609,70.0,179.0,32.0,0.965995,343.22222222222223,6.451851851851852,10.0
1633434293.0,316039107.0,37.819662,-122.445506,5.671757,0.862748,-0.505635,36.0,12.0,3.0,0.965528,1633434293.0,338328226.0,37.815955,-122.476862,4.466789,0.93738,-0.348308,36.0,13.0,5.0,0.961162,1633434293.0,357336000.0,37.803422,-122.507604,15.591998,0.843574,0.537014,70.0,179.0,32.0,0.962198,343.2361111111111,6.450925925925926,10.0
1633434294.0,316039107.0,37.819649,-122.445477,5.680075,0.862218,-0.506537,36.0,12.0,3.0,0.962062,1633434294.0,338328226.0,37.815948,-122.476838,4.458054,0.938405,-0.345537,36.0,13.0,5.0,0.957312,1633434294.0,357336000.0,37.803461,-122.507527,15.611913,0.842983,0.53794,70.0,179.0,32.0,0.958397,343.25,6.45,10.0
1633434295.0,316039107.0,37.819636,-122.445448,5.688769,0.861676,-0.507458,36.0,12.0,3.0,0.958591,1633434295.0,338328226.0,37.815941,-122.476813,4.449629,0.93942,-0.342769,36.0,13.0,5.0,0.953467,1633434295.0,357336000.0,37.8035,-122.50745,15.632051,0.842393,0.538864,70.0,179.0,32.0,0.954592,343.2638888888889,6.449074074074074,10.0
1633434296.0,316039107.0,37.819622,-122.44542,5.69784,0.861122,-0.508398,36.0,12.0,3.0,0.955116,1633434296.0,338328226.0,37.815934,-122.476789,4.441514,0.940423,-0.340006,36.0,13.0,5.0,0.949628,1633434296.0,357336000.0,37.803539,-122.507373,15.651859,0.841811,0.539772,70.0,179.0,32.0,0.950783,343.27777777777777,6.448148148148148,10.0
