Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1636374027.0,355321000.0,37.830356,-122.462173,9.093701,-0.675313,-0.737531,80.0,228.0,32.0,1.0,1636374027.0,367328780.0,37.833187,-122.461644,9.371336,-0.809486,-0.587139,31.0,30.0,12.0,1.0,1636374027.0,367369720.0,37.814322,-122.482279,4.274516,-0.729114,-0.684392,31.0,23.0,10.0,1.0,125.425,5.5425,10.0
1636374028.0,355321000.0,37.830325,-122.462209,9.093762,-0.674122,-0.73862,80.0,228.0,32.0,0.998439,1636374028.0,367328780.0,37.833162,-122.461689,9.377983,-0.809517,-0.587097,31.0,30.0,12.0,0.99835,1636374028.0,367369720.0,37.814309,-122.482297,4.271544,-0.72832,-0.685237,31.0,23.0,10.0,0.998372,125.42222222222222,5.542222222222223,10.0
1636374029.0,355321000.0,37.830294,-122.462245,9.093909,-0.672901,-0.739733,80.0,228.0,32.0,0.996879,1636374029.0,367328780.0,37.833136,-122.461733,9.384454,-0.809509,-0.587107,31.0,30.0,12.0,0.996699,1636374029.0,367369720.0,37.814295,-122.482316,4.268635,-0.727485,-0.686124,31.0,23.0,10.0,0.996746,125.41944444444444,5.541944444444445,10.0
1636374030.0,355321000.0,37.830262,-122.462281,9.094143,-0.671651,-0.740868,80.0,228.0,32.0,0.995321,1636374030.0,367328780.0,37.833111,-122.461778,9.390747,-0.809465,-0.587168,31.0,30.0,12.0,0.995047,1636374030.0,367369720.0,37.814282,-122.482334,4.265789,-0.726608,-0.687052,31.0,23.0,10.0,0.995121,125.41666666666669,5.541666666666667,10.0
1636374031.0,355321000.0,37.830231,-122.462316,9.094467,-0.670371,-0.742026,80.0,228.0,32.0,0.993765,1636374031.0,367328780.0,37.833085,-122.461822,9.396864,-0.809383,-0.587281,31.0,30.0,12.0,0.993394,1636374031.0,367369720.0,37.814268,-122.482352,4.263008,-0.72569,-0.688022,31.0,23.0,10.0,0.993498,125.41388888888888,5.541388888888889,10.0
1636374032.0,355321000.0,37.8302,-122.462352,9.094882,-0.669062,-0.743207,80.0,228.0,32.0,0.99221,1636374032.0,367328780.0,37.83306,-122.461867,9.402804,-0.809264,-0.587445,31.0,30.0,12.0,0.991739,1636374032.0,367369720.0,37.814255,-122.48237,4.260292,-0.72473,-0.689033,31.0,23.0,10.0,0.991876,125.41111111111113,5.541111111111111,10.0
1636374033.0,355321000.0,37.830169,-122.462388,9.09539,-0.667723,-0.74441,80.0,228.0,32.0,0.990656,1636374033.0,367328780.0,37.833034,-122.461911,9.408569,-0.809108,-0.58766,31.0,30.0,12.0,0.990084,1636374033.0,367369720.0,37.814241,-122.482388,4.257642,-0.723727,-0.690086,31.0,23.0,10.0,0.990255,125.40833333333332,5.5408333333333335,10.0
1636374034.0,355321000.0,37.830137,-122.462423,9.095992,-0.666355,-0.745635,80.0,228.0,32.0,0.989105,1636374034.0,367328780.0,37.833008,-122.461956,9.414157,-0.808915,-0.587926,31.0,30.0,12.0,0.988428,1636374034.0,367369720.0,37.814227,-122.482406,4.25506,-0.722683,-0.69118,31.0,23.0,10.0,0.988635,125.40555555555557,5.540555555555556,10.0
1636374035.0,355321000.0,37.830106,-122.462459,9.096692,-0.664956,-0.746882,80.0,228.0,32.0,0.987555,1636374035.0,367328780.0,37.832983,-122.462,9.41957,-0.808685,-0.588243,31.0,30.0,12.0,0.986771,1636374035.0,367369720.0,37.814214,-122.482424,4.252546,-0.721596,-0.692315,31.0,23.0,10.0,0.987017,125.40277777777776,5.540277777777778,10.0
1636374036.0,355321000.0,37.830075,-122.462494,9.097489,-0.663528,-0.748151,80.0,228.0,32.0,0.986007,1636374036.0,367328780.0,37.832957,-122.462045,9.424809,-0.808417,-0.58861,31.0,30.0,12.0,0.985113,1636374036.0,367369720.0,37.8142,-122.482442,4.250102,-0.720466,-0.69349,31.0,23.0,10.0,0.985399,125.4,5.54,10.0
1636374037.0,355321000.0,37.830043,-122.46253,9.098388,-0.66207,-0.749442,80.0,228.0,32.0,0.98446,1636374037.0,367328780.0,37.832932,-122.46209,9.429874,-0.808113,-0.589028,31.0,30.0,12.0,0.983455,1636374037.0,367369720.0,37.814187,-122.48246,4.247728,-0.719293,-0.694706,31.0,23.0,10.0,0.983783,125.39722222222224,5.539722222222222,10.0
1636374038.0,355321000.0,37.830012,-122.462565,9.099388,-0.660582,-0.750754,80.0,228.0,32.0,0.982915,1636374038.0,367328780.0,37.832906,-122.462134,9.434767,-0.807771,-0.589497,31.0,30.0,12.0,0.981796,1636374038.0,367369720.0,37.814173,-122.482478,4.245427,-0.718078,-0.695963,31.0,23.0,10.0,0.982168,125.39444444444445,5.539444444444444,10.0
1636374039.0,355321000.0,37.82998,-122.4626,9.100474,-0.659079,-0.752073,80.0,228.0,32.0,0.981372,1636374039.0,367328780.0,37.83288,-122.462179,9.439488,-0.807392,-0.590016,31.0,30.0,12.0,0.980136,1636374039.0,367369720.0,37.814159,-122.482496,4.2432,-0.716818,-0.69726,31.0,23.0,10.0,0.980555,125.39166666666668,5.539166666666667,10.0
1636374040.0,355321000.0,37.829948,-122.462635,9.10157,-0.657626,-0.753344,80.0,228.0,32.0,0.979831,1636374040.0,367328780.0,37.832854,-122.462224,9.444038,-0.806976,-0.590585,31.0,30.0,12.0,0.978475,1636374040.0,367369720.0,37.814146,-122.482514,4.241047,-0.715515,-0.698597,31.0,23.0,10.0,0.978942,125.38888888888889,5.538888888888889,10.0
1636374041.0,355321000.0,37.829917,-122.46267,9.102651,-0.656239,-0.754553,80.0,228.0,32.0,0.978291,1636374041.0,367328780.0,37.832829,-122.462268,9.448419,-0.806522,-0.591204,31.0,30.0,12.0,0.976815,1636374041.0,367369720.0,37.814132,-122.482531,4.238971,-0.714169,-0.699974,31.0,23.0,10.0,0.977331,125.3861111111111,5.538611111111111,10.0
1636374042.0,355321000.0,37.829885,-122.462705,9.103713,-0.654917,-0.755701,80.0,228.0,32.0,0.976753,1636374042.0,367328780.0,37.832803,-122.462313,9.452632,-0.806031,-0.591874,31.0,30.0,12.0,0.975153,1636374042.0,367369720.0,37.814118,-122.482549,4.236972,-0.712778,-0.70139,31.0,23.0,10.0,0.975721,125.38333333333333,5.538333333333333,10.0
1636374043.0,355321000.0,37.829853,-122.46274,9.104752,-0.653662,-0.756787,80.0,228.0,32.0,0.975217,1636374043.0,367328780.0,37.832777,-122.462358,9.456679,-0.805502,-0.592593,31.0,30.0,12.0,0.973492,1636374043.0,367369720.0,37.814104,-122.482567,4.235052,-0.711342,-0.702846,31.0,23.0,10.0,0.974112,125.38055555555556,5.538055555555555,10.0
1636374044.0,355321000.0,37.829821,-122.462775,9.105764,-0.652473,-0.757812,80.0,228.0,32.0,0.973682,1636374044.0,367328780.0,37.832751,-122.462402,9.460561,-0.804936,-0.593362,31.0,30.0,12.0,0.97183,1636374044.0,367369720.0,37.814091,-122.482584,4.233213,-0.709863,-0.70434,31.0,23.0,10.0,0.972504,125.37777777777778,5.5377777777777775,10.0
1636374045.0,355321000.0,37.829789,-122.46281,9.106745,-0.651351,-0.758776,80.0,228.0,32.0,0.972149,1636374045.0,367328780.0,37.832725,-122.462447,9.46428,-0.804332,-0.59418,31.0,30.0,12.0,0.970168,1636374045.0,367369720.0,37.814077,-122.482602,4.231456,-0.708338,-0.705873,31.0,23.0,10.0,0.970897,125.375,5.5375,10.0
1636374046.0,355321000.0,37.829757,-122.462845,9.107692,-0.650296,-0.759681,80.0,228.0,32.0,0.970617,1636374046.0,367328780.0,37.832699,-122.462491,9.467837,-0.80369,-0.595049,31.0,30.0,12.0,0.968505,1636374046.0,367369720.0,37.814063,-122.48262,4.229782,-0.706769,-0.707445,31.0,23.0,10.0,0.969291,125.37222222222222,5.537222222222222,10.0
1636374047.0,355321000.0,37.829725,-122.462879,9.108601,-0.649308,-0.760526,80.0,228.0,32.0,0.969087,1636374047.0,367328780.0,37.832673,-122.462536,9.471235,-0.803009,-0.595966,31.0,30.0,12.0,0.966843,1636374047.0,367369720.0,37.814049,-122.482637,4.228194,-0.705154,-0.709054,31.0,23.0,10.0,0.967686,125.36944444444444,5.536944444444444,10.0
1636374048.0,355321000.0,37.829693,-122.462914,9.109468,-0.648387,-0.761311,80.0,228.0,32.0,0.967558,1636374048.0,367328780.0,37.832647,-122.46258,9.474476,-0.802291,-0.596933,31.0,30.0,12.0,0.96518,1636374048.0,367369720.0,37.814035,-122.482655,4.226693,-0.703493,-0.710702,31.0,23.0,10.0,0.966082,125.36666666666666,5.536666666666667,10.0
1636374049.0,355321000.0,37.829661,-122.462948,9.110291,-0.647534,-0.762036,80.0,228.0,32.0,0.96603,1636374049.0,367328780.0,37.832621,-122.462625,9.477562,-0.801534,-0.597949,31.0,30.0,12.0,0.963517,1636374049.0,367369720.0,37.814021,-122.482672,4.225281,-0.701787,-0.712386,31.0,23.0,10.0,0.964479,125.3638888888889,5.536388888888889,10.0
1636374050.0,355321000.0,37.829629,-122.462983,9.111068,-0.646749,-0.762703,80.0,228.0,32.0,0.964503,1636374050.0,367328780.0,37.832594,-122.462669,9.480494,-0.800739,-0.599014,31.0,30.0,12.0,0.961855,1636374050.0,367369720.0,37.814007,-122.482689,4.22396,-0.700035,-0.714108,31.0,23.0,10.0,0.962877,125.36111111111111,5.536111111111111,10.0
1636374051.0,355321000.0,37.829597,-122.463018,9.111794,-0.646031,-0.763311,80.0,228.0,32.0,0.962977,1636374051.0,367328780.0,37.832568,-122.462714,9.483276,-0.799904,-0.600128,31.0,30.0,12.0,0.960192,1636374051.0,367369720.0,37.813994,-122.482707,4.22273,-0.698237,-0.715866,31.0,23.0,10.0,0.961277,125.35833333333332,5.535833333333334,10.0
1636374052.0,355321000.0,37.829565,-122.463052,9.11247,-0.645382,-0.76386,80.0,228.0,32.0,0.961452,1636374052.0,367328780.0,37.832542,-122.462758,9.48591,-0.799031,-0.60129,31.0,30.0,12.0,0.95853,1636374052.0,367369720.0,37.81398,-122.482724,4.221595,-0.696393,-0.717661,31.0,23.0,10.0,0.959677,125.35555555555555,5.535555555555556,10.0
1636374053.0,355321000.0,37.829532,-122.463086,9.113091,-0.6448,-0.764351,80.0,228.0,32.0,0.959929,1636374053.0,367328780.0,37.832515,-122.462803,9.488399,-0.798118,-0.602501,31.0,30.0,12.0,0.956868,1636374053.0,367369720.0,37.813966,-122.482741,4.220556,-0.694501,-0.719491,31.0,23.0,10.0,0.958078,125.35277777777776,5.535277777777778,10.0
1636374054.0,355321000.0,37.8295,-122.463121,9.113657,-0.644287,-0.764784,80.0,228.0,32.0,0.958406,1636374054.0,367328780.0,37.832489,-122.462847,9.490744,-0.797166,-0.60376,31.0,30.0,12.0,0.955206,1636374054.0,367369720.0,37.813951,-122.482758,4.219615,-0.692563,-0.721357,31.0,23.0,10.0,0.95648,125.35,5.535,10.0
1636374055.0,355321000.0,37.829468,-122.463155,9.114165,-0.643842,-0.765159,80.0,228.0,32.0,0.956883,1636374055.0,367328780.0,37.832462,-122.462891,9.49295,-0.796174,-0.605068,31.0,30.0,12.0,0.953544,1636374055.0,367369720.0,37.813937,-122.482775,4.218774,-0.690578,-0.723258,31.0,23.0,10.0,0.954882,125.34722222222224,5.534722222222222,10.0
1636374056.0,355321000.0,37.829436,-122.46319,9.114615,-0.643465,-0.765475,80.0,228.0,32.0,0.955362,1636374056.0,367328780.0,37.832436,-122.462936,9.495019,-0.795142,-0.606423,31.0,30.0,12.0,0.951883,1636374056.0,367369720.0,37.813923,-122.482792,4.218035,-0.688546,-0.725193,31.0,23.0,10.0,0.953286,125.34444444444443,5.5344444444444445,10.0
1636374057.0,355321000.0,37.829403,-122.463224,9.115004,-0.643157,-0.765734,80.0,228.0,32.0,0.953841,1636374057.0,367328780.0,37.832409,-122.46298,9.496954,-0.79407,-0.607826,31.0,30.0,12.0,0.950222,1636374057.0,367369720.0,37.813909,-122.482809,4.2174,-0.686466,-0.727162,31.0,23.0,10.0,0.951691,125.34166666666668,5.534166666666667,10.0
1636374058.0,355321000.0,37.829371,-122.463258,9.115333,-0.642917,-0.765935,80.0,228.0,32.0,0.952321,1636374058.0,367328780.0,37.832383,-122.463024,9.498758,-0.792957,-0.609278,31.0,30.0,12.0,0.948562,1636374058.0,367369720.0,37.813895,-122.482826,4.216871,-0.684338,-0.729165,31.0,23.0,10.0,0.950096,125.33888888888887,5.533888888888889,10.0
1636374059.0,355321000.0,37.829339,-122.463293,9.1156,-0.642746,-0.766079,80.0,228.0,32.0,0.950802,1636374059.0,367328780.0,37.832356,-122.463068,9.500434,-0.791803,-0.610776,31.0,30.0,12.0,0.946902,1636374059.0,367369720.0,37.813881,-122.482843,4.21645,-0.682163,-0.7312,31.0,23.0,10.0,0.948503,125.33611111111112,5.533611111111111,10.0
