Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1633837437.0,368060190.0,37.79855,-122.51624,20.572811,0.891523,0.452975,50.0,21.0,6.0,1.0,1633837437.0,368171990.0,37.83683,-122.460494,10.957449,0.336051,0.941844,52.0,30.0,13.0,1.0,1633837437.0,636018560.0,37.805214,-122.503541,15.935288,0.840167,0.542328,71.0,209.0,30.0,1.0,276.0333333333333,5.150833333333333,10.0
1633837438.0,368060190.0,37.798593,-122.516133,20.537111,0.891658,0.452709,50.0,21.0,6.0,0.996349,1633837438.0,368171990.0,37.836878,-122.460472,10.96284,0.335924,0.941889,52.0,30.0,13.0,0.996644,1633837438.0,636018560.0,37.805254,-122.503463,15.933352,0.840195,0.542284,71.0,209.0,30.0,0.996461,276.02222222222224,5.150555555555556,10.0
1633837439.0,368060190.0,37.798636,-122.516025,20.501862,0.891792,0.452446,50.0,21.0,6.0,0.992705,1633837439.0,368171990.0,37.836925,-122.460451,10.968294,0.335807,0.941931,52.0,30.0,13.0,0.993286,1633837439.0,636018560.0,37.805294,-122.503384,15.931105,0.840216,0.542252,71.0,209.0,30.0,0.992922,276.0111111111111,5.150277777777777,10.0
1633837440.0,368060190.0,37.798679,-122.515918,20.467064,0.891924,0.452185,50.0,21.0,6.0,0.989067,1633837440.0,368171990.0,37.836973,-122.460429,10.973811,0.335701,0.941969,52.0,30.0,13.0,0.989927,1633837440.0,636018560.0,37.805334,-122.503306,15.928545,0.840229,0.542231,71.0,209.0,30.0,0.989384,276.0,5.15,10.0
1633837441.0,368060190.0,37.798722,-122.515811,20.432718,0.892055,0.451928,50.0,21.0,6.0,0.985434,1633837441.0,368171990.0,37.837021,-122.460407,10.979392,0.335605,0.942003,52.0,30.0,13.0,0.986566,1633837441.0,636018560.0,37.805374,-122.503228,15.925673,0.840235,0.542222,71.0,209.0,30.0,0.985846,275.9888888888889,5.149722222222223,10.0
1633837442.0,368060190.0,37.798765,-122.515705,20.398823,0.892184,0.451673,50.0,21.0,6.0,0.981808,1633837442.0,368171990.0,37.837069,-122.460386,10.985036,0.335519,0.942033,52.0,30.0,13.0,0.983203,1633837442.0,636018560.0,37.805414,-122.503149,15.922489,0.840233,0.542226,71.0,209.0,30.0,0.982309,275.97777777777776,5.149444444444445,10.0
1633837443.0,368060190.0,37.798807,-122.515598,20.365379,0.892311,0.451421,50.0,21.0,6.0,0.978187,1633837443.0,368171990.0,37.837117,-122.460364,10.990742,0.335444,0.94206,52.0,30.0,13.0,0.979839,1633837443.0,636018560.0,37.805454,-122.503071,15.918993,0.840223,0.542241,71.0,209.0,30.0,0.978772,275.9666666666667,5.149166666666667,10.0
1633837444.0,368060190.0,37.79885,-122.515492,20.332386,0.892437,0.451172,50.0,21.0,6.0,0.974572,1633837444.0,368171990.0,37.837165,-122.460343,10.996512,0.335379,0.942083,52.0,30.0,13.0,0.976473,1633837444.0,636018560.0,37.805494,-122.502993,15.915185,0.840205,0.542268,71.0,209.0,30.0,0.975237,275.9555555555556,5.148888888888889,10.0
1633837445.0,368060190.0,37.798892,-122.515386,20.299845,0.892561,0.450926,50.0,21.0,6.0,0.970963,1633837445.0,368171990.0,37.837213,-122.460321,11.002345,0.335324,0.942103,52.0,30.0,13.0,0.973105,1633837445.0,636018560.0,37.805534,-122.502914,15.911065,0.84018,0.542308,71.0,209.0,30.0,0.971702,275.94444444444446,5.148611111111111,10.0
1633837446.0,368060190.0,37.798935,-122.515279,20.267754,0.892684,0.450683,50.0,21.0,6.0,0.96736,1633837446.0,368171990.0,37.837261,-122.460299,11.008241,0.335279,0.942119,52.0,30.0,13.0,0.969736,1633837446.0,636018560.0,37.805574,-122.502836,15.906633,0.840147,0.542359,71.0,209.0,30.0,0.968168,275.93333333333334,5.148333333333333,10.0
1633837447.0,368060190.0,37.798977,-122.515174,20.236114,0.892805,0.450442,50.0,21.0,6.0,0.963762,1633837447.0,368171990.0,37.837309,-122.460278,11.0142,0.335245,0.942131,52.0,30.0,13.0,0.966364,1633837447.0,636018560.0,37.805614,-122.502758,15.901889,0.840106,0.542422,71.0,209.0,30.0,0.964635,275.9222222222222,5.148055555555556,10.0
1633837448.0,368060190.0,37.799019,-122.515068,20.204925,0.892925,0.450205,50.0,21.0,6.0,0.960169,1633837448.0,368171990.0,37.837357,-122.460256,11.020222,0.335221,0.94214,52.0,30.0,13.0,0.962991,1633837448.0,636018560.0,37.805654,-122.50268,15.896833,0.840058,0.542497,71.0,209.0,30.0,0.961104,275.9111111111111,5.147777777777778,10.0
1633837449.0,368060190.0,37.799061,-122.514962,20.174187,0.893043,0.449971,50.0,21.0,6.0,0.956582,1633837449.0,368171990.0,37.837405,-122.460234,11.026306,0.335207,0.942144,52.0,30.0,13.0,0.959616,1633837449.0,636018560.0,37.805694,-122.502601,15.891466,0.840001,0.542584,71.0,209.0,30.0,0.957573,275.9,5.1475,10.0
1633837450.0,368060190.0,37.799103,-122.514857,20.1439,0.893159,0.44974,50.0,21.0,6.0,0.953,1633837450.0,368171990.0,37.837453,-122.460213,11.032454,0.335204,0.942146,52.0,30.0,13.0,0.95624,1633837450.0,636018560.0,37.805733,-122.502523,15.885786,0.839937,0.542683,71.0,209.0,30.0,0.954044,275.8888888888889,5.147222222222222,10.0
