Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1622295967.0,211779740.0,37.807745,-122.499146,9.519023,0.7826,0.622525,36.0,11.0,4.0,1.0,1622295967.0,338310494.0,37.83988,-122.438865,4.133898,-0.942233,0.334959,36.0,12.0,4.0,1.0,1622295967.0,338311357.0,37.807979,-122.438592,4.597278,0.974616,0.223882,36.0,14.0,2.0,0.998614,1622295967.0,366864850.0,37.815138,-122.475272,6.869401,-0.906355,0.422516,60.0,19.0,10.0,1.0,1622295967.0,367332560.0,37.851355,-122.448658,3.640093,0.851152,-0.524919,37.0,14.0,4.0,1.0,1622295967.0,368052630.0,37.815465,-122.465932,9.922875,-0.988218,0.153055,60.0,42.0,10.0,1.0,1622295967.0,368142290.0,37.83342,-122.452071,4.008505,0.842834,-0.538174,36.0,0.0,0.0,1.0,230.0,13.655833333333334,8.885277777777778
1622295968.0,211779740.0,37.807772,-122.499102,9.499464,0.781768,0.623569,36.0,11.0,4.0,0.997319,1622295968.0,338310494.0,37.839887,-122.438888,4.126644,-0.941549,0.336876,36.0,12.0,4.0,0.997288,1622295968.0,338311357.0,37.807984,-122.438565,4.573103,0.973079,0.230472,36.0,14.0,2.0,0.998745,1622295968.0,366864850.0,37.815151,-122.475308,6.831903,-0.904226,0.427053,60.0,19.0,10.0,0.997511,1622295968.0,367332560.0,37.851346,-122.448639,3.640558,0.851597,-0.524197,37.0,14.0,4.0,0.998043,1622295968.0,368052630.0,37.815472,-122.465989,9.929791,-0.988322,0.152381,60.0,42.0,10.0,0.995169,1622295968.0,368142290.0,37.83341,-122.452051,4.005535,0.842271,-0.539055,36.0,0.0,0.0,0.997334,230.0,13.656666666666666,8.885555555555555
1622295969.0,211779740.0,37.8078,-122.499059,9.48019,0.780942,0.624603,36.0,11.0,4.0,0.994645,1622295969.0,338310494.0,37.839893,-122.438911,4.119474,-0.940863,0.338786,36.0,12.0,4.0,0.994582,1622295969.0,338311357.0,37.807989,-122.438539,4.5475,0.971383,0.23752,36.0,14.0,2.0,0.998883,1622295969.0,366864850.0,37.815164,-122.475345,6.795459,-0.902092,0.431544,60.0,19.0,10.0,0.995034,1622295969.0,367332560.0,37.851337,-122.448621,3.640771,0.852015,-0.523518,37.0,14.0,4.0,0.996086,1622295969.0,368052630.0,37.815479,-122.466046,9.936473,-0.988417,0.151764,60.0,42.0,10.0,0.990337,1622295969.0,368142290.0,37.8334,-122.452032,4.002435,0.841635,-0.540046,36.0,0.0,0.0,0.994671,230.0,13.6575,8.885833333333334
1622295970.0,211779740.0,37.807827,-122.499015,9.461199,0.780122,0.625628,36.0,11.0,4.0,0.991977,1622295970.0,338310494.0,37.8399,-122.438933,4.112389,-0.940176,0.34069,36.0,12.0,4.0,0.99188,1622295970.0,338311357.0,37.807994,-122.438513,4.520515,0.969513,0.245039,36.0,14.0,2.0,0.999027,1622295970.0,366864850.0,37.815178,-122.475381,6.760063,-0.899954,0.435986,60.0,19.0,10.0,0.992568,1622295970.0,367332560.0,37.851328,-122.448603,3.640733,0.852406,-0.522881,37.0,14.0,4.0,0.994129,1622295970.0,368052630.0,37.815486,-122.466104,9.942921,-0.988503,0.151203,60.0,42.0,10.0,0.985505,1622295970.0,368142290.0,37.83339,-122.452012,3.999205,0.840927,-0.541148,36.0,0.0,0.0,0.99201,230.0,13.658333333333331,8.886111111111111
1622295971.0,211779740.0,37.807854,-122.498972,9.442493,0.779307,0.626643,36.0,11.0,4.0,0.989314,1622295971.0,338310494.0,37.839906,-122.438956,4.105386,-0.939486,0.342588,36.0,12.0,4.0,0.989183,1622295971.0,338311357.0,37.807999,-122.438488,4.492196,0.967456,0.25304,36.0,14.0,2.0,0.999171,1622295971.0,366864850.0,37.815192,-122.475416,6.725706,-0.897813,0.440377,60.0,19.0,10.0,0.990115,1622295971.0,367332560.0,37.851319,-122.448585,3.640443,0.85277,-0.522286,37.0,14.0,4.0,0.992172,1622295971.0,368052630.0,37.815493,-122.466161,9.949134,-0.98858,0.150699,60.0,42.0,10.0,0.980671,1622295971.0,368142290.0,37.83338,-122.451992,3.995849,0.840145,-0.542361,36.0,0.0,0.0,0.989351,230.0,13.659166666666668,8.886388888888888
1622295972.0,211779740.0,37.807882,-122.498929,9.424069,0.778498,0.627648,36.0,11.0,4.0,0.986658,1622295972.0,338310494.0,37.839913,-122.438978,4.098468,-0.938794,0.34448,36.0,12.0,4.0,0.986491,1622295972.0,338311357.0,37.808004,-122.438462,4.462596,0.965193,0.261538,36.0,14.0,2.0,0.999314,1622295972.0,366864850.0,37.815205,-122.475452,6.692383,-0.895673,0.444714,60.0,19.0,10.0,0.987673,1622295972.0,367332560.0,37.85131,-122.448567,3.639901,0.853108,-0.521734,37.0,14.0,4.0,0.990214,1622295972.0,368052630.0,37.8155,-122.466219,9.95511,-0.988648,0.150251,60.0,42.0,10.0,0.975837,1622295972.0,368142290.0,37.83337,-122.451972,3.992368,0.839289,-0.543685,36.0,0.0,0.0,0.986695,230.0,13.66,8.886666666666667
1622295973.0,211779740.0,37.807909,-122.498886,9.405929,0.777694,0.628642,36.0,11.0,4.0,0.984007,1622295973.0,338310494.0,37.839919,-122.439001,4.091632,-0.9381,0.346364,36.0,12.0,4.0,0.983803,1622295973.0,338311357.0,37.80801,-122.438437,4.431771,0.962707,0.270546,36.0,14.0,2.0,0.999452,1622295973.0,366864850.0,37.815219,-122.475487,6.660086,-0.893534,0.448995,60.0,19.0,10.0,0.985242,1622295973.0,367332560.0,37.851302,-122.448548,3.639105,0.85342,-0.521225,37.0,14.0,4.0,0.988257,1622295973.0,368052630.0,37.815507,-122.466277,9.96085,-0.988707,0.149859,60.0,42.0,10.0,0.971003,1622295973.0,368142290.0,37.83336,-122.451953,3.988765,0.838359,-0.545119,36.0,0.0,0.0,0.984042,230.0,13.660833333333333,8.886944444444444
1622295974.0,211779740.0,37.807936,-122.498843,9.38807,0.776897,0.629627,36.0,11.0,4.0,0.981362,1622295974.0,338310494.0,37.839926,-122.439023,4.08488,-0.937405,0.348242,36.0,12.0,4.0,0.981121,1622295974.0,338311357.0,37.808015,-122.438412,4.399783,0.959977,0.280079,36.0,14.0,2.0,0.999582,1622295974.0,366864850.0,37.815233,-122.475521,6.628808,-0.8914,0.453218,60.0,19.0,10.0,0.982821,1622295974.0,367332560.0,37.851293,-122.44853,3.638057,0.853705,-0.520757,37.0,14.0,4.0,0.986301,1622295974.0,368052630.0,37.815514,-122.466334,9.966351,-0.988758,0.149524,60.0,42.0,10.0,0.966168,1622295974.0,368142290.0,37.83335,-122.451933,3.985042,0.837352,-0.546664,36.0,0.0,0.0,0.981392,230.0,13.661666666666669,8.887222222222222
1622295975.0,211779740.0,37.807964,-122.498801,9.370493,0.776107,0.630602,36.0,11.0,4.0,0.978723,1622295975.0,338310494.0,37.839932,-122.439046,4.07821,-0.936707,0.350113,36.0,12.0,4.0,0.978442,1622295975.0,338311357.0,37.808021,-122.438387,4.366701,0.956981,0.290151,36.0,14.0,2.0,0.9997,1622295975.0,366864850.0,37.815247,-122.475556,6.598542,-0.889271,0.457381,60.0,19.0,10.0,0.980411,1622295975.0,367332560.0,37.851284,-122.448512,3.636755,0.853964,-0.520332,37.0,14.0,4.0,0.984345,1622295975.0,368052630.0,37.81552,-122.466392,9.971615,-0.9888,0.149245,60.0,42.0,10.0,0.961333,1622295975.0,368142290.0,37.833339,-122.451914,3.981204,0.836268,-0.548321,36.0,0.0,0.0,0.978744,230.0,13.6625,8.8875
1622295976.0,211779740.0,37.807991,-122.498758,9.353197,0.775322,0.631566,36.0,11.0,4.0,0.976089,1622295976.0,338310494.0,37.839939,-122.439068,4.071624,-0.936008,0.351977,36.0,12.0,4.0,0.975769,1622295976.0,338311357.0,37.808027,-122.438363,4.332595,0.953695,0.300777,36.0,14.0,2.0,0.999804,1622295976.0,366864850.0,37.815261,-122.47559,6.56928,-0.88715,0.461481,60.0,19.0,10.0,0.978011,1622295976.0,367332560.0,37.851275,-122.448494,3.635199,0.854197,-0.51995,37.0,14.0,4.0,0.982389,1622295976.0,368052630.0,37.815527,-122.46645,9.976639,-0.988834,0.149022,60.0,42.0,10.0,0.956498,1622295976.0,368142290.0,37.833329,-122.451894,3.977252,0.835107,-0.550088,36.0,0.0,0.0,0.976099,230.0,13.663333333333334,8.887777777777778
1622295977.0,211779740.0,37.808018,-122.498716,9.336182,0.774544,0.63252,36.0,11.0,4.0,0.973461,1622295977.0,338310494.0,37.839946,-122.439091,4.065119,-0.935308,0.353834,36.0,12.0,4.0,0.9731,1622295977.0,338311357.0,37.808033,-122.438339,4.297544,0.950091,0.311972,36.0,14.0,2.0,0.999889,1622295977.0,366864850.0,37.815275,-122.475625,6.541014,-0.885039,0.465516,60.0,19.0,10.0,0.975621,1622295977.0,367332560.0,37.851267,-122.448476,3.633389,0.854404,-0.519609,37.0,14.0,4.0,0.980434,1622295977.0,368052630.0,37.815534,-122.466508,9.981425,-0.988859,0.148854,60.0,42.0,10.0,0.951663,1622295977.0,368142290.0,37.833319,-122.451875,3.97319,0.833867,-0.551966,36.0,0.0,0.0,0.973457,230.0,13.664166666666668,8.888055555555555
