Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1628958530.0,338209423.0,37.809069,-122.44365,6.789257,0.994116,0.108321,36.0,0.0,0.0,1.0,1628958530.0,338210142.0,37.849851,-122.460931,6.925398,0.573622,-0.81912,37.0,14.0,0.0,1.0,1628958530.0,366742520.0,37.836431,-122.470524,11.258103,0.068231,-0.99767,60.0,14.0,5.0,1.0,1628958530.0,366864850.0,37.821166,-122.464493,9.655444,0.978392,-0.206759,60.0,19.0,10.0,1.0,1628958530.0,366981360.0,37.824784,-122.469598,10.749858,0.962157,0.272494,60.0,21.0,7.0,1.0,1628958530.0,367533950.0,37.82474,-122.455101,5.700083,0.986104,0.16613,60.0,24.0,6.0,1.0,1628958530.0,368052630.0,37.822556,-122.477299,9.302002,0.954958,0.296742,60.0,42.0,10.0,1.0,229.72222222222223,3.5972222222222223,10.0
1628958531.0,338209423.0,37.809072,-122.44361,6.771029,0.993238,0.116099,36.0,0.0,0.0,0.998293,1628958531.0,338210142.0,37.849825,-122.460908,6.926087,0.571237,-0.820785,37.0,14.0,0.0,0.997479,1628958531.0,366742520.0,37.836379,-122.47052,11.24249,0.06086,-0.998146,60.0,14.0,5.0,0.998164,1628958531.0,366864850.0,37.821156,-122.464438,9.64642,0.978341,-0.207001,60.0,19.0,10.0,0.997088,1628958531.0,366981360.0,37.824798,-122.469537,10.75054,0.962845,0.270053,60.0,21.0,7.0,0.997387,1628958531.0,367533950.0,37.824745,-122.455068,5.704783,0.986428,0.164197,60.0,24.0,6.0,0.997208,1628958531.0,368052630.0,37.822569,-122.477247,9.429688,0.957776,0.287516,60.0,42.0,10.0,0.997928,229.75,3.5975,10.0
1628958532.0,338209423.0,37.809076,-122.443571,6.75162,0.992291,0.123931,36.0,0.0,0.0,0.996584,1628958532.0,338210142.0,37.849798,-122.460884,6.927166,0.568768,-0.822498,37.0,14.0,0.0,0.99496,1628958532.0,366742520.0,37.836327,-122.470516,11.227051,0.053391,-0.998574,60.0,14.0,5.0,0.996315,1628958532.0,366864850.0,37.821147,-122.464382,9.637553,0.978291,-0.207236,60.0,19.0,10.0,0.994179,1628958532.0,366981360.0,37.824811,-122.469476,10.751455,0.963506,0.267688,60.0,21.0,7.0,0.994773,1628958532.0,367533950.0,37.824749,-122.455035,5.709568,0.98675,0.162249,60.0,24.0,6.0,0.994415,1628958532.0,368052630.0,37.822582,-122.477194,9.555732,0.960382,0.278686,60.0,42.0,10.0,0.995824,229.77777777777777,3.597777777777778,10.0
1628958533.0,338209423.0,37.80908,-122.443532,6.731036,0.991274,0.13182,36.0,0.0,0.0,0.994874,1628958533.0,338210142.0,37.849772,-122.460861,6.928642,0.566216,-0.824257,37.0,14.0,0.0,0.992443,1628958533.0,366742520.0,37.836275,-122.470512,11.211807,0.045825,-0.998949,60.0,14.0,5.0,0.994453,1628958533.0,366864850.0,37.821138,-122.464327,9.628843,0.978242,-0.207465,60.0,19.0,10.0,0.991273,1628958533.0,366981360.0,37.824824,-122.469416,10.752597,0.964139,0.265398,60.0,21.0,7.0,0.992157,1628958533.0,367533950.0,37.824753,-122.455002,5.714436,0.987071,0.160287,60.0,24.0,6.0,0.991619,1628958533.0,368052630.0,37.822594,-122.47714,9.680054,0.962795,0.270234,60.0,42.0,10.0,0.993688,229.8055555555556,3.598055555555556,10.0
1628958534.0,338209423.0,37.809084,-122.443493,6.709284,0.990184,0.139771,36.0,0.0,0.0,0.993163,1628958534.0,338210142.0,37.849746,-122.460838,6.930521,0.563581,-0.826061,37.0,14.0,0.0,0.989929,1628958534.0,366742520.0,37.836224,-122.470509,11.196779,0.038161,-0.999272,60.0,14.0,5.0,0.992577,1628958534.0,366864850.0,37.821129,-122.464272,9.62029,0.978195,-0.207687,60.0,19.0,10.0,0.988369,1628958534.0,366981360.0,37.824838,-122.469355,10.753958,0.964746,0.263184,60.0,21.0,7.0,0.989541,1628958534.0,367533950.0,37.824758,-122.454969,5.719389,0.987389,0.15831,60.0,24.0,6.0,0.988821,1628958534.0,368052630.0,37.822606,-122.477085,9.802578,0.965029,0.262142,60.0,42.0,10.0,0.99152,229.8333333333333,3.5983333333333336,10.0
1628958535.0,338209423.0,37.809088,-122.443454,6.686371,0.989019,0.147789,36.0,0.0,0.0,0.99145,1628958535.0,338210142.0,37.849719,-122.460816,6.932809,0.560862,-0.82791,37.0,14.0,0.0,0.987417,1628958535.0,366742520.0,37.836172,-122.470507,11.181989,0.030399,-0.999538,60.0,14.0,5.0,0.990687,1628958535.0,366864850.0,37.821119,-122.464217,9.611894,0.97815,-0.207902,60.0,19.0,10.0,0.985468,1628958535.0,366981360.0,37.824851,-122.469294,10.755534,0.965326,0.261047,60.0,21.0,7.0,0.986924,1628958535.0,367533950.0,37.824762,-122.454936,5.724427,0.987707,0.156319,60.0,24.0,6.0,0.98602,1628958535.0,368052630.0,37.822618,-122.47703,9.923238,0.9671,0.254395,60.0,42.0,10.0,0.989322,229.86111111111111,3.598611111111111,10.0
1628958536.0,338209423.0,37.809093,-122.443415,6.662308,0.987776,0.155879,36.0,0.0,0.0,0.989736,1628958536.0,338210142.0,37.849693,-122.460793,6.935513,0.558059,-0.829801,37.0,14.0,0.0,0.984908,1628958536.0,366742520.0,37.83612,-122.470505,11.16746,0.022539,-0.999746,60.0,14.0,5.0,0.988783,1628958536.0,366864850.0,37.82111,-122.464162,9.603654,0.978105,-0.20811,60.0,19.0,10.0,0.982569,1628958536.0,366981360.0,37.824864,-122.469233,10.757319,0.965881,0.258986,60.0,21.0,7.0,0.984306,1628958536.0,367533950.0,37.824766,-122.454903,5.729552,0.988022,0.154314,60.0,24.0,6.0,0.983218,1628958536.0,368052630.0,37.82263,-122.476974,10.041968,0.969021,0.246978,60.0,42.0,10.0,0.987095,229.88888888888889,3.598888888888889,10.0
1628958537.0,338209423.0,37.809097,-122.443376,6.637101,0.986453,0.164045,36.0,0.0,0.0,0.98802,1628958537.0,338210142.0,37.849666,-122.46077,6.938638,0.555173,-0.831735,37.0,14.0,0.0,0.982401,1628958537.0,366742520.0,37.836068,-122.470503,11.153214,0.014582,-0.999894,60.0,14.0,5.0,0.986865,1628958537.0,366864850.0,37.821101,-122.464107,9.595571,0.978062,-0.208312,60.0,19.0,10.0,0.979673,1628958537.0,366981360.0,37.824877,-122.469172,10.759307,0.966411,0.257001,60.0,21.0,7.0,0.981686,1628958537.0,367533950.0,37.82477,-122.45487,5.734715,0.988331,0.152319,60.0,24.0,6.0,0.980413,1628958537.0,368052630.0,37.822641,-122.476917,10.158711,0.970804,0.239875,60.0,42.0,10.0,0.984837,229.91666666666663,3.599166666666666,10.0
1628958538.0,338209423.0,37.809103,-122.443338,6.610762,0.985046,0.172292,36.0,0.0,0.0,0.986304,1628958538.0,338210142.0,37.849639,-122.460748,6.942193,0.552204,-0.833709,37.0,14.0,0.0,0.979897,1628958538.0,366742520.0,37.836017,-122.470502,11.139275,0.006527,-0.999979,60.0,14.0,5.0,0.984932,1628958538.0,366864850.0,37.821092,-122.464052,9.587645,0.978021,-0.208507,60.0,19.0,10.0,0.97678,1628958538.0,366981360.0,37.824889,-122.469112,10.761493,0.966916,0.255094,60.0,21.0,7.0,0.979066,1628958538.0,367533950.0,37.824774,-122.454837,5.739725,0.98862,0.150432,60.0,24.0,6.0,0.977606,1628958538.0,368052630.0,37.822652,-122.476859,10.273411,0.972459,0.233074,60.0,42.0,10.0,0.982552,229.94444444444449,3.5994444444444444,10.0
1628958539.0,338209423.0,37.809108,-122.4433,6.583301,0.983552,0.180625,36.0,0.0,0.0,0.984586,1628958539.0,338210142.0,37.849613,-122.460725,6.946183,0.549152,-0.835723,37.0,14.0,0.0,0.977394,1628958539.0,366742520.0,37.835965,-122.470502,11.125664,-0.001625,-0.999999,60.0,14.0,5.0,0.982984,1628958539.0,366864850.0,37.821083,-122.463997,9.579876,0.977981,-0.208695,60.0,19.0,10.0,0.973889,1628958539.0,366981360.0,37.824902,-122.469051,10.763871,0.967397,0.253263,60.0,21.0,7.0,0.976445,1628958539.0,367533950.0,37.824778,-122.454804,5.74453,0.988886,0.148678,60.0,24.0,6.0,0.974797,1628958539.0,368052630.0,37.822663,-122.4768,10.386017,0.973997,0.226562,60.0,42.0,10.0,0.980238,229.97222222222223,3.5997222222222223,10.0
