Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1615116632.0,257905190.0,37.831178,-122.458175,8.090639,-0.952564,-0.304338,37.0,13.0,3.0,1.0,1615116632.0,338091365.0,37.81849,-122.49222,2.570721,0.949449,0.313922,37.0,12.0,4.0,1.0,1615116632.0,338127062.0,37.830498,-122.442185,7.471151,-0.942265,-0.334868,37.0,12.0,0.0,1.0,1615116632.0,338166597.0,37.828696,-122.472932,8.167653,-0.145932,-0.989295,37.0,15.0,5.0,1.0,1615116632.0,367543490.0,37.828142,-122.46716,6.64762,-0.422939,-0.906158,37.0,12.0,0.0,1.0,1615116632.0,367586360.0,37.848714,-122.466836,3.896879,0.547006,-0.837129,37.0,11.0,0.0,1.0,1615116632.0,368116880.0,37.838181,-122.465134,1.311354,0.96041,0.278589,36.0,14.0,4.0,1.0,37.53333333333333,2.502222222222222,10.0
1615116633.0,257905190.0,37.831167,-122.45822,8.11436,-0.954005,-0.299791,37.0,13.0,3.0,0.996192,1615116633.0,338091365.0,37.818494,-122.492206,2.588864,0.94852,0.316718,37.0,12.0,4.0,0.996711,1615116633.0,338127062.0,37.830487,-122.442227,7.467835,-0.942863,-0.33318,37.0,12.0,0.0,0.996158,1615116633.0,338166597.0,37.828658,-122.472939,8.131715,-0.13837,-0.990381,37.0,15.0,5.0,0.997701,1615116633.0,367543490.0,37.828114,-122.467177,6.662977,-0.422894,-0.906179,37.0,12.0,0.0,0.996069,1615116633.0,367586360.0,37.848699,-122.466823,3.899317,0.55036,-0.834928,37.0,11.0,0.0,0.997447,1615116633.0,368116880.0,37.838183,-122.465127,1.313677,0.959097,0.283078,36.0,14.0,4.0,0.998576,37.55,2.5033333333333334,10.0
1615116634.0,257905190.0,37.831155,-122.458266,8.138282,-0.9554,-0.295315,37.0,13.0,3.0,0.992372,1615116634.0,338091365.0,37.818498,-122.492191,2.606821,0.947594,0.319476,37.0,12.0,4.0,0.993399,1615116634.0,338127062.0,37.830475,-122.442268,7.464594,-0.943453,-0.331505,37.0,12.0,0.0,0.992316,1615116634.0,338166597.0,37.828621,-122.472946,8.093643,-0.130741,-0.991417,37.0,15.0,5.0,0.995398,1615116634.0,367543490.0,37.828086,-122.467193,6.677838,-0.422882,-0.906185,37.0,12.0,0.0,0.99213,1615116634.0,367586360.0,37.848684,-122.466811,3.902208,0.553767,-0.832672,37.0,11.0,0.0,0.994888,1615116634.0,368116880.0,37.838185,-122.46512,1.31621,0.957733,0.28766,36.0,14.0,4.0,0.997156,37.56666666666666,2.5044444444444443,10.0
1615116635.0,257905190.0,37.831144,-122.458311,8.162398,-0.956751,-0.290907,37.0,13.0,3.0,0.988539,1615116635.0,338091365.0,37.818501,-122.492177,2.62459,0.946672,0.3222,37.0,12.0,4.0,0.990063,1615116635.0,338127062.0,37.830464,-122.442309,7.461426,-0.944036,-0.329844,37.0,12.0,0.0,0.988476,1615116635.0,338166597.0,37.828584,-122.472952,8.053444,-0.123037,-0.992402,37.0,15.0,5.0,0.99309,1615116635.0,367543490.0,37.828058,-122.46721,6.692205,-0.422902,-0.906176,37.0,12.0,0.0,0.988183,1615116635.0,367586360.0,37.848669,-122.466798,3.905559,0.557226,-0.830361,37.0,11.0,0.0,0.992322,1615116635.0,368116880.0,37.838186,-122.465112,1.318957,0.956317,0.292332,36.0,14.0,4.0,0.99574,37.583333333333336,2.5055555555555555,10.0
1615116636.0,257905190.0,37.831133,-122.458357,8.1867,-0.958059,-0.28657,37.0,13.0,3.0,0.984694,1615116636.0,338091365.0,37.818505,-122.492162,2.642171,0.945752,0.324889,37.0,12.0,4.0,0.986705,1615116636.0,338127062.0,37.830452,-122.44235,7.458332,-0.94461,-0.328196,37.0,12.0,0.0,0.984635,1615116636.0,338166597.0,37.828547,-122.472958,8.011123,-0.115252,-0.993336,37.0,15.0,5.0,0.990777,1615116636.0,367543490.0,37.82803,-122.467226,6.706077,-0.422954,-0.906151,37.0,12.0,0.0,0.984227,1615116636.0,367586360.0,37.848654,-122.466785,3.909371,0.560735,-0.827995,37.0,11.0,0.0,0.989749,1615116636.0,368116880.0,37.838188,-122.465105,1.321919,0.95485,0.29709,36.0,14.0,4.0,0.994329,37.6,2.506666666666667,10.0
1615116637.0,257905190.0,37.831122,-122.458403,8.211181,-0.959326,-0.282302,37.0,13.0,3.0,0.980836,1615116637.0,338091365.0,37.818509,-122.492148,2.659563,0.944835,0.327545,37.0,12.0,4.0,0.983325,1615116637.0,338127062.0,37.830441,-122.442392,7.45531,-0.945176,-0.326562,37.0,12.0,0.0,0.980796,1615116637.0,338166597.0,37.82851,-122.472963,7.966687,-0.107376,-0.994218,37.0,15.0,5.0,0.988458,1615116637.0,367543490.0,37.828002,-122.467243,6.719454,-0.423038,-0.906112,37.0,12.0,0.0,0.980264,1615116637.0,367586360.0,37.848639,-122.466772,3.91365,0.564292,-0.825575,37.0,11.0,0.0,0.987168,1615116637.0,368116880.0,37.83819,-122.465097,1.325098,0.95333,0.301931,36.0,14.0,4.0,0.992921,37.61666666666667,2.5077777777777777,10.0
1615116638.0,257905190.0,37.831112,-122.458449,8.235835,-0.960551,-0.278103,37.0,13.0,3.0,0.976966,1615116638.0,338091365.0,37.818513,-122.492133,2.676768,0.943921,0.33017,37.0,12.0,4.0,0.979922,1615116638.0,338127062.0,37.83043,-122.442433,7.45236,-0.945734,-0.324941,37.0,12.0,0.0,0.976957,1615116638.0,338166597.0,37.828474,-122.472968,7.920145,-0.099403,-0.995047,37.0,15.0,5.0,0.986134,1615116638.0,367543490.0,37.827974,-122.467259,6.732337,-0.423153,-0.906058,37.0,12.0,0.0,0.976293,1615116638.0,367586360.0,37.848624,-122.466759,3.918398,0.567895,-0.823101,37.0,11.0,0.0,0.984578,1615116638.0,368116880.0,37.838192,-122.46509,1.328498,0.951757,0.306852,36.0,14.0,4.0,0.991518,37.63333333333333,2.508888888888889,10.0
1615116639.0,257905190.0,37.831101,-122.458495,8.260654,-0.961737,-0.273973,37.0,13.0,3.0,0.973084,1615116639.0,338091365.0,37.818517,-122.492118,2.693783,0.94301,0.332765,37.0,12.0,4.0,0.976497,1615116639.0,338127062.0,37.830419,-122.442474,7.449481,-0.946285,-0.323334,37.0,12.0,0.0,0.973118,1615116639.0,338166597.0,37.828437,-122.472973,7.871506,-0.091324,-0.995821,37.0,15.0,5.0,0.983805,1615116639.0,367543490.0,37.827945,-122.467276,6.744725,-0.423301,-0.905989,37.0,12.0,0.0,0.972315,1615116639.0,367586360.0,37.848609,-122.466746,3.923619,0.571542,-0.820573,37.0,11.0,0.0,0.981981,1615116639.0,368116880.0,37.838194,-122.465083,1.332119,0.950132,0.311849,36.0,14.0,4.0,0.990119,37.65,2.51,10.0
1615116640.0,257905190.0,37.831091,-122.458542,8.28563,-0.962885,-0.269913,37.0,13.0,3.0,0.969189,1615116640.0,338091365.0,37.818522,-122.492103,2.71061,0.942101,0.33533,37.0,12.0,4.0,0.97305,1615116640.0,338127062.0,37.830407,-122.442515,7.446673,-0.946828,-0.321741,37.0,12.0,0.0,0.96928,1615116640.0,338166597.0,37.828401,-122.472977,7.82078,-0.08313,-0.996539,37.0,15.0,5.0,0.981469,1615116640.0,367543490.0,37.827917,-122.467293,6.756618,-0.42348,-0.905906,37.0,12.0,0.0,0.968331,1615116640.0,367586360.0,37.848594,-122.466733,3.929317,0.575231,-0.817991,37.0,11.0,0.0,0.979374,1615116640.0,368116880.0,37.838196,-122.465075,1.335964,0.948453,0.316918,36.0,14.0,4.0,0.988724,37.66666666666666,2.511111111111111,10.0
1615116641.0,257905190.0,37.83108,-122.458589,8.310759,-0.963995,-0.265922,37.0,13.0,3.0,0.965282,1615116641.0,338091365.0,37.818526,-122.492088,2.727247,0.941194,0.337867,37.0,12.0,4.0,0.969582,1615116641.0,338127062.0,37.830396,-122.442557,7.443935,-0.947363,-0.320162,37.0,12.0,0.0,0.965442,1615116641.0,338166597.0,37.828365,-122.472981,7.767979,-0.074814,-0.997198,37.0,15.0,5.0,0.979126,1615116641.0,367543490.0,37.827889,-122.46731,6.768017,-0.42369,-0.905807,37.0,12.0,0.0,0.964339,1615116641.0,367586360.0,37.848579,-122.46672,3.935497,0.578959,-0.815356,37.0,11.0,0.0,0.976758,1615116641.0,368116880.0,37.838197,-122.465068,1.340035,0.946721,0.322056,36.0,14.0,4.0,0.987334,37.68333333333333,2.5122222222222224,10.0
