Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1619967602.0,338124707.0,37.82394,-122.484822,2.394477,-0.948808,-0.315854,37.0,11.0,3.0,1.0,1619967602.0,338142436.0,37.807394,-122.442779,3.684422,-0.966157,-0.257953,0.0,11.0,0.0,1.0,1619967602.0,338368401.0,37.847364,-122.461992,5.534816,0.707859,-0.706354,36.0,13.0,4.0,1.0,1619967602.0,338398275.0,37.84285,-122.438944,3.609168,-0.892416,-0.451213,36.0,10.0,4.0,1.0,1619967602.0,351796000.0,37.821008,-122.48087,9.72881,-0.874434,-0.485144,70.0,169.0,27.0,1.0,1619967602.0,367634160.0,37.822223,-122.482188,3.24053,-0.895879,-0.444299,36.0,17.0,4.0,0.852668,1619967602.0,368052630.0,37.816241,-122.45428,8.285163,-0.995849,0.091023,60.0,42.0,10.0,1.0,125.23888888888888,3.1172222222222223,9.117222222222225
1619967603.0,338124707.0,37.823936,-122.484835,2.456352,-0.939786,-0.341764,37.0,11.0,3.0,0.998649,1619967603.0,338142436.0,37.80739,-122.4428,3.690578,-0.965616,-0.259973,0.0,11.0,0.0,0.992549,1619967603.0,338368401.0,37.847346,-122.461969,5.522613,0.709969,-0.704233,36.0,13.0,4.0,0.996894,1619967603.0,338398275.0,37.842842,-122.438963,3.614381,-0.895437,-0.445188,36.0,10.0,4.0,0.997906,1619967603.0,351796000.0,37.820986,-122.48092,9.678988,-0.874522,-0.484986,70.0,169.0,27.0,0.998097,1619967603.0,367634160.0,37.822216,-122.482205,3.245004,-0.895986,-0.444082,36.0,17.0,4.0,0.853983,1619967603.0,368052630.0,37.816245,-122.454328,8.289308,-0.99587,0.090789,60.0,42.0,10.0,0.998083,125.275,3.1175,9.1175
1619967604.0,338124707.0,37.823933,-122.484849,2.520084,-0.930504,-0.366283,37.0,11.0,3.0,0.997262,1619967604.0,338142436.0,37.807386,-122.442821,3.69654,-0.965073,-0.261983,0.0,11.0,0.0,0.98509,1619967604.0,338368401.0,37.847328,-122.461946,5.510292,0.711896,-0.702285,36.0,13.0,4.0,0.99379,1619967604.0,338398275.0,37.842835,-122.438982,3.619631,-0.898368,-0.439244,36.0,10.0,4.0,0.995806,1619967604.0,351796000.0,37.820964,-122.480969,9.630125,-0.874609,-0.484829,70.0,169.0,27.0,0.996204,1619967604.0,367634160.0,37.822209,-122.482222,3.249972,-0.896028,-0.443998,36.0,17.0,4.0,0.855299,1619967604.0,368052630.0,37.816248,-122.454377,8.294014,-0.995887,0.090601,60.0,42.0,10.0,0.996165,125.3111111111111,3.117777777777778,9.117777777777778
1619967605.0,338124707.0,37.823928,-122.484862,2.585569,-0.921037,-0.389476,37.0,11.0,3.0,0.995841,1619967605.0,338142436.0,37.807381,-122.442842,3.702249,-0.964529,-0.263977,0.0,11.0,0.0,0.977624,1619967605.0,338368401.0,37.847311,-122.461923,5.497841,0.71364,-0.700513,36.0,13.0,4.0,0.990691,1619967605.0,338398275.0,37.842827,-122.439001,3.624912,-0.901211,-0.433381,36.0,10.0,4.0,0.993701,1619967605.0,351796000.0,37.820943,-122.481019,9.582221,-0.874696,-0.484673,70.0,169.0,27.0,0.99432,1619967605.0,367634160.0,37.822203,-122.482239,3.255434,-0.896004,-0.444047,36.0,17.0,4.0,0.856618,1619967605.0,368052630.0,37.816252,-122.454425,8.299281,-0.9959,0.090458,60.0,42.0,10.0,0.994246,125.34722222222224,3.118055555555556,9.118055555555555
1619967606.0,338124707.0,37.823924,-122.484876,2.652714,-0.911451,-0.41141,37.0,11.0,3.0,0.994384,1619967606.0,338142436.0,37.807377,-122.442863,3.707703,-0.963985,-0.265956,0.0,11.0,0.0,0.970153,1619967606.0,338368401.0,37.847293,-122.4619,5.485251,0.715201,-0.698919,36.0,13.0,4.0,0.987596,1619967606.0,338398275.0,37.84282,-122.43902,3.630215,-0.903968,-0.4276,36.0,10.0,4.0,0.991591,1619967606.0,351796000.0,37.820921,-122.481068,9.535276,-0.874781,-0.484518,70.0,169.0,27.0,0.992445,1619967606.0,367634160.0,37.822196,-122.482256,3.261389,-0.895914,-0.444228,36.0,17.0,4.0,0.857939,1619967606.0,368052630.0,37.816255,-122.454474,8.305108,-0.995909,0.090362,60.0,42.0,10.0,0.992326,125.38333333333333,3.118333333333333,9.118333333333334
1619967607.0,338124707.0,37.823919,-122.484891,2.721429,-0.901801,-0.432152,37.0,11.0,3.0,0.992892,1619967607.0,338142436.0,37.807372,-122.442884,3.712903,-0.963441,-0.26792,0.0,11.0,0.0,0.962676,1619967607.0,338368401.0,37.847275,-122.461877,5.472511,0.716579,-0.697505,36.0,13.0,4.0,0.984505,1619967607.0,338398275.0,37.842813,-122.439039,3.635533,-0.906642,-0.421901,36.0,10.0,4.0,0.989475,1619967607.0,351796000.0,37.8209,-122.481117,9.489291,-0.874866,-0.484365,70.0,169.0,27.0,0.99058,1619967607.0,367634160.0,37.822189,-122.482273,3.267838,-0.895759,-0.444541,36.0,17.0,4.0,0.859262,1619967607.0,368052630.0,37.816258,-122.454522,8.311496,-0.995914,0.090312,60.0,42.0,10.0,0.990404,125.41944444444444,3.118611111111111,9.118611111111113
1619967608.0,338124707.0,37.823913,-122.484905,2.79163,-0.892135,-0.451769,37.0,11.0,3.0,0.991365,1619967608.0,338142436.0,37.807367,-122.442905,3.717848,-0.962897,-0.269871,0.0,11.0,0.0,0.955194,1619967608.0,338368401.0,37.847257,-122.461855,5.459613,0.717776,-0.696275,36.0,13.0,4.0,0.98142,1619967608.0,338398275.0,37.842806,-122.439059,3.640861,-0.909234,-0.416286,36.0,10.0,4.0,0.987355,1619967608.0,351796000.0,37.820879,-122.481165,9.444264,-0.87495,-0.484213,70.0,169.0,27.0,0.988723,1619967608.0,367634160.0,37.822182,-122.48229,3.274781,-0.895539,-0.444984,36.0,17.0,4.0,0.860587,1619967608.0,368052630.0,37.816262,-122.45457,8.318445,-0.995914,0.090307,60.0,42.0,10.0,0.988481,125.45555555555556,3.118888888888889,9.11888888888889
1619967609.0,338124707.0,37.823907,-122.48492,2.863242,-0.882493,-0.470326,37.0,11.0,3.0,0.989803,1619967609.0,338142436.0,37.807363,-122.442926,3.722539,-0.962352,-0.271807,0.0,11.0,0.0,0.947708,1619967609.0,338368401.0,37.84724,-122.461832,5.446549,0.718789,-0.695229,36.0,13.0,4.0,0.97834,1619967609.0,338398275.0,37.842799,-122.439078,3.64619,-0.911746,-0.410754,36.0,10.0,4.0,0.98523,1619967609.0,351796000.0,37.820858,-122.481214,9.400196,-0.875033,-0.484063,70.0,169.0,27.0,0.986876,1619967609.0,367634160.0,37.822176,-122.482308,3.282219,-0.895254,-0.445556,36.0,17.0,4.0,0.861916,1619967609.0,368052630.0,37.816265,-122.454619,8.325954,-0.99591,0.090348,60.0,42.0,10.0,0.986556,125.49166666666666,3.119166666666666,9.119166666666668
1619967610.0,338124707.0,37.823901,-122.484934,2.936193,-0.872908,-0.487885,37.0,11.0,3.0,0.988205,1619967610.0,338142436.0,37.807358,-122.442946,3.726975,-0.961806,-0.273731,0.0,11.0,0.0,0.940219,1619967610.0,338368401.0,37.847222,-122.461809,5.433314,0.719619,-0.694369,36.0,13.0,4.0,0.975265,1619967610.0,338398275.0,37.842792,-122.439097,3.651514,-0.914181,-0.405306,36.0,10.0,4.0,0.983101,1619967610.0,351796000.0,37.820837,-122.481262,9.357087,-0.875116,-0.483914,70.0,169.0,27.0,0.985037,1619967610.0,367634160.0,37.822169,-122.482325,3.290154,-0.894905,-0.446256,36.0,17.0,4.0,0.863247,1619967610.0,368052630.0,37.816269,-122.454668,8.334024,-0.995902,0.090434,60.0,42.0,10.0,0.98463,125.52777777777776,3.1194444444444445,9.119444444444444
1619967611.0,338124707.0,37.823894,-122.484949,3.010416,-0.863408,-0.504506,37.0,11.0,3.0,0.986572,1619967611.0,338142436.0,37.807353,-122.442967,3.731155,-0.96126,-0.275642,0.0,11.0,0.0,0.932727,1619967611.0,338368401.0,37.847205,-122.461786,5.419901,0.720265,-0.693699,36.0,13.0,4.0,0.972198,1619967611.0,338398275.0,37.842785,-122.439117,3.656828,-0.91654,-0.399942,36.0,10.0,4.0,0.980967,1619967611.0,351796000.0,37.820816,-122.48131,9.314938,-0.875197,-0.483766,70.0,169.0,27.0,0.983206,1619967611.0,367634160.0,37.822162,-122.482342,3.298585,-0.894492,-0.447083,36.0,17.0,4.0,0.864581,1619967611.0,368052630.0,37.816272,-122.454716,8.342654,-0.99589,0.090566,60.0,42.0,10.0,0.982701,125.56388888888888,3.1197222222222223,9.119722222222222
