Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1612626736.0,338115576.0,37.81205,-122.485857,5.051023,-0.697294,-0.716785,37.0,10.0,0.0,1.0,1612626736.0,338207691.0,37.829718,-122.443786,6.429963,-0.808601,0.588357,37.0,0.0,0.0,1.0,1612626736.0,338210142.0,37.820625,-122.478237,3.916819,-0.110933,-0.993828,37.0,14.0,0.0,1.0,1612626736.0,338252549.0,37.819554,-122.509744,15.378696,0.871182,-0.49096,37.0,11.0,4.0,1.0,1612626736.0,338311357.0,37.813967,-122.447323,8.221346,-0.078853,0.996886,36.0,14.0,2.0,1.0,1612626736.0,367448040.0,37.818588,-122.472885,6.123954,0.910053,-0.414492,60.0,15.0,3.0,1.0,1612626736.0,367533950.0,37.827958,-122.475892,7.269029,-0.047637,-0.998865,60.0,24.0,6.0,1.0,1612626736.0,368167080.0,37.818961,-122.455986,9.42014,0.591941,0.805981,36.0,11.0,3.0,1.0,39.51111111111111,3.951111111111111,10.0
1612626737.0,338115576.0,37.812033,-122.485878,5.055809,-0.698242,-0.715862,37.0,10.0,0.0,0.995834,1612626737.0,338207691.0,37.829735,-122.443817,6.426198,-0.808414,0.588615,37.0,0.0,0.0,0.994995,1612626737.0,338210142.0,37.820607,-122.478239,3.957752,-0.112105,-0.993696,37.0,14.0,0.0,0.99446,1612626737.0,338252549.0,37.819519,-122.509665,15.569655,0.873459,-0.486897,37.0,11.0,4.0,0.996781,1612626737.0,338311357.0,37.814005,-122.447326,8.202409,-0.079803,0.996811,36.0,14.0,2.0,0.994891,1612626737.0,367448040.0,37.818577,-122.472853,6.1315,0.909863,-0.41491,60.0,15.0,3.0,0.995453,1612626737.0,367533950.0,37.827925,-122.475894,7.26539,-0.050151,-0.998742,60.0,24.0,6.0,0.995242,1612626737.0,368167080.0,37.818997,-122.455953,9.434792,0.587897,0.808936,36.0,11.0,3.0,0.995203,39.52222222222223,3.9522222222222223,10.0
1612626738.0,338115576.0,37.812017,-122.485899,5.060732,-0.699126,-0.714999,37.0,10.0,0.0,0.991664,1612626738.0,338207691.0,37.829753,-122.443847,6.422386,-0.808219,0.588882,37.0,0.0,0.0,0.989993,1612626738.0,338210142.0,37.820589,-122.478242,3.998188,-0.113408,-0.993549,37.0,14.0,0.0,0.988866,1612626738.0,338252549.0,37.819484,-122.509586,15.757876,0.875728,-0.482805,37.0,11.0,4.0,0.993517,1612626738.0,338311357.0,37.814042,-122.44733,8.182124,-0.080783,0.996732,36.0,14.0,2.0,0.989793,1612626738.0,367448040.0,37.818565,-122.47282,6.138985,0.909673,-0.415326,60.0,15.0,3.0,0.990902,1612626738.0,367533950.0,37.827891,-122.475896,7.261455,-0.052669,-0.998612,60.0,24.0,6.0,0.990485,1612626738.0,368167080.0,37.819032,-122.455921,9.448941,0.583834,0.811873,36.0,11.0,3.0,0.990399,39.53333333333333,3.953333333333333,10.0
1612626739.0,338115576.0,37.812,-122.485919,5.065791,-0.699946,-0.714196,37.0,10.0,0.0,0.987487,1612626739.0,338207691.0,37.82977,-122.443877,6.418525,-0.808018,0.589158,37.0,0.0,0.0,0.984994,1612626739.0,338210142.0,37.82057,-122.478244,4.038132,-0.114837,-0.993384,37.0,14.0,0.0,0.983219,1612626739.0,338252549.0,37.819449,-122.509505,15.943374,0.877989,-0.478682,37.0,11.0,4.0,0.990206,1612626739.0,338311357.0,37.81408,-122.447334,8.160492,-0.081792,0.996649,36.0,14.0,2.0,0.984707,1612626739.0,367448040.0,37.818553,-122.472787,6.146407,0.909483,-0.415742,60.0,15.0,3.0,0.986344,1612626739.0,367533950.0,37.827857,-122.475898,7.257223,-0.055192,-0.998476,60.0,24.0,6.0,0.98573,1612626739.0,368167080.0,37.819067,-122.455888,9.462588,0.579751,0.814794,36.0,11.0,3.0,0.985586,39.54444444444445,3.954444444444445,10.0
1612626740.0,338115576.0,37.811983,-122.48594,5.070983,-0.700703,-0.713453,37.0,10.0,0.0,0.983306,1612626740.0,338207691.0,37.829788,-122.443908,6.414616,-0.80781,0.589444,37.0,0.0,0.0,0.979999,1612626740.0,338210142.0,37.820552,-122.478247,4.077585,-0.11639,-0.993204,37.0,14.0,0.0,0.977519,1612626740.0,338252549.0,37.819414,-122.509423,16.126169,0.880242,-0.474525,37.0,11.0,4.0,0.986851,1612626740.0,338311357.0,37.814118,-122.447338,8.137513,-0.082833,0.996563,36.0,14.0,2.0,0.979634,1612626740.0,367448040.0,37.818541,-122.472755,6.153767,0.909293,-0.416156,60.0,15.0,3.0,0.981782,1612626740.0,367533950.0,37.827824,-122.475901,7.252695,-0.05772,-0.998333,60.0,24.0,6.0,0.980977,1612626740.0,368167080.0,37.819103,-122.455856,9.475737,0.575649,0.817697,36.0,11.0,3.0,0.980766,39.55555555555556,3.955555555555556,10.0
1612626741.0,338115576.0,37.811966,-122.485961,5.076308,-0.701397,-0.712771,37.0,10.0,0.0,0.979119,1612626741.0,338207691.0,37.829805,-122.443938,6.410659,-0.807594,0.589739,37.0,0.0,0.0,0.975006,1612626741.0,338210142.0,37.820533,-122.47825,4.11655,-0.118063,-0.993006,37.0,14.0,0.0,0.971767,1612626741.0,338252549.0,37.819378,-122.50934,16.306277,0.882488,-0.470335,37.0,11.0,4.0,0.983451,1612626741.0,338311357.0,37.814155,-122.447342,8.113189,-0.083905,0.996474,36.0,14.0,2.0,0.974574,1612626741.0,367448040.0,37.818529,-122.472722,6.161064,0.909104,-0.416569,60.0,15.0,3.0,0.977215,1612626741.0,367533950.0,37.82779,-122.475903,7.247872,-0.060253,-0.998183,60.0,24.0,6.0,0.976225,1612626741.0,368167080.0,37.819139,-122.455824,9.488389,0.571525,0.820585,36.0,11.0,3.0,0.975938,39.56666666666667,3.9566666666666666,10.0
1612626742.0,338115576.0,37.81195,-122.485982,5.081764,-0.702028,-0.71215,37.0,10.0,0.0,0.974926,1612626742.0,338207691.0,37.829823,-122.443968,6.406654,-0.807372,0.590043,37.0,0.0,0.0,0.970018,1612626742.0,338210142.0,37.820514,-122.478253,4.15503,-0.119854,-0.992792,37.0,14.0,0.0,0.965963,1612626742.0,338252549.0,37.819343,-122.509256,16.483718,0.884727,-0.46611,37.0,11.0,4.0,0.980007,1612626742.0,338311357.0,37.814193,-122.447346,8.08752,-0.08501,0.99638,36.0,14.0,2.0,0.969529,1612626742.0,367448040.0,37.818518,-122.472689,6.1683,0.908915,-0.416981,60.0,15.0,3.0,0.972643,1612626742.0,367533950.0,37.827757,-122.475906,7.242752,-0.062793,-0.998027,60.0,24.0,6.0,0.971476,1612626742.0,368167080.0,37.819175,-122.455792,9.500546,0.56738,0.823456,36.0,11.0,3.0,0.971104,39.57777777777778,3.957777777777778,10.0
1612626743.0,338115576.0,37.811933,-122.486003,5.08735,-0.702597,-0.711588,37.0,10.0,0.0,0.970729,1612626743.0,338207691.0,37.82984,-122.443999,6.402602,-0.807143,0.590356,37.0,0.0,0.0,0.965033,1612626743.0,338210142.0,37.820495,-122.478256,4.193027,-0.121759,-0.99256,37.0,14.0,0.0,0.960107,1612626743.0,338252549.0,37.819307,-122.50917,16.658511,0.88696,-0.461847,37.0,11.0,4.0,0.976519,1612626743.0,338311357.0,37.81423,-122.44735,8.060799,-0.086143,0.996283,36.0,14.0,2.0,0.964499,1612626743.0,367448040.0,37.818506,-122.472656,6.175474,0.908727,-0.417392,60.0,15.0,3.0,0.968065,1612626743.0,367533950.0,37.827723,-122.475908,7.237338,-0.065338,-0.997863,60.0,24.0,6.0,0.96673,1612626743.0,368167080.0,37.819211,-122.455761,9.51221,0.563212,0.826312,36.0,11.0,3.0,0.966262,39.58888888888889,3.9588888888888887,10.0
1612626744.0,338115576.0,37.811916,-122.486023,5.093065,-0.703103,-0.711088,37.0,10.0,0.0,0.966525,1612626744.0,338207691.0,37.829858,-122.444029,6.398501,-0.806906,0.590679,37.0,0.0,0.0,0.960051,1612626744.0,338210142.0,37.820476,-122.478259,4.230545,-0.123777,-0.99231,37.0,14.0,0.0,0.9542,1612626744.0,338252549.0,37.819272,-122.509084,16.830674,0.889186,-0.457546,37.0,11.0,4.0,0.972987,1612626744.0,338311357.0,37.814267,-122.447354,8.034196,-0.087284,0.996183,36.0,14.0,2.0,0.959485,1612626744.0,367448040.0,37.818494,-122.472623,6.182585,0.908538,-0.417802,60.0,15.0,3.0,0.963483,1612626744.0,367533950.0,37.82769,-122.475911,7.231628,-0.06789,-0.997693,60.0,24.0,6.0,0.961986,1612626744.0,368167080.0,37.819248,-122.455729,9.523384,0.559022,0.829153,36.0,11.0,3.0,0.961414,39.6,3.96,10.0
1612626745.0,338115576.0,37.811899,-122.486044,5.098908,-0.703548,-0.710647,37.0,10.0,0.0,0.962317,1612626745.0,338207691.0,37.829875,-122.444059,6.394353,-0.806663,0.591012,37.0,0.0,0.0,0.955073,1612626745.0,338210142.0,37.820457,-122.478262,4.267588,-0.125904,-0.992042,37.0,14.0,0.0,0.948243,1612626745.0,338252549.0,37.819236,-122.508996,17.000228,0.891406,-0.453205,37.0,11.0,4.0,0.969413,1612626745.0,338311357.0,37.814304,-122.447358,8.008005,-0.088427,0.996083,36.0,14.0,2.0,0.954487,1612626745.0,367448040.0,37.818482,-122.472591,6.189634,0.90835,-0.41821,60.0,15.0,3.0,0.958895,1612626745.0,367533950.0,37.827657,-122.475914,7.225623,-0.070449,-0.997515,60.0,24.0,6.0,0.957245,1612626745.0,368167080.0,37.819284,-122.455698,9.53407,0.554808,0.831978,36.0,11.0,3.0,0.95656,39.61111111111112,3.9611111111111112,10.0
