Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1622893052.0,338096000.0,37.81402,-122.43739,10.420165,-0.994419,0.105503,60.0,19.0,4.0,1.0,1622893052.0,338246396.0,37.846455,-122.460826,2.711727,-0.125832,-0.992052,36.0,12.0,4.0,1.0,1622893052.0,338368401.0,37.834628,-122.455047,7.937847,0.360921,-0.932596,36.0,13.0,4.0,1.0,1622893052.0,366890950.0,37.814584,-122.45453,7.801507,0.985438,-0.170034,60.0,22.0,4.0,1.0,1622893052.0,367586360.0,37.825132,-122.461212,7.490689,0.126972,-0.991906,37.0,11.0,0.0,1.0,1622893052.0,367710860.0,37.83874,-122.452391,7.973267,-0.966664,0.256049,37.0,0.0,0.0,1.0,1622893052.0,368102240.0,37.846332,-122.442735,10.080218,-0.85042,-0.526104,30.0,18.0,5.0,1.0,1622893052.0,368124210.0,37.815029,-122.46685,3.692369,0.980301,-0.197507,36.0,14.0,4.0,1.0,250.0,9.742222222222225,10.0
1622893053.0,338096000.0,37.814025,-122.437451,10.414684,-0.995046,0.099413,60.0,19.0,4.0,0.995644,1622893053.0,338246396.0,37.846443,-122.460828,2.701792,-0.125887,-0.992045,36.0,12.0,4.0,0.998379,1622893053.0,338368401.0,37.834594,-122.45503,7.937621,0.36091,-0.932601,36.0,13.0,4.0,0.995775,1622893053.0,366890950.0,37.814578,-122.454485,7.800866,0.985721,-0.168388,60.0,22.0,4.0,0.995752,1622893053.0,367586360.0,37.825097,-122.461206,7.466109,0.129507,-0.991579,37.0,11.0,0.0,0.995468,1622893053.0,367710860.0,37.838749,-122.452436,7.972303,-0.967061,0.254545,37.0,0.0,0.0,0.995753,1622893053.0,368102240.0,37.846308,-122.442786,10.101188,-0.846287,-0.532727,30.0,18.0,5.0,0.996355,1622893053.0,368124210.0,37.815025,-122.466829,3.689229,0.980244,-0.197792,36.0,14.0,4.0,0.995454,250.0,9.7425,10.0
1622893054.0,338096000.0,37.81403,-122.437511,10.409605,-0.99563,0.093389,60.0,19.0,4.0,0.991288,1622893054.0,338246396.0,37.846431,-122.46083,2.691431,-0.125853,-0.992049,36.0,12.0,4.0,0.996781,1622893054.0,338368401.0,37.834559,-122.455013,7.937394,0.3609,-0.932604,36.0,13.0,4.0,0.99155,1622893054.0,366890950.0,37.814572,-122.45444,7.80018,0.98601,-0.166685,60.0,22.0,4.0,0.991503,1622893054.0,367586360.0,37.825063,-122.4612,7.441191,0.132117,-0.991234,37.0,11.0,0.0,0.990948,1622893054.0,367710860.0,37.838759,-122.452481,7.971446,-0.967449,0.253066,37.0,0.0,0.0,0.991506,1622893054.0,368102240.0,37.846283,-122.442836,10.122626,-0.842183,-0.539191,30.0,18.0,5.0,0.992709,1622893054.0,368124210.0,37.815022,-122.466808,3.686155,0.98018,-0.198109,36.0,14.0,4.0,0.990913,250.0,9.742777777777778,10.0
1622893055.0,338096000.0,37.814034,-122.437572,10.404914,-0.99617,0.087432,60.0,19.0,4.0,0.986932,1622893055.0,338246396.0,37.846418,-122.460832,2.680644,-0.125729,-0.992065,36.0,12.0,4.0,0.995207,1622893055.0,338368401.0,37.834525,-122.454997,7.937164,0.360891,-0.932608,36.0,13.0,4.0,0.987326,1622893055.0,366890950.0,37.814566,-122.454395,7.799454,0.986306,-0.164923,60.0,22.0,4.0,0.987253,1622893055.0,367586360.0,37.825029,-122.461195,7.415939,0.134804,-0.990872,37.0,11.0,0.0,0.986439,1622893055.0,367710860.0,37.838768,-122.452526,7.970696,-0.967828,0.251613,37.0,0.0,0.0,0.987258,1622893055.0,368102240.0,37.846258,-122.442886,10.1445,-0.838113,-0.545497,30.0,18.0,5.0,0.989063,1622893055.0,368124210.0,37.815018,-122.466786,3.683147,0.980109,-0.198458,36.0,14.0,4.0,0.986375,250.0,9.743055555555555,10.0
1622893056.0,338096000.0,37.814039,-122.437633,10.400597,-0.99667,0.081543,60.0,19.0,4.0,0.982575,1622893056.0,338246396.0,37.846406,-122.460833,2.669432,-0.125515,-0.992092,36.0,12.0,4.0,0.993656,1622893056.0,338368401.0,37.834491,-122.45498,7.936932,0.360882,-0.932611,36.0,13.0,4.0,0.983101,1622893056.0,366890950.0,37.81456,-122.45435,7.798689,0.986608,-0.163112,60.0,22.0,4.0,0.983003,1622893056.0,367586360.0,37.824995,-122.461189,7.390359,0.137569,-0.990492,37.0,11.0,0.0,0.981942,1622893056.0,367710860.0,37.838777,-122.452571,7.970053,-0.968198,0.250186,37.0,0.0,0.0,0.98301,1622893056.0,368102240.0,37.846232,-122.442935,10.16678,-0.834078,-0.551646,30.0,18.0,5.0,0.985415,1622893056.0,368124210.0,37.815015,-122.466765,3.680205,0.980032,-0.198838,36.0,14.0,4.0,0.981841,250.0,9.743333333333334,10.0
1622893057.0,338096000.0,37.814043,-122.437693,10.396641,-0.997129,0.075722,60.0,19.0,4.0,0.978218,1622893057.0,338246396.0,37.846394,-122.460835,2.657795,-0.125209,-0.99213,36.0,12.0,4.0,0.992127,1622893057.0,338368401.0,37.834457,-122.454963,7.936699,0.360874,-0.932614,36.0,13.0,4.0,0.978877,1622893057.0,366890950.0,37.814554,-122.454305,7.797892,0.986908,-0.161287,60.0,22.0,4.0,0.978753,1622893057.0,367586360.0,37.824961,-122.461183,7.364453,0.140413,-0.990093,37.0,11.0,0.0,0.977457,1622893057.0,367710860.0,37.838786,-122.452617,7.969514,-0.968559,0.248785,37.0,0.0,0.0,0.978762,1622893057.0,368102240.0,37.846206,-122.442985,10.189434,-0.830082,-0.557642,30.0,18.0,5.0,0.981767,1622893057.0,368124210.0,37.815012,-122.466744,3.677329,0.979949,-0.19925,36.0,14.0,4.0,0.977311,250.0,9.743611111111113,10.0
1622893058.0,338096000.0,37.814046,-122.437754,10.393032,-0.997549,0.069971,60.0,19.0,4.0,0.97386,1622893058.0,338246396.0,37.846382,-122.460837,2.645733,-0.124809,-0.992181,36.0,12.0,4.0,0.99062,1622893058.0,338368401.0,37.834422,-122.454946,7.936463,0.360867,-0.932617,36.0,13.0,4.0,0.974653,1622893058.0,366890950.0,37.814548,-122.45426,7.797065,0.987205,-0.159456,60.0,22.0,4.0,0.974502,1622893058.0,367586360.0,37.824927,-122.461177,7.338228,0.143338,-0.989674,37.0,11.0,0.0,0.972983,1622893058.0,367710860.0,37.838796,-122.452662,7.969079,-0.968911,0.24741,37.0,0.0,0.0,0.974513,1622893058.0,368102240.0,37.84618,-122.443035,10.212435,-0.826126,-0.563485,30.0,18.0,5.0,0.978118,1622893058.0,368124210.0,37.815008,-122.466723,3.674519,0.979858,-0.199694,36.0,14.0,4.0,0.972785,250.0,9.74388888888889,10.0
1622893059.0,338096000.0,37.81405,-122.437815,10.389757,-0.997931,0.064289,60.0,19.0,4.0,0.969502,1622893059.0,338246396.0,37.846369,-122.460839,2.633247,-0.124314,-0.992243,36.0,12.0,4.0,0.989135,1622893059.0,338368401.0,37.834388,-122.454929,7.936225,0.360861,-0.93262,36.0,13.0,4.0,0.970429,1622893059.0,366890950.0,37.814543,-122.454215,7.796208,0.9875,-0.157619,60.0,22.0,4.0,0.97025,1622893059.0,367586360.0,37.824894,-122.461171,7.311687,0.146344,-0.989234,37.0,11.0,0.0,0.968521,1622893059.0,367710860.0,37.838805,-122.452707,7.968748,-0.969254,0.246061,37.0,0.0,0.0,0.970264,1622893059.0,368102240.0,37.846153,-122.443084,10.235753,-0.822215,-0.569178,30.0,18.0,5.0,0.974468,1622893059.0,368124210.0,37.815005,-122.466702,3.671776,0.979761,-0.200171,36.0,14.0,4.0,0.968262,250.0,9.744166666666668,10.0
1622893060.0,338096000.0,37.814053,-122.437876,10.386802,-0.998277,0.058678,60.0,19.0,4.0,0.965144,1622893060.0,338246396.0,37.846357,-122.460841,2.620336,-0.123722,-0.992317,36.0,12.0,4.0,0.987671,1622893060.0,338368401.0,37.834354,-122.454913,7.935986,0.360855,-0.932622,36.0,13.0,4.0,0.966206,1622893060.0,366890950.0,37.814537,-122.45417,7.795321,0.987792,-0.155777,60.0,22.0,4.0,0.965998,1622893060.0,367586360.0,37.82486,-122.461164,7.284835,0.149433,-0.988772,37.0,11.0,0.0,0.96407,1622893060.0,367710860.0,37.838814,-122.452752,7.968518,-0.969589,0.244738,37.0,0.0,0.0,0.966014,1622893060.0,368102240.0,37.846126,-122.443133,10.25936,-0.818349,-0.574722,30.0,18.0,5.0,0.970817,1622893060.0,368124210.0,37.815001,-122.466681,3.669099,0.979657,-0.200679,36.0,14.0,4.0,0.963743,250.0,9.744444444444444,10.0
1622893061.0,338096000.0,37.814055,-122.437936,10.384155,-0.998587,0.053139,60.0,19.0,4.0,0.960786,1622893061.0,338246396.0,37.846345,-122.460843,2.607001,-0.123033,-0.992403,36.0,12.0,4.0,0.986229,1622893061.0,338368401.0,37.83432,-122.454896,7.935744,0.36085,-0.932624,36.0,13.0,4.0,0.961982,1622893061.0,366890950.0,37.814531,-122.454125,7.794405,0.988082,-0.153929,60.0,22.0,4.0,0.961745,1622893061.0,367586360.0,37.824827,-122.461158,7.257678,0.152606,-0.988287,37.0,11.0,0.0,0.959632,1622893061.0,367710860.0,37.838823,-122.452798,7.96839,-0.969916,0.243441,37.0,0.0,0.0,0.961764,1622893061.0,368102240.0,37.846099,-122.443183,10.283229,-0.81453,-0.580121,30.0,18.0,5.0,0.967165,1622893061.0,368124210.0,37.814998,-122.46666,3.666488,0.979546,-0.201219,36.0,14.0,4.0,0.959228,250.0,9.744722222222222,10.0
