Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1620814302.0,366864140.0,37.81371,-122.44109,10.095009,-1.0,0.000245,60.0,17.0,4.0,1.0,254.03333333333333,3.6883333333333335,10.0
1620814303.0,366864140.0,37.81371,-122.441149,10.095111,-1.0,-0.000444,60.0,17.0,4.0,0.997269,253.9388888888889,3.688055555555556,10.0
1620814304.0,366864140.0,37.81371,-122.441208,10.095257,-0.999999,-0.001129,60.0,17.0,4.0,0.994538,253.84444444444443,3.687777777777778,10.0
1620814305.0,366864140.0,37.81371,-122.441267,10.095447,-0.999998,-0.001811,60.0,17.0,4.0,0.991806,253.75,3.6875,10.0
1620814306.0,366864140.0,37.81371,-122.441326,10.095681,-0.999997,-0.002488,60.0,17.0,4.0,0.989075,253.6555555555556,3.687222222222222,10.0
1620814307.0,366864140.0,37.81371,-122.441386,10.095959,-0.999995,-0.003161,60.0,17.0,4.0,0.986344,253.5611111111112,3.686944444444445,10.0
1620814308.0,366864140.0,37.81371,-122.441445,10.096281,-0.999993,-0.00383,60.0,17.0,4.0,0.983612,253.46666666666667,3.6866666666666665,10.0
1620814309.0,366864140.0,37.813709,-122.441504,10.096646,-0.99999,-0.004495,60.0,17.0,4.0,0.98088,253.3722222222222,3.6863888888888887,10.0
1620814310.0,366864140.0,37.813709,-122.441563,10.097055,-0.999987,-0.005157,60.0,17.0,4.0,0.978149,253.27777777777777,3.686111111111111,10.0
1620814311.0,366864140.0,37.813709,-122.441622,10.097507,-0.999983,-0.005814,60.0,17.0,4.0,0.975417,253.1833333333333,3.6858333333333335,10.0
1620814312.0,366864140.0,37.813709,-122.441681,10.098003,-0.999979,-0.006467,60.0,17.0,4.0,0.972684,253.0888888888889,3.685555555555556,10.0
1620814313.0,366864140.0,37.813708,-122.44174,10.098542,-0.999975,-0.007116,60.0,17.0,4.0,0.969952,252.99444444444447,3.685277777777778,10.0
1620814314.0,366864140.0,37.813708,-122.4418,10.099125,-0.99997,-0.007761,60.0,17.0,4.0,0.96722,252.9,3.685,10.0
1620814315.0,366864140.0,37.813708,-122.441859,10.09975,-0.999965,-0.008403,60.0,17.0,4.0,0.964487,252.8055555555556,3.6847222222222222,10.0
1620814316.0,366864140.0,37.813707,-122.441918,10.100419,-0.999959,-0.00904,60.0,17.0,4.0,0.961754,252.7111111111111,3.684444444444445,10.0
