Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1630338312.0,367145450.0,37.84745,-122.47155,3.907504,0.040301,-0.999188,60.0,16.0,9.0,1.0,35.10000000000002,0.3899999999999997,7.0
1630338313.0,367145450.0,37.847432,-122.471549,3.85297,0.04153,-0.999137,60.0,16.0,9.0,0.998374,35.025000000000006,0.3891666666666666,7.0
1630338314.0,367145450.0,37.847414,-122.471548,3.799335,0.042804,-0.999083,60.0,16.0,9.0,0.996771,34.95000000000002,0.3883333333333332,7.0
1630338315.0,367145450.0,37.847397,-122.471547,3.746601,0.044124,-0.999026,60.0,16.0,9.0,0.995189,34.875,0.3874999999999997,7.0
1630338316.0,367145450.0,37.847379,-122.471546,3.694768,0.04549,-0.998965,60.0,16.0,9.0,0.993629,34.80000000000001,0.3866666666666667,7.0
1630338317.0,367145450.0,37.847362,-122.471545,3.643837,0.046903,-0.998899,60.0,16.0,9.0,0.992091,34.72500000000002,0.3858333333333332,7.0
1630338318.0,367145450.0,37.847345,-122.471544,3.593807,0.048364,-0.99883,60.0,16.0,9.0,0.990573,34.650000000000006,0.3849999999999998,7.0
1630338319.0,367145450.0,37.847329,-122.471543,3.54468,0.049875,-0.998755,60.0,16.0,9.0,0.989075,34.57500000000002,0.3841666666666663,7.0
1630338320.0,367145450.0,37.847312,-122.471542,3.496456,0.051435,-0.998676,60.0,16.0,9.0,0.987598,34.5,0.3833333333333333,7.0
1630338321.0,367145450.0,37.847296,-122.471541,3.449135,0.053047,-0.998592,60.0,16.0,9.0,0.98614,34.42500000000001,0.3824999999999998,7.0
1630338322.0,367145450.0,37.84728,-122.47154,3.402717,0.05471,-0.998502,60.0,16.0,9.0,0.984701,34.35000000000002,0.3816666666666664,7.0
1630338323.0,367145450.0,37.847265,-122.471539,3.357204,0.056426,-0.998407,60.0,16.0,9.0,0.983282,34.275000000000006,0.3808333333333333,7.0
1630338324.0,367145450.0,37.847249,-122.471538,3.312596,0.058195,-0.998305,60.0,16.0,9.0,0.981881,34.20000000000002,0.3799999999999999,7.0
1630338325.0,367145450.0,37.847234,-122.471537,3.268893,0.060019,-0.998197,60.0,16.0,9.0,0.980498,34.125,0.3791666666666664,7.0
1630338326.0,367145450.0,37.847219,-122.471536,3.226096,0.061897,-0.998083,60.0,16.0,9.0,0.979133,34.05000000000001,0.3783333333333329,7.0
1630338327.0,367145450.0,37.847204,-122.471534,3.184206,0.06383,-0.997961,60.0,16.0,9.0,0.977785,33.97500000000002,0.3774999999999999,7.0
1630338328.0,367145450.0,37.847189,-122.471533,3.143222,0.065819,-0.997832,60.0,16.0,9.0,0.976454,33.900000000000006,0.3766666666666665,7.0
1630338329.0,367145450.0,37.847175,-122.471532,3.103147,0.067864,-0.997695,60.0,16.0,9.0,0.97514,33.82500000000002,0.375833333333333,7.0
1630338330.0,367145450.0,37.84716,-122.471531,3.063979,0.069966,-0.997549,60.0,16.0,9.0,0.973842,33.75,0.375,7.0
1630338331.0,367145450.0,37.847146,-122.47153,3.02572,0.072125,-0.997396,60.0,16.0,9.0,0.972561,33.67500000000001,0.3741666666666665,7.0
1630338332.0,367145450.0,37.847132,-122.471528,2.988371,0.074341,-0.997233,60.0,16.0,9.0,0.971294,33.60000000000002,0.3733333333333331,7.0
1630338333.0,367145450.0,37.847118,-122.471527,2.951931,0.076614,-0.997061,60.0,16.0,9.0,0.970043,33.525000000000006,0.3725,7.0
1630338334.0,367145450.0,37.847105,-122.471526,2.916403,0.078945,-0.996879,60.0,16.0,9.0,0.968806,33.45000000000002,0.3716666666666666,7.0
1630338335.0,367145450.0,37.847091,-122.471524,2.881785,0.081332,-0.996687,60.0,16.0,9.0,0.967584,33.375,0.3708333333333331,7.0
1630338336.0,367145450.0,37.847078,-122.471523,2.848079,0.083777,-0.996485,60.0,16.0,9.0,0.966376,33.30000000000001,0.3699999999999996,7.0
1630338337.0,367145450.0,37.847065,-122.471521,2.815286,0.086278,-0.996271,60.0,16.0,9.0,0.965182,33.22500000000002,0.3691666666666666,7.0
1630338338.0,367145450.0,37.847052,-122.47152,2.783406,0.088835,-0.996046,60.0,16.0,9.0,0.964,33.150000000000006,0.3683333333333332,7.0
1630338339.0,367145450.0,37.847039,-122.471519,2.752439,0.091447,-0.99581,60.0,16.0,9.0,0.962832,33.07500000000002,0.3674999999999997,7.0
1630338340.0,367145450.0,37.847026,-122.471517,2.722386,0.094114,-0.995561,60.0,16.0,9.0,0.961676,33.0,0.3666666666666667,7.0
1630338341.0,367145450.0,37.847014,-122.471516,2.693249,0.096835,-0.9953,60.0,16.0,9.0,0.960532,32.92500000000001,0.3658333333333332,7.0
