Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1637833196.0,366742520.0,37.824127,-122.48526,3.897083,-0.95707,-0.289857,60.0,14.0,5.0,1.0,80.2,3.7822222222222224,10.0
1637833197.0,366742520.0,37.824122,-122.485282,3.885265,-0.958802,-0.284074,60.0,14.0,5.0,0.994631,80.2125,3.7825,10.0
1637833198.0,366742520.0,37.824117,-122.485304,3.873677,-0.960576,-0.278019,60.0,14.0,5.0,0.989271,80.225,3.7827777777777776,10.0
1637833199.0,366742520.0,37.824112,-122.485326,3.862337,-0.962385,-0.27169,60.0,14.0,5.0,0.983917,80.23750000000001,3.7830555555555554,10.0
1637833200.0,366742520.0,37.824107,-122.485348,3.851263,-0.964225,-0.265084,60.0,14.0,5.0,0.978571,80.25,3.783333333333333,10.0
1637833201.0,366742520.0,37.824102,-122.485369,3.840477,-0.966092,-0.258198,60.0,14.0,5.0,0.97323,80.2625,3.783611111111111,10.0
1637833202.0,366742520.0,37.824097,-122.485391,3.83,-0.967979,-0.25103,60.0,14.0,5.0,0.967896,80.275,3.783888888888889,10.0
1637833203.0,366742520.0,37.824093,-122.485413,3.819853,-0.969881,-0.243579,60.0,14.0,5.0,0.962566,80.2875,3.784166666666666,10.0
1637833204.0,366742520.0,37.824089,-122.485435,3.81006,-0.971791,-0.235843,60.0,14.0,5.0,0.95724,80.30000000000001,3.784444444444445,10.0
1637833205.0,366742520.0,37.824084,-122.485456,3.800644,-0.973703,-0.22782,60.0,14.0,5.0,0.951918,80.3125,3.7847222222222223,10.0
1637833206.0,366742520.0,37.82408,-122.485478,3.791629,-0.975611,-0.219509,60.0,14.0,5.0,0.946599,80.325,3.785,10.0
1637833207.0,366742520.0,37.824077,-122.4855,3.78304,-0.977506,-0.210909,60.0,14.0,5.0,0.941282,80.3375,3.785277777777778,10.0
1637833208.0,366742520.0,37.824073,-122.485521,3.774904,-0.979381,-0.20202,60.0,14.0,5.0,0.935968,80.35,3.785555555555556,10.0
1637833209.0,366742520.0,37.824069,-122.485543,3.767247,-0.98123,-0.192842,60.0,14.0,5.0,0.930654,80.36250000000001,3.7858333333333336,10.0
1637833210.0,366742520.0,37.824066,-122.485565,3.760096,-0.983043,-0.183374,60.0,14.0,5.0,0.925341,80.375,3.786111111111111,10.0
1637833211.0,366742520.0,37.824063,-122.485586,3.75348,-0.984813,-0.173619,60.0,14.0,5.0,0.920027,80.3875,3.786388888888889,10.0
1637833212.0,366742520.0,37.82406,-122.485608,3.747426,-0.98653,-0.163578,60.0,14.0,5.0,0.914713,80.4,3.786666666666666,10.0
1637833213.0,366742520.0,37.824057,-122.48563,3.741965,-0.988187,-0.153251,60.0,14.0,5.0,0.909398,80.4125,3.786944444444445,10.0
1637833214.0,366742520.0,37.824054,-122.485651,3.737127,-0.989774,-0.142643,60.0,14.0,5.0,0.90408,80.42500000000001,3.7872222222222223,10.0
1637833215.0,366742520.0,37.824052,-122.485673,3.732941,-0.991282,-0.131756,60.0,14.0,5.0,0.89876,80.4375,3.7875,10.0
1637833216.0,366742520.0,37.82405,-122.485695,3.729438,-0.992702,-0.120593,60.0,14.0,5.0,0.893436,80.45,3.787777777777778,10.0
1637833217.0,366742520.0,37.824048,-122.485716,3.726651,-0.994024,-0.10916,60.0,14.0,5.0,0.888109,80.4625,3.7880555555555553,10.0
1637833218.0,366742520.0,37.824046,-122.485738,3.72461,-0.995239,-0.097461,60.0,14.0,5.0,0.882776,80.475,3.788333333333333,10.0
1637833219.0,366742520.0,37.824044,-122.48576,3.723347,-0.996338,-0.085503,60.0,14.0,5.0,0.877439,80.48750000000001,3.788611111111111,10.0
1637833220.0,366742520.0,37.824042,-122.485781,3.722895,-0.997311,-0.073291,60.0,14.0,5.0,0.872095,80.5,3.7888888888888888,10.0
1637833221.0,366742520.0,37.824041,-122.485803,3.723287,-0.998148,-0.060833,60.0,14.0,5.0,0.866746,80.5125,3.7891666666666666,10.0
1637833222.0,366742520.0,37.82404,-122.485825,3.724554,-0.998841,-0.048138,60.0,14.0,5.0,0.861389,80.525,3.789444444444445,10.0
1637833223.0,366742520.0,37.824039,-122.485847,3.726729,-0.99938,-0.035215,60.0,14.0,5.0,0.856024,80.5375,3.789722222222222,10.0
1637833224.0,366742520.0,37.824039,-122.485868,3.729845,-0.999756,-0.022072,60.0,14.0,5.0,0.850651,80.55000000000001,3.79,10.0
1637833225.0,366742520.0,37.824038,-122.48589,3.733934,-0.999962,-0.00872,60.0,14.0,5.0,0.845268,80.5625,3.790277777777778,10.0
1637833226.0,366742520.0,37.824038,-122.485912,3.739028,-0.999988,0.004829,60.0,14.0,5.0,0.839877,80.575,3.790555555555556,10.0
