Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1616160374.0,338246396.0,37.818121,-122.469669,4.977355,0.131893,-0.991264,36.0,12.0,4.0,1.0,0.0,0.0,10.0
1616160375.0,338246396.0,37.818099,-122.469665,4.975738,0.130238,-0.991483,36.0,12.0,4.0,0.997004,0.0,0.0,10.0
1616160376.0,338246396.0,37.818076,-122.469662,4.974352,0.128712,-0.991682,36.0,12.0,4.0,0.994014,0.0,0.0,10.0
1616160377.0,338246396.0,37.818053,-122.469658,4.973195,0.127316,-0.991862,36.0,12.0,4.0,0.991029,0.0,0.0,10.0
1616160378.0,338246396.0,37.81803,-122.469654,4.972262,0.126051,-0.992024,36.0,12.0,4.0,0.988048,0.0,0.0,10.0
1616160379.0,338246396.0,37.818007,-122.469651,4.971553,0.124916,-0.992167,36.0,12.0,4.0,0.985071,0.0,0.0,10.0
1616160380.0,338246396.0,37.817984,-122.469647,4.971064,0.123912,-0.992293,36.0,12.0,4.0,0.982099,0.0,0.0,10.0
1616160381.0,338246396.0,37.817962,-122.469643,4.970793,0.123039,-0.992402,36.0,12.0,4.0,0.97913,0.0,0.0,10.0
1616160382.0,338246396.0,37.817939,-122.46964,4.97074,0.122296,-0.992494,36.0,12.0,4.0,0.976165,0.0,0.0,10.0
1616160383.0,338246396.0,37.817916,-122.469636,4.970901,0.121686,-0.992569,36.0,12.0,4.0,0.973202,0.0,0.0,10.0
1616160384.0,338246396.0,37.817893,-122.469633,4.971277,0.121206,-0.992627,36.0,12.0,4.0,0.970242,0.0,0.0,10.0
1616160385.0,338246396.0,37.81787,-122.469629,4.971866,0.120859,-0.99267,36.0,12.0,4.0,0.967285,0.0,0.0,10.0
1616160386.0,338246396.0,37.817848,-122.469626,4.972668,0.120642,-0.992696,36.0,12.0,4.0,0.964329,0.0,0.0,10.0
1616160387.0,338246396.0,37.817825,-122.469622,4.973681,0.120557,-0.992706,36.0,12.0,4.0,0.961375,0.0,0.0,10.0
1616160388.0,338246396.0,37.817802,-122.469619,4.974907,0.120604,-0.992701,36.0,12.0,4.0,0.958422,0.0,0.0,10.0
1616160389.0,338246396.0,37.817779,-122.469615,4.976344,0.120781,-0.992679,36.0,12.0,4.0,0.955471,0.0,0.0,10.0
1616160390.0,338246396.0,37.817756,-122.469612,4.977994,0.12109,-0.992642,36.0,12.0,4.0,0.952519,0.0,0.0,10.0
1616160391.0,338246396.0,37.817733,-122.469608,4.979857,0.12153,-0.992588,36.0,12.0,4.0,0.949568,0.0,0.0,10.0
1616160392.0,338246396.0,37.81771,-122.469604,4.981933,0.122101,-0.992518,36.0,12.0,4.0,0.946617,0.0,0.0,10.0
