Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1616566508.0,338169735.0,37.827042,-122.447931,19.264781,-0.498082,0.86713,0.0,9.0,0.0,1.0,311.84444444444443,3.631111111111111,10.0
1616566509.0,338169735.0,37.827119,-122.447987,19.269488,-0.49961,0.86625,0.0,9.0,0.0,0.99687,311.84583333333336,3.630833333333333,10.0
1616566510.0,338169735.0,37.827196,-122.448043,19.274271,-0.501186,0.86534,0.0,9.0,0.0,0.993737,311.84722222222223,3.630555555555556,10.0
1616566511.0,338169735.0,37.827273,-122.4481,19.279137,-0.502809,0.864397,0.0,9.0,0.0,0.990602,311.8486111111111,3.6302777777777777,10.0
1616566512.0,338169735.0,37.82735,-122.448156,19.284092,-0.504479,0.863424,0.0,9.0,0.0,0.987464,311.85,3.63,10.0
1616566513.0,338169735.0,37.827427,-122.448213,19.289142,-0.506196,0.862418,0.0,9.0,0.0,0.984323,311.8513888888889,3.629722222222222,10.0
1616566514.0,338169735.0,37.827504,-122.448271,19.294293,-0.50796,0.861381,0.0,9.0,0.0,0.981179,311.85277777777776,3.629444444444444,10.0
1616566515.0,338169735.0,37.827581,-122.448328,19.299553,-0.50977,0.860311,0.0,9.0,0.0,0.978033,311.8541666666667,3.6291666666666655,10.0
1616566516.0,338169735.0,37.827658,-122.448386,19.304928,-0.511626,0.859208,0.0,9.0,0.0,0.974883,311.85555555555555,3.628888888888889,10.0
1616566517.0,338169735.0,37.827735,-122.448444,19.310426,-0.513528,0.858073,0.0,9.0,0.0,0.971731,311.8569444444444,3.6286111111111112,10.0
1616566518.0,338169735.0,37.827811,-122.448502,19.316053,-0.515476,0.856904,0.0,9.0,0.0,0.968575,311.8583333333333,3.628333333333333,10.0
1616566519.0,338169735.0,37.827888,-122.44856,19.321817,-0.517468,0.855702,0.0,9.0,0.0,0.965416,311.8597222222222,3.628055555555556,10.0
1616566520.0,338169735.0,37.827964,-122.448619,19.327727,-0.519506,0.854467,0.0,9.0,0.0,0.962254,311.8611111111111,3.6277777777777778,10.0
1616566521.0,338169735.0,37.828041,-122.448677,19.333789,-0.521589,0.853197,0.0,9.0,0.0,0.959089,311.8625,3.6275,10.0
1616566522.0,338169735.0,37.828117,-122.448736,19.340012,-0.523716,0.851893,0.0,9.0,0.0,0.95592,311.8638888888889,3.627222222222222,10.0
1616566523.0,338169735.0,37.828193,-122.448796,19.346403,-0.525887,0.850554,0.0,9.0,0.0,0.952748,311.8652777777778,3.626944444444444,10.0
1616566524.0,338169735.0,37.82827,-122.448855,19.352972,-0.528102,0.849181,0.0,9.0,0.0,0.949572,311.8666666666667,3.6266666666666665,10.0
1616566525.0,338169735.0,37.828346,-122.448915,19.359727,-0.53036,0.847772,0.0,9.0,0.0,0.946393,311.86805555555554,3.626388888888889,10.0
1616566526.0,338169735.0,37.828421,-122.448975,19.366676,-0.532662,0.846328,0.0,9.0,0.0,0.94321,311.86944444444447,3.6261111111111113,10.0
