Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1624210567.0,368060190.0,37.82076,-122.43884,15.532636,-0.999359,0.035795,50.0,21.0,6.0,1.0,303.24679487179486,6.675320512820512,10.0
1624210568.0,368060190.0,37.820763,-122.438931,15.534385,-0.999397,0.034728,50.0,21.0,6.0,0.996041,303.2435897435897,6.675641025641026,10.0
1624210569.0,368060190.0,37.820765,-122.439022,15.536122,-0.999433,0.033675,50.0,21.0,6.0,0.992081,303.24038461538464,6.6759615384615385,10.0
1624210570.0,368060190.0,37.820767,-122.439113,15.537847,-0.999467,0.032635,50.0,21.0,6.0,0.98812,303.2371794871795,6.676282051282051,10.0
1624210571.0,368060190.0,37.82077,-122.439204,15.53956,-0.9995,0.031609,50.0,21.0,6.0,0.984159,303.2339743589744,6.676602564102565,10.0
1624210572.0,368060190.0,37.820772,-122.439295,15.54126,-0.999532,0.030597,50.0,21.0,6.0,0.980197,303.2307692307692,6.676923076923077,10.0
1624210573.0,368060190.0,37.820774,-122.439386,15.542946,-0.999562,0.029598,50.0,21.0,6.0,0.976235,303.2275641025641,6.67724358974359,10.0
1624210574.0,368060190.0,37.820776,-122.439477,15.544617,-0.999591,0.028614,50.0,21.0,6.0,0.972272,303.2243589743589,6.677564102564102,10.0
1624210575.0,368060190.0,37.820778,-122.439568,15.546274,-0.999618,0.027642,50.0,21.0,6.0,0.968309,303.22115384615387,6.677884615384615,10.0
1624210576.0,368060190.0,37.82078,-122.439659,15.547915,-0.999644,0.026685,50.0,21.0,6.0,0.964345,303.2179487179488,6.6782051282051285,10.0
1624210577.0,368060190.0,37.820782,-122.43975,15.54954,-0.999669,0.02574,50.0,21.0,6.0,0.960381,303.2147435897436,6.678525641025641,10.0
1624210578.0,368060190.0,37.820784,-122.439841,15.551148,-0.999692,0.02481,50.0,21.0,6.0,0.956416,303.21153846153845,6.678846153846154,10.0
1624210579.0,368060190.0,37.820786,-122.439932,15.552738,-0.999715,0.023893,50.0,21.0,6.0,0.952451,303.2083333333333,6.679166666666667,10.0
1624210580.0,368060190.0,37.820788,-122.440023,15.554311,-0.999736,0.02299,50.0,21.0,6.0,0.948485,303.20512820512823,6.67948717948718,10.0
1624210581.0,368060190.0,37.820789,-122.440114,15.555865,-0.999756,0.0221,50.0,21.0,6.0,0.944518,303.2019230769231,6.679807692307692,10.0
1624210582.0,368060190.0,37.820791,-122.440205,15.557399,-0.999775,0.021224,50.0,21.0,6.0,0.940552,303.198717948718,6.680128205128205,10.0
1624210583.0,368060190.0,37.820793,-122.440296,15.558915,-0.999793,0.020362,50.0,21.0,6.0,0.936585,303.1955128205128,6.6804487179487175,10.0
1624210584.0,368060190.0,37.820794,-122.440387,15.560409,-0.99981,0.019513,50.0,21.0,6.0,0.932617,303.1923076923077,6.680769230769231,10.0
1624210585.0,368060190.0,37.820795,-122.440478,15.561884,-0.999826,0.018677,50.0,21.0,6.0,0.928649,303.18910256410254,6.681089743589744,10.0
1624210586.0,368060190.0,37.820797,-122.440569,15.563336,-0.999841,0.017856,50.0,21.0,6.0,0.92468,303.18589743589746,6.681410256410256,10.0
1624210587.0,368060190.0,37.820798,-122.440661,15.564768,-0.999855,0.017047,50.0,21.0,6.0,0.920711,303.1826923076923,6.68173076923077,10.0
1624210588.0,368060190.0,37.820799,-122.440752,15.566176,-0.999868,0.016253,50.0,21.0,6.0,0.916742,303.1794871794872,6.682051282051282,10.0
1624210589.0,368060190.0,37.8208,-122.440843,15.567562,-0.99988,0.015472,50.0,21.0,6.0,0.912772,303.17628205128204,6.682371794871795,10.0
1624210590.0,368060190.0,37.820802,-122.440934,15.568925,-0.999892,0.014704,50.0,21.0,6.0,0.908802,303.1730769230769,6.682692307692308,10.0
1624210591.0,368060190.0,37.820803,-122.441025,15.570264,-0.999903,0.01395,50.0,21.0,6.0,0.904832,303.16987179487177,6.68301282051282,10.0
1624210592.0,368060190.0,37.820804,-122.441116,15.571578,-0.999913,0.013209,50.0,21.0,6.0,0.900861,303.1666666666667,6.683333333333334,10.0
1624210593.0,368060190.0,37.820805,-122.441208,15.572868,-0.999922,0.012482,50.0,21.0,6.0,0.896889,303.16346153846155,6.683653846153846,10.0
1624210594.0,368060190.0,37.820805,-122.441299,15.574133,-0.999931,0.011769,50.0,21.0,6.0,0.892918,303.1602564102564,6.683974358974359,10.0
1624210595.0,368060190.0,37.820806,-122.44139,15.575372,-0.999939,0.011069,50.0,21.0,6.0,0.888946,303.15705128205127,6.684294871794872,10.0
1624210596.0,368060190.0,37.820807,-122.441481,15.576585,-0.999946,0.010382,50.0,21.0,6.0,0.884973,303.15384615384613,6.684615384615385,10.0
1624210597.0,368060190.0,37.820808,-122.441573,15.577771,-0.999953,0.009709,50.0,21.0,6.0,0.881001,303.15064102564105,6.6849358974358974,10.0
1624210598.0,368060190.0,37.820809,-122.441664,15.57893,-0.999959,0.009049,50.0,21.0,6.0,0.877028,303.1474358974359,6.68525641025641,10.0
1624210599.0,368060190.0,37.820809,-122.441755,15.580063,-0.999965,0.008403,50.0,21.0,6.0,0.873054,303.1442307692308,6.685576923076923,10.0
1624210600.0,368060190.0,37.82081,-122.441846,15.581167,-0.99997,0.007771,50.0,21.0,6.0,0.869081,303.14102564102564,6.685897435897436,10.0
1624210601.0,368060190.0,37.82081,-122.441937,15.582243,-0.999974,0.007152,50.0,21.0,6.0,0.865107,303.1378205128205,6.686217948717949,10.0
1624210602.0,368060190.0,37.820811,-122.442029,15.583291,-0.999979,0.006546,50.0,21.0,6.0,0.861132,303.13461538461536,6.686538461538461,10.0
1624210603.0,368060190.0,37.820811,-122.44212,15.58431,-0.999982,0.005954,50.0,21.0,6.0,0.857158,303.1314102564103,6.686858974358975,10.0
1624210604.0,368060190.0,37.820812,-122.442211,15.585299,-0.999986,0.005375,50.0,21.0,6.0,0.853183,303.12820512820514,6.687179487179487,10.0
1624210605.0,368060190.0,37.820812,-122.442303,15.586259,-0.999988,0.004809,50.0,21.0,6.0,0.849208,303.125,6.6875,10.0
1624210606.0,368060190.0,37.820813,-122.442394,15.587189,-0.999991,0.004257,50.0,21.0,6.0,0.845233,303.12179487179486,6.687820512820513,10.0
1624210607.0,368060190.0,37.820813,-122.442485,15.588088,-0.999993,0.003719,50.0,21.0,6.0,0.841257,303.1185897435897,6.688141025641025,10.0
1624210608.0,368060190.0,37.820813,-122.442576,15.588957,-0.999995,0.003194,50.0,21.0,6.0,0.837282,303.11538461538464,6.688461538461539,10.0
1624210609.0,368060190.0,37.820813,-122.442668,15.589795,-0.999996,0.002682,50.0,21.0,6.0,0.833306,303.1121794871795,6.688782051282051,10.0
1624210610.0,368060190.0,37.820814,-122.442759,15.590601,-0.999998,0.002184,50.0,21.0,6.0,0.829329,303.1089743589744,6.689102564102564,10.0
1624210611.0,368060190.0,37.820814,-122.44285,15.591376,-0.999999,0.001699,50.0,21.0,6.0,0.825353,303.1057692307692,6.689423076923077,10.0
1624210612.0,368060190.0,37.820814,-122.442942,15.592119,-0.999999,0.001228,50.0,21.0,6.0,0.821376,303.1025641025641,6.68974358974359,10.0
1624210613.0,368060190.0,37.820814,-122.443033,15.592829,-1.0,0.00077,50.0,21.0,6.0,0.817399,303.0993589743589,6.690064102564103,10.0
1624210614.0,368060190.0,37.820814,-122.443124,15.593507,-1.0,0.000325,50.0,21.0,6.0,0.813422,303.09615384615387,6.690384615384615,10.0
1624210615.0,368060190.0,37.820814,-122.443216,15.594152,-1.0,-0.000106,50.0,21.0,6.0,0.809445,303.0929487179488,6.690705128205128,10.0
1624210616.0,368060190.0,37.820814,-122.443307,15.594764,-1.0,-0.000524,50.0,21.0,6.0,0.805468,303.0897435897436,6.691025641025641,10.0
1624210617.0,368060190.0,37.820814,-122.443398,15.595343,-1.0,-0.000929,50.0,21.0,6.0,0.80149,303.08653846153845,6.691346153846154,10.0
1624210618.0,368060190.0,37.820814,-122.44349,15.595888,-0.999999,-0.00132,50.0,21.0,6.0,0.797513,303.0833333333333,6.691666666666666,10.0
1624210619.0,368060190.0,37.820814,-122.443581,15.596399,-0.999999,-0.001697,50.0,21.0,6.0,0.793535,303.08012820512823,6.69198717948718,10.0
1624210620.0,368060190.0,37.820814,-122.443672,15.596877,-0.999998,-0.002062,50.0,21.0,6.0,0.789557,303.0769230769231,6.6923076923076925,10.0
1624210621.0,368060190.0,37.820813,-122.443764,15.59732,-0.999997,-0.002413,50.0,21.0,6.0,0.785579,303.073717948718,6.692628205128205,10.0
1624210622.0,368060190.0,37.820813,-122.443855,15.597728,-0.999996,-0.00275,50.0,21.0,6.0,0.781601,303.0705128205128,6.692948717948718,10.0
1624210623.0,368060190.0,37.820813,-122.443946,15.598102,-0.999995,-0.003075,50.0,21.0,6.0,0.777623,303.0673076923077,6.69326923076923,10.0
1624210624.0,368060190.0,37.820813,-122.444038,15.59844,-0.999994,-0.003386,50.0,21.0,6.0,0.773644,303.06410256410254,6.693589743589744,10.0
1624210625.0,368060190.0,37.820813,-122.444129,15.598744,-0.999993,-0.003683,50.0,21.0,6.0,0.769666,303.06089743589746,6.693910256410256,10.0
1624210626.0,368060190.0,37.820812,-122.44422,15.599012,-0.999992,-0.003968,50.0,21.0,6.0,0.765688,303.0576923076923,6.694230769230769,10.0
1624210627.0,368060190.0,37.820812,-122.444312,15.599245,-0.999991,-0.004238,50.0,21.0,6.0,0.761709,303.0544871794872,6.6945512820512825,10.0
1624210628.0,368060190.0,37.820812,-122.444403,15.599442,-0.99999,-0.004496,50.0,21.0,6.0,0.757731,303.05128205128204,6.694871794871795,10.0
1624210629.0,368060190.0,37.820811,-122.444495,15.599603,-0.999989,-0.00474,50.0,21.0,6.0,0.753752,303.0480769230769,6.695192307692308,10.0
1624210630.0,368060190.0,37.820811,-122.444586,15.599728,-0.999988,-0.004971,50.0,21.0,6.0,0.749773,303.04487179487177,6.69551282051282,10.0
1624210631.0,368060190.0,37.820811,-122.444677,15.599817,-0.999987,-0.005188,50.0,21.0,6.0,0.745795,303.0416666666667,6.695833333333333,10.0
1624210632.0,368060190.0,37.82081,-122.444769,15.59987,-0.999985,-0.005393,50.0,21.0,6.0,0.741816,303.03846153846155,6.696153846153846,10.0
1624210633.0,368060190.0,37.82081,-122.44486,15.599886,-0.999984,-0.005583,50.0,21.0,6.0,0.737837,303.0352564102564,6.696474358974359,10.0
1624210634.0,368060190.0,37.82081,-122.444951,15.599866,-0.999983,-0.005761,50.0,21.0,6.0,0.733858,303.03205128205127,6.696794871794872,10.0
1624210635.0,368060190.0,37.820809,-122.445043,15.59981,-0.999982,-0.005925,50.0,21.0,6.0,0.72988,303.02884615384613,6.697115384615385,10.0
1624210636.0,368060190.0,37.820809,-122.445134,15.599716,-0.999982,-0.006076,50.0,21.0,6.0,0.725901,303.02564102564105,6.697435897435898,10.0
1624210637.0,368060190.0,37.820808,-122.445225,15.599586,-0.999981,-0.006214,50.0,21.0,6.0,0.721922,303.0224358974359,6.69775641025641,10.0
1624210638.0,368060190.0,37.820808,-122.445317,15.599419,-0.99998,-0.006338,50.0,21.0,6.0,0.717944,303.0192307692308,6.698076923076923,10.0
1624210639.0,368060190.0,37.820807,-122.445408,15.599215,-0.999979,-0.006449,50.0,21.0,6.0,0.713965,303.01602564102564,6.698397435897435,10.0
1624210640.0,368060190.0,37.820807,-122.4455,15.598973,-0.999979,-0.006546,50.0,21.0,6.0,0.709987,303.0128205128205,6.698717948717949,10.0
1624210641.0,368060190.0,37.820806,-122.445591,15.598695,-0.999978,-0.00663,50.0,21.0,6.0,0.706008,303.00961538461536,6.6990384615384615,10.0
1624210642.0,368060190.0,37.820806,-122.445682,15.59838,-0.999978,-0.006701,50.0,21.0,6.0,0.70203,303.0064102564103,6.699358974358974,10.0
1624210643.0,368060190.0,37.820806,-122.445774,15.598027,-0.999977,-0.006759,50.0,21.0,6.0,0.698052,303.00320512820514,6.699679487179488,10.0
1624210644.0,368060190.0,37.820805,-122.445865,15.597637,-0.999977,-0.006803,50.0,21.0,6.0,0.694073,303.0,6.7,10.0
1624210645.0,368060190.0,37.820805,-122.445956,15.59721,-0.999977,-0.006834,50.0,21.0,6.0,0.690095,302.99679487179486,6.700320512820513,10.0
1624210646.0,368060190.0,37.820804,-122.446048,15.596745,-0.999977,-0.006851,50.0,21.0,6.0,0.686117,302.9935897435897,6.700641025641025,10.0
1624210647.0,368060190.0,37.820804,-122.446139,15.596243,-0.999977,-0.006856,50.0,21.0,6.0,0.68214,302.99038461538464,6.700961538461538,10.0
1624210648.0,368060190.0,37.820803,-122.44623,15.595704,-0.999977,-0.006846,50.0,21.0,6.0,0.678162,302.9871794871795,6.701282051282052,10.0
1624210649.0,368060190.0,37.820803,-122.446322,15.595128,-0.999977,-0.006824,50.0,21.0,6.0,0.674184,302.9839743589744,6.701602564102564,10.0
1624210650.0,368060190.0,37.820802,-122.446413,15.594514,-0.999977,-0.006788,50.0,21.0,6.0,0.670207,302.9807692307692,6.701923076923077,10.0
1624210651.0,368060190.0,37.820802,-122.446504,15.593863,-0.999977,-0.006739,50.0,21.0,6.0,0.66623,302.9775641025641,6.70224358974359,10.0
1624210652.0,368060190.0,37.820801,-122.446596,15.593175,-0.999978,-0.006677,50.0,21.0,6.0,0.662252,302.9743589743589,6.702564102564103,10.0
1624210653.0,368060190.0,37.820801,-122.446687,15.592449,-0.999978,-0.006601,50.0,21.0,6.0,0.658275,302.97115384615387,6.702884615384615,10.0
1624210654.0,368060190.0,37.8208,-122.446778,15.591687,-0.999979,-0.006512,50.0,21.0,6.0,0.654299,302.9679487179488,6.703205128205128,10.0
1624210655.0,368060190.0,37.8208,-122.44687,15.590887,-0.999979,-0.006409,50.0,21.0,6.0,0.650322,302.9647435897436,6.703525641025641,10.0
