Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1632314166.0,366981360.0,37.822236,-122.453171,12.564331,0.970316,0.241841,60.0,21.0,7.0,1.0,1632314166.0,367145450.0,37.816497,-122.470387,12.118307,-0.045511,-0.998964,60.0,16.0,9.0,0.976203,1632314166.0,368052630.0,37.82514,-122.454382,9.819089,0.976262,0.216591,60.0,42.0,10.0,1.0,1632314166.0,368086110.0,37.805838,-122.497524,5.085611,-0.784666,-0.619919,36.0,16.0,3.0,1.0,244.2333333333333,2.155,10.0
1632314167.0,366981360.0,37.82225,-122.4531,12.570959,0.970033,0.242975,60.0,21.0,7.0,0.995246,1632314167.0,367145450.0,37.816441,-122.47039,12.197865,-0.046031,-0.99894,60.0,16.0,9.0,0.97467,1632314167.0,368052630.0,37.82515,-122.454326,9.833783,0.976321,0.216326,60.0,42.0,10.0,0.995307,1632314167.0,368086110.0,37.805824,-122.497547,5.086832,-0.784256,-0.620438,36.0,16.0,3.0,0.995255,244.32777777777773,2.1558333333333333,10.0
1632314168.0,366981360.0,37.822264,-122.453029,12.577486,0.969753,0.244088,60.0,21.0,7.0,0.990491,1632314168.0,367145450.0,37.816385,-122.470393,12.278446,-0.046576,-0.998915,60.0,16.0,9.0,0.973197,1632314168.0,368052630.0,37.82516,-122.45427,9.848916,0.976378,0.216069,60.0,42.0,10.0,0.990607,1632314168.0,368086110.0,37.805809,-122.497571,5.088042,-0.783856,-0.620943,36.0,16.0,3.0,0.990509,244.42222222222225,2.1566666666666667,10.0
1632314169.0,366981360.0,37.822278,-122.452957,12.583859,0.969479,0.245176,60.0,21.0,7.0,0.985733,1632314169.0,367145450.0,37.816328,-122.470397,12.36005,-0.047144,-0.998888,60.0,16.0,9.0,0.971787,1632314169.0,368052630.0,37.82517,-122.454214,9.863841,0.976433,0.215823,60.0,42.0,10.0,0.985899,1632314169.0,368086110.0,37.805795,-122.497594,5.089243,-0.783466,-0.621435,36.0,16.0,3.0,0.985763,244.51666666666665,2.1575,10.0
1632314170.0,366981360.0,37.822293,-122.452886,12.590079,0.969209,0.246238,60.0,21.0,7.0,0.980973,1632314170.0,367145450.0,37.816271,-122.4704,12.442679,-0.047734,-0.99886,60.0,16.0,9.0,0.970441,1632314170.0,368052630.0,37.82518,-122.454157,9.878396,0.976485,0.215587,60.0,42.0,10.0,0.981185,1632314170.0,368086110.0,37.80578,-122.497617,5.090434,-0.783086,-0.621914,36.0,16.0,3.0,0.981017,244.61111111111111,2.1583333333333337,10.0
1632314171.0,366981360.0,37.822307,-122.452814,12.596142,0.968946,0.247274,60.0,21.0,7.0,0.976212,1632314171.0,367145450.0,37.816214,-122.470404,12.526333,-0.048347,-0.998831,60.0,16.0,9.0,0.96916,1632314171.0,368052630.0,37.82519,-122.454101,9.892582,0.976535,0.21536,60.0,42.0,10.0,0.976463,1632314171.0,368086110.0,37.805765,-122.497641,5.091615,-0.782716,-0.622379,36.0,16.0,3.0,0.97627,244.70555555555555,2.1591666666666667,10.0
1632314172.0,366981360.0,37.822321,-122.452743,12.60205,0.968687,0.248285,60.0,21.0,7.0,0.971448,1632314172.0,367145450.0,37.816156,-122.470407,12.611012,-0.048982,-0.9988,60.0,16.0,9.0,0.967945,1632314172.0,368052630.0,37.825199,-122.454044,9.906398,0.976582,0.215144,60.0,42.0,10.0,0.971734,1632314172.0,368086110.0,37.805751,-122.497664,5.092786,-0.782357,-0.622831,36.0,16.0,3.0,0.971522,244.8,2.16,10.0
1632314173.0,366981360.0,37.822336,-122.452671,12.607799,0.968434,0.24927,60.0,21.0,7.0,0.966683,1632314173.0,367145450.0,37.816097,-122.470411,12.696718,-0.049637,-0.998767,60.0,16.0,9.0,0.966798,1632314173.0,368052630.0,37.825209,-122.453988,9.919845,0.976628,0.214938,60.0,42.0,10.0,0.966999,1632314173.0,368086110.0,37.805736,-122.497687,5.093946,-0.782007,-0.623269,36.0,16.0,3.0,0.966774,244.89444444444445,2.1608333333333336,10.0
1632314174.0,366981360.0,37.82235,-122.4526,12.613391,0.968186,0.25023,60.0,21.0,7.0,0.961916,1632314174.0,367145450.0,37.816039,-122.470414,12.78345,-0.050313,-0.998733,60.0,16.0,9.0,0.965721,1632314174.0,368052630.0,37.825219,-122.453931,9.932922,0.976671,0.214741,60.0,42.0,10.0,0.962257,1632314174.0,368086110.0,37.805721,-122.497711,5.095096,-0.781668,-0.623695,36.0,16.0,3.0,0.962026,244.98888888888888,2.161666666666666,10.0
1632314175.0,366981360.0,37.822365,-122.452528,12.618823,0.967944,0.251165,60.0,21.0,7.0,0.957147,1632314175.0,367145450.0,37.81598,-122.470418,12.871209,-0.051009,-0.998698,60.0,16.0,9.0,0.964715,1632314175.0,368052630.0,37.825229,-122.453874,9.945629,0.976712,0.214555,60.0,42.0,10.0,0.957509,1632314175.0,368086110.0,37.805707,-122.497734,5.096235,-0.781339,-0.624107,36.0,16.0,3.0,0.957276,245.0833333333333,2.1625,10.0
