Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1624964027.0,338332477.0,37.822197,-122.483302,7.937806,0.932418,0.361382,31.0,0.0,0.0,1.0,1624964027.0,366742520.0,37.834445,-122.468617,11.247579,0.295611,0.955308,60.0,14.0,5.0,1.0,1624964027.0,366975760.0,37.81579,-122.43872,9.102093,-0.995071,0.099166,60.0,25.0,9.0,1.0,1624964027.0,636018516.0,37.799924,-122.516364,12.117757,0.870804,0.49163,70.0,189.0,30.0,1.0,270.2611111111111,9.013055555555557,10.0
1624964028.0,338332477.0,37.82221,-122.483259,7.931548,0.933009,0.359853,31.0,0.0,0.0,0.995652,1624964028.0,366742520.0,37.834495,-122.468598,11.261719,0.293762,0.955879,60.0,14.0,5.0,0.99715,1624964028.0,366975760.0,37.815794,-122.438773,9.094878,-0.994179,0.10774,60.0,25.0,9.0,0.99688,1624964028.0,636018516.0,37.799952,-122.516303,12.12228,0.870028,0.493003,70.0,189.0,30.0,0.996917,270.26666666666665,9.013333333333334,10.0
1624964029.0,338332477.0,37.822224,-122.483215,7.925439,0.933587,0.358352,31.0,0.0,0.0,0.991309,1624964029.0,366742520.0,37.834544,-122.468578,11.275117,0.291924,0.956441,60.0,14.0,5.0,0.994296,1624964029.0,366975760.0,37.815799,-122.438826,9.088405,-0.993223,0.116224,60.0,25.0,9.0,0.993758,1624964029.0,636018516.0,37.79998,-122.516241,12.126808,0.869257,0.49436,70.0,189.0,30.0,0.993834,270.27222222222224,9.01361111111111,10.0
1624964030.0,338332477.0,37.822237,-122.483172,7.919478,0.934151,0.356877,31.0,0.0,0.0,0.986971,1624964030.0,366742520.0,37.834594,-122.468559,11.287772,0.290097,0.956997,60.0,14.0,5.0,0.991439,1624964030.0,366975760.0,37.815804,-122.438879,9.082655,-0.992205,0.124617,60.0,25.0,9.0,0.990637,1624964030.0,636018516.0,37.800007,-122.516179,12.131342,0.868493,0.495701,70.0,189.0,30.0,0.990751,270.27777777777777,9.01388888888889,10.0
1624964031.0,338332477.0,37.82225,-122.483129,7.913664,0.934703,0.355431,31.0,0.0,0.0,0.982638,1624964031.0,366742520.0,37.834644,-122.46854,11.299684,0.288281,0.957546,60.0,14.0,5.0,0.988578,1624964031.0,366975760.0,37.815809,-122.438932,9.077606,-0.991127,0.132916,60.0,25.0,9.0,0.987514,1624964031.0,636018516.0,37.800035,-122.516117,12.13588,0.867734,0.497028,70.0,189.0,30.0,0.987667,270.28333333333336,9.014166666666666,10.0
1624964032.0,338332477.0,37.822263,-122.483085,7.907995,0.935241,0.354012,31.0,0.0,0.0,0.978311,1624964032.0,366742520.0,37.834694,-122.468521,11.310852,0.286475,0.958088,60.0,14.0,5.0,0.985713,1624964032.0,366975760.0,37.815814,-122.438984,9.073237,-0.989992,0.141121,60.0,25.0,9.0,0.984391,1624964032.0,636018516.0,37.800063,-122.516056,12.140422,0.866982,0.49834,70.0,189.0,30.0,0.984582,270.2888888888889,9.014444444444443,10.0
1624964033.0,338332477.0,37.822276,-122.483042,7.902471,0.935766,0.352622,31.0,0.0,0.0,0.973989,1624964033.0,366742520.0,37.834744,-122.468502,11.321274,0.284679,0.958623,60.0,14.0,5.0,0.982845,1624964033.0,366975760.0,37.81582,-122.439037,9.069529,-0.988803,0.149228,60.0,25.0,9.0,0.981267,1624964033.0,636018516.0,37.800091,-122.515994,12.144966,0.866235,0.499636,70.0,189.0,30.0,0.981497,270.2944444444444,9.014722222222222,10.0
1624964034.0,338332477.0,37.822289,-122.482999,7.89709,0.936278,0.351259,31.0,0.0,0.0,0.969671,1624964034.0,366742520.0,37.834795,-122.468483,11.330952,0.282892,0.959152,60.0,14.0,5.0,0.979975,1624964034.0,366975760.0,37.815827,-122.439089,9.06646,-0.987561,0.157237,60.0,25.0,9.0,0.978142,1624964034.0,636018516.0,37.800119,-122.515933,12.149513,0.865495,0.500918,70.0,189.0,30.0,0.978412,270.3,9.015,10.0
1624964035.0,338332477.0,37.822301,-122.482955,7.891852,0.936778,0.349925,31.0,0.0,0.0,0.965359,1624964035.0,366742520.0,37.834845,-122.468464,11.339883,0.281114,0.959674,60.0,14.0,5.0,0.977101,1624964035.0,366975760.0,37.815833,-122.439142,9.06401,-0.986269,0.165147,60.0,25.0,9.0,0.975017,1624964035.0,636018516.0,37.800147,-122.515871,12.154061,0.864761,0.502184,70.0,189.0,30.0,0.975326,270.30555555555554,9.015277777777778,10.0
1624964036.0,338332477.0,37.822314,-122.482912,7.886755,0.937264,0.348619,31.0,0.0,0.0,0.961051,1624964036.0,366742520.0,37.834895,-122.468446,11.348068,0.279345,0.960191,60.0,14.0,5.0,0.974225,1624964036.0,366975760.0,37.81584,-122.439194,9.062159,-0.98493,0.172955,60.0,25.0,9.0,0.971891,1624964036.0,636018516.0,37.800176,-122.515809,12.158609,0.864033,0.503436,70.0,189.0,30.0,0.972239,270.3111111111112,9.015555555555556,10.0
