Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1637923915.0,366844270.0,37.817477,-122.458185,6.120381,0.999396,-0.034763,31.0,32.0,10.0,1.0,1637923915.0,367389640.0,37.81549,-122.471364,11.2382,-0.971651,0.236418,60.0,21.0,7.0,1.0,1637923915.0,368008170.0,37.840071,-122.470338,7.798288,0.018882,-0.999822,36.0,13.0,5.0,1.0,1637923915.0,368180460.0,37.806864,-122.493613,7.801944,-0.754966,-0.655764,52.0,34.0,10.0,1.0,78.55555555555556,2.9458333333333333,10.0
1637923916.0,366844270.0,37.817476,-122.458149,6.129983,0.99946,-0.032855,31.0,32.0,10.0,0.997101,1637923916.0,367389640.0,37.815502,-122.471428,11.232281,-0.971424,0.237353,60.0,21.0,7.0,0.992564,1637923916.0,368008170.0,37.840035,-122.470338,7.788439,0.021824,-0.999762,36.0,13.0,5.0,0.995783,1637923916.0,368180460.0,37.80684,-122.493648,7.794048,-0.75464,-0.656139,52.0,34.0,10.0,0.996287,78.57777777777778,2.9466666666666668,10.0
1637923917.0,366844270.0,37.817475,-122.458113,6.139621,0.99952,-0.030975,31.0,32.0,10.0,0.994197,1637923917.0,367389640.0,37.815514,-122.471491,11.227228,-0.971219,0.238186,60.0,21.0,7.0,0.985144,1637923917.0,368008170.0,37.839999,-122.470337,7.778344,0.02489,-0.99969,36.0,13.0,5.0,0.991568,1637923917.0,368180460.0,37.806816,-122.493682,7.786134,-0.754312,-0.656516,52.0,34.0,10.0,0.992579,78.60000000000001,2.9475,10.0
1637923918.0,366844270.0,37.817474,-122.458077,6.149295,0.999576,-0.029121,31.0,32.0,10.0,0.991289,1637923918.0,367389640.0,37.815527,-122.471555,11.22304,-0.97104,0.238919,60.0,21.0,7.0,0.977739,1637923918.0,368008170.0,37.839963,-122.470335,7.768012,0.028082,-0.999606,36.0,13.0,5.0,0.987356,1637923918.0,368180460.0,37.806793,-122.493717,7.7782,-0.753981,-0.656896,52.0,34.0,10.0,0.988874,78.62222222222222,2.9483333333333337,10.0
1637923919.0,366844270.0,37.817474,-122.458041,6.159003,0.999627,-0.027296,31.0,32.0,10.0,0.988375,1637923919.0,367389640.0,37.815539,-122.471619,11.219713,-0.970884,0.239549,60.0,21.0,7.0,0.970349,1637923919.0,368008170.0,37.839927,-122.470334,7.757452,0.0314,-0.999507,36.0,13.0,5.0,0.983145,1637923919.0,368180460.0,37.806769,-122.493751,7.770247,-0.753647,-0.657279,52.0,34.0,10.0,0.985174,78.64444444444445,2.9491666666666667,10.0
1637923920.0,366844270.0,37.817473,-122.458005,6.168746,0.999675,-0.025497,31.0,32.0,10.0,0.985457,1637923920.0,367389640.0,37.815551,-122.471683,11.217245,-0.970754,0.240078,60.0,21.0,7.0,0.962974,1637923920.0,368008170.0,37.839891,-122.470333,7.746674,0.034845,-0.999393,36.0,13.0,5.0,0.978937,1637923920.0,368180460.0,37.806745,-122.493785,7.762275,-0.75331,-0.657665,52.0,34.0,10.0,0.981478,78.66666666666667,2.95,10.0
1637923921.0,366844270.0,37.817472,-122.457969,6.178522,0.999719,-0.023726,31.0,32.0,10.0,0.982534,1637923921.0,367389640.0,37.815564,-122.471747,11.215634,-0.970648,0.240505,60.0,21.0,7.0,0.955614,1637923921.0,368008170.0,37.839855,-122.470331,7.735687,0.038417,-0.999262,36.0,13.0,5.0,0.974731,1637923921.0,368180460.0,37.806722,-122.493819,7.754284,-0.752971,-0.658054,52.0,34.0,10.0,0.977786,78.6888888888889,2.9508333333333336,10.0
1637923922.0,366844270.0,37.817471,-122.457933,6.18833,0.999758,-0.021982,31.0,32.0,10.0,0.979606,1637923922.0,367389640.0,37.815576,-122.47181,11.214879,-0.970568,0.240829,60.0,21.0,7.0,0.948269,1637923922.0,368008170.0,37.83982,-122.470329,7.724502,0.042119,-0.999113,36.0,13.0,5.0,0.970527,1637923922.0,368180460.0,37.806698,-122.493854,7.746274,-0.752628,-0.658446,52.0,34.0,10.0,0.974098,78.71111111111111,2.9516666666666667,10.0
1637923923.0,366844270.0,37.817471,-122.457897,6.19817,0.999795,-0.020264,31.0,32.0,10.0,0.976672,1637923923.0,367389640.0,37.815589,-122.471874,11.214978,-0.970512,0.241052,60.0,21.0,7.0,0.940939,1637923923.0,368008170.0,37.839784,-122.470328,7.713129,0.045949,-0.998944,36.0,13.0,5.0,0.966325,1637923923.0,368180460.0,37.806675,-122.493888,7.738245,-0.752282,-0.658841,52.0,34.0,10.0,0.970414,78.73333333333333,2.9525,10.0
1637923924.0,366844270.0,37.81747,-122.45786,6.208041,0.999827,-0.018574,31.0,32.0,10.0,0.973735,1637923924.0,367389640.0,37.815601,-122.471938,11.215931,-0.970482,0.241172,60.0,21.0,7.0,0.933624,1637923924.0,368008170.0,37.839748,-122.470325,7.70158,0.049909,-0.998754,36.0,13.0,5.0,0.962124,1637923924.0,368180460.0,37.806651,-122.493922,7.730198,-0.751934,-0.659238,52.0,34.0,10.0,0.966735,78.75555555555556,2.9533333333333336,10.0
