Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1631541499.0,311066400.0,37.812009,-122.500264,11.282561,-0.874528,-0.484975,80.0,274.0,48.0,1.0,1631541499.0,338336606.0,37.82805,-122.472499,7.035651,-0.496943,-0.867783,37.0,12.0,2.0,1.0,1631541499.0,366985310.0,37.847531,-122.466498,14.914088,0.679667,-0.733521,60.0,38.0,10.0,1.0,1631541499.0,367616990.0,37.815834,-122.448307,6.4518,-0.737428,0.675426,37.0,15.0,0.0,0.791508,320.0,3.0,8.0
1631541500.0,311066400.0,37.811984,-122.500321,11.286416,-0.874466,-0.485086,80.0,274.0,48.0,0.996812,1631541500.0,338336606.0,37.828021,-122.472519,7.021761,-0.500861,-0.865528,37.0,12.0,2.0,0.996627,1631541500.0,366985310.0,37.847481,-122.466439,14.892491,0.681351,-0.731957,60.0,38.0,10.0,0.996997,1631541500.0,367616990.0,37.815854,-122.448335,6.463225,-0.737131,0.67575,37.0,15.0,0.0,0.794588,320.0,3.0,8.0
1631541501.0,311066400.0,37.811959,-122.500379,11.290249,-0.874402,-0.485201,80.0,274.0,48.0,0.993624,1631541501.0,338336606.0,37.827993,-122.47254,7.008101,-0.504858,-0.863202,37.0,12.0,2.0,0.993252,1631541501.0,366985310.0,37.84743,-122.46638,14.870095,0.683085,-0.730339,60.0,38.0,10.0,0.993995,1631541501.0,367616990.0,37.815874,-122.448363,6.472685,-0.736946,0.675952,37.0,15.0,0.0,0.797673,320.0,3.0,8.0
1631541502.0,311066400.0,37.811933,-122.500437,11.29406,-0.874336,-0.48532,80.0,274.0,48.0,0.990434,1631541502.0,338336606.0,37.827965,-122.47256,6.994678,-0.508935,-0.860805,37.0,12.0,2.0,0.989876,1631541502.0,366985310.0,37.84738,-122.46632,14.847121,0.684857,-0.728678,60.0,38.0,10.0,0.990996,1631541502.0,367616990.0,37.815894,-122.44839,6.480178,-0.736871,0.676033,37.0,15.0,0.0,0.800763,320.0,3.0,8.0
1631541503.0,311066400.0,37.811908,-122.500495,11.29785,-0.874268,-0.485443,80.0,274.0,48.0,0.987243,1631541503.0,338336606.0,37.827937,-122.472581,6.981503,-0.51309,-0.858335,37.0,12.0,2.0,0.986499,1631541503.0,366985310.0,37.84733,-122.46626,14.824437,0.686621,-0.727015,60.0,38.0,10.0,0.987998,1631541503.0,367616990.0,37.815914,-122.448418,6.485706,-0.736906,0.675995,37.0,15.0,0.0,0.803856,320.0,3.0,8.0
1631541504.0,311066400.0,37.811883,-122.500553,11.301619,-0.874198,-0.48557,80.0,274.0,48.0,0.984052,1631541504.0,338336606.0,37.82791,-122.472602,6.968585,-0.517322,-0.855791,37.0,12.0,2.0,0.98312,1631541504.0,366985310.0,37.84728,-122.466201,14.802255,0.688366,-0.725363,60.0,38.0,10.0,0.985003,1631541504.0,367616990.0,37.815935,-122.448446,6.489267,-0.737051,0.675837,37.0,15.0,0.0,0.806952,320.0,3.0,8.0
1631541505.0,311066400.0,37.811857,-122.500611,11.305366,-0.874126,-0.4857,80.0,274.0,48.0,0.980859,1631541505.0,338336606.0,37.827882,-122.472623,6.955934,-0.521631,-0.853172,37.0,12.0,2.0,0.97974,1631541505.0,366985310.0,37.84723,-122.466141,14.780572,0.690092,-0.723722,60.0,38.0,10.0,0.982009,1631541505.0,367616990.0,37.815955,-122.448474,6.490863,-0.737306,0.675559,37.0,15.0,0.0,0.810051,320.0,3.0,8.0
1631541506.0,311066400.0,37.811832,-122.500668,11.309092,-0.874051,-0.485834,80.0,274.0,48.0,0.977665,1631541506.0,338336606.0,37.827855,-122.472645,6.94356,-0.526015,-0.850475,37.0,12.0,2.0,0.976356,1631541506.0,366985310.0,37.847181,-122.466081,14.759386,0.691798,-0.722091,60.0,38.0,10.0,0.979017,1631541506.0,367616990.0,37.815975,-122.448502,6.490494,-0.73767,0.675161,37.0,15.0,0.0,0.813151,320.0,3.0,8.0
1631541507.0,311066400.0,37.811806,-122.500726,11.312797,-0.873974,-0.485972,80.0,274.0,48.0,0.974471,1631541507.0,338336606.0,37.827827,-122.472666,6.931474,-0.530475,-0.847701,37.0,12.0,2.0,0.972971,1631541507.0,366985310.0,37.847132,-122.466022,14.738695,0.693484,-0.720472,60.0,38.0,10.0,0.976027,1631541507.0,367616990.0,37.815996,-122.448531,6.488163,-0.738144,0.674643,37.0,15.0,0.0,0.816251,320.0,3.0,8.0
1631541508.0,311066400.0,37.811781,-122.500784,11.31648,-0.873896,-0.486114,80.0,274.0,48.0,0.971275,1631541508.0,338336606.0,37.8278,-122.472688,6.919685,-0.535008,-0.844847,37.0,12.0,2.0,0.969582,1631541508.0,366985310.0,37.847082,-122.465962,14.718495,0.695151,-0.718864,60.0,38.0,10.0,0.973039,1631541508.0,367616990.0,37.816016,-122.448559,6.483871,-0.738728,0.674003,37.0,15.0,0.0,0.819351,320.0,3.0,8.0
1631541509.0,311066400.0,37.811755,-122.500842,11.320142,-0.873815,-0.486259,80.0,274.0,48.0,0.968079,1631541509.0,338336606.0,37.827773,-122.472709,6.908205,-0.539615,-0.841912,37.0,12.0,2.0,0.966191,1631541509.0,366985310.0,37.847034,-122.465902,14.698785,0.696797,-0.717268,60.0,38.0,10.0,0.970052,1631541509.0,367616990.0,37.816036,-122.448587,6.477622,-0.739423,0.673241,37.0,15.0,0.0,0.822451,320.0,3.0,8.0
1631541510.0,311066400.0,37.81173,-122.5009,11.323762,-0.873732,-0.486408,80.0,274.0,48.0,0.964881,1631541510.0,338336606.0,37.827746,-122.472731,6.897044,-0.544293,-0.838895,37.0,12.0,2.0,0.962796,1631541510.0,366985310.0,37.846985,-122.465842,14.679561,0.698424,-0.715684,60.0,38.0,10.0,0.967067,1631541510.0,367616990.0,37.816056,-122.448615,6.469418,-0.740229,0.672355,37.0,15.0,0.0,0.825548,320.0,3.0,8.0
1631541511.0,311066400.0,37.811705,-122.500958,11.327256,-0.873648,-0.486559,80.0,274.0,48.0,0.961683,1631541511.0,338336606.0,37.827719,-122.472753,6.886214,-0.549042,-0.835795,37.0,12.0,2.0,0.959398,1631541511.0,366985310.0,37.846936,-122.465782,14.660821,0.70003,-0.714113,60.0,38.0,10.0,0.964083,1631541511.0,367616990.0,37.816076,-122.448643,6.459264,-0.741147,0.671343,37.0,15.0,0.0,0.828643,320.0,3.0,8.0
1631541512.0,311066400.0,37.811679,-122.501016,11.330604,-0.873562,-0.486712,80.0,274.0,48.0,0.958483,1631541512.0,338336606.0,37.827693,-122.472775,6.875725,-0.553861,-0.832609,37.0,12.0,2.0,0.955996,1631541512.0,366985310.0,37.846888,-122.465721,14.642562,0.701616,-0.712555,60.0,38.0,10.0,0.961101,1631541512.0,367616990.0,37.816096,-122.448671,6.447164,-0.742177,0.670204,37.0,15.0,0.0,0.831735,320.0,3.0,8.0
1631541513.0,311066400.0,37.811654,-122.501074,11.333806,-0.873476,-0.486867,80.0,274.0,48.0,0.955283,1631541513.0,338336606.0,37.827666,-122.472798,6.865589,-0.558747,-0.829338,37.0,12.0,2.0,0.95259,1631541513.0,366985310.0,37.846839,-122.465661,14.624782,0.703182,-0.71101,60.0,38.0,10.0,0.958121,1631541513.0,367616990.0,37.816116,-122.448699,6.433123,-0.743322,0.668934,37.0,15.0,0.0,0.834823,320.0,3.0,8.0
1631541514.0,311066400.0,37.811628,-122.501132,11.336861,-0.873388,-0.487025,80.0,274.0,48.0,0.952082,1631541514.0,338336606.0,37.82764,-122.47282,6.855824,-0.56369,-0.825987,37.0,12.0,2.0,0.94918,1631541514.0,366985310.0,37.846791,-122.465601,14.607477,0.704727,-0.709479,60.0,38.0,10.0,0.955141,1631541514.0,367616990.0,37.816136,-122.448727,6.417146,-0.744581,0.667533,37.0,15.0,0.0,0.837907,320.0,3.0,8.0
1631541515.0,311066400.0,37.811602,-122.50119,11.33977,-0.873299,-0.487184,80.0,274.0,48.0,0.948881,1631541515.0,338336606.0,37.827614,-122.472843,6.846457,-0.568646,-0.822583,37.0,12.0,2.0,0.945765,1631541515.0,366985310.0,37.846743,-122.465541,14.590647,0.706251,-0.707961,60.0,38.0,10.0,0.952163,1631541515.0,367616990.0,37.816156,-122.448755,6.399241,-0.745956,0.665996,37.0,15.0,0.0,0.840985,320.0,3.0,8.0
1631541516.0,311066400.0,37.811577,-122.501248,11.342532,-0.873209,-0.487346,80.0,274.0,48.0,0.945678,1631541516.0,338336606.0,37.827588,-122.472865,6.837499,-0.573603,-0.819133,37.0,12.0,2.0,0.942345,1631541516.0,366985310.0,37.846696,-122.46548,14.574288,0.707755,-0.706458,60.0,38.0,10.0,0.949186,1631541516.0,367616990.0,37.816176,-122.448783,6.379413,-0.747448,0.66432,37.0,15.0,0.0,0.844056,320.0,3.0,8.0
