Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1634102930.0,244830547.0,37.7975,-122.51963,12.998588,0.92597,0.377597,60.0,297.0,0.0,1.0,1634102930.0,366862960.0,37.806474,-122.445586,2.640686,0.941364,0.337393,60.0,24.0,6.0,1.0,1634102930.0,367501540.0,37.814021,-122.485806,13.571812,0.772612,0.634878,31.0,42.0,11.0,1.0,1634102930.0,368194460.0,37.813273,-122.486375,13.538769,0.781884,0.623424,52.0,30.0,11.0,1.0,104.72222222222224,2.013888888888889,10.0
1634102931.0,244830547.0,37.797523,-122.51956,13.016208,0.925047,0.379853,60.0,297.0,0.0,0.997069,1634102931.0,366862960.0,37.806478,-122.445571,2.663238,0.940571,0.339596,60.0,24.0,6.0,0.998065,1634102931.0,367501540.0,37.814061,-122.485745,13.582981,0.773293,0.634048,31.0,42.0,11.0,0.997244,1634102931.0,368194460.0,37.813312,-122.486313,13.53913,0.782483,0.622672,52.0,30.0,11.0,0.997171,104.65,2.0125,10.0
1634102932.0,244830547.0,37.797546,-122.519489,13.033694,0.924128,0.382083,60.0,297.0,0.0,0.994134,1634102932.0,366862960.0,37.806482,-122.445556,2.685538,0.939798,0.341729,60.0,24.0,6.0,0.996114,1634102932.0,367501540.0,37.8141,-122.485683,13.594581,0.773998,0.633189,31.0,42.0,11.0,0.994485,1634102932.0,368194460.0,37.813351,-122.486251,13.539439,0.783104,0.621891,52.0,30.0,11.0,0.994341,104.57777777777778,2.011111111111111,10.0
1634102933.0,244830547.0,37.797569,-122.519419,13.051046,0.923212,0.38429,60.0,297.0,0.0,0.991195,1634102933.0,366862960.0,37.806486,-122.445542,2.707585,0.939045,0.343794,60.0,24.0,6.0,0.994147,1634102933.0,367501540.0,37.81414,-122.485622,13.606614,0.774725,0.632299,31.0,42.0,11.0,0.991723,1634102933.0,368194460.0,37.81339,-122.486189,13.539697,0.783747,0.62108,52.0,30.0,11.0,0.991511,104.50555555555556,2.009722222222222,10.0
1634102934.0,244830547.0,37.797592,-122.519348,13.06826,0.922301,0.386473,60.0,297.0,0.0,0.988253,1634102934.0,366862960.0,37.806491,-122.445527,2.729378,0.93831,0.345794,60.0,24.0,6.0,0.992165,1634102934.0,367501540.0,37.81418,-122.48556,13.618966,0.775473,0.631381,31.0,42.0,11.0,0.988958,1634102934.0,368194460.0,37.813429,-122.486127,13.539907,0.784412,0.62024,52.0,30.0,11.0,0.98868,104.43333333333334,2.0083333333333333,10.0
1634102935.0,244830547.0,37.797615,-122.519277,13.085336,0.921393,0.388632,60.0,297.0,0.0,0.985308,1634102935.0,366862960.0,37.806495,-122.445512,2.750916,0.937594,0.347731,60.0,24.0,6.0,0.990167,1634102935.0,367501540.0,37.81422,-122.485498,13.631175,0.776236,0.630443,31.0,42.0,11.0,0.98619,1634102935.0,368194460.0,37.813468,-122.486064,13.54007,0.785099,0.61937,52.0,30.0,11.0,0.985848,104.36111111111111,2.006944444444444,10.0
1634102936.0,244830547.0,37.797639,-122.519207,13.102271,0.920489,0.390768,60.0,297.0,0.0,0.982359,1634102936.0,366862960.0,37.806499,-122.445497,2.772198,0.936897,0.349607,60.0,24.0,6.0,0.988154,1634102936.0,367501540.0,37.81426,-122.485436,13.643126,0.777011,0.629487,31.0,42.0,11.0,0.983418,1634102936.0,368194460.0,37.813507,-122.486002,13.540187,0.785808,0.618471,52.0,30.0,11.0,0.983016,104.28888888888888,2.0055555555555555,10.0
1634102937.0,244830547.0,37.797662,-122.519136,13.119063,0.91959,0.39288,60.0,297.0,0.0,0.979406,1634102937.0,366862960.0,37.806504,-122.445481,2.793224,0.936217,0.351423,60.0,24.0,6.0,0.986125,1634102937.0,367501540.0,37.814299,-122.485374,13.654821,0.777799,0.628513,31.0,42.0,11.0,0.980643,1634102937.0,368194460.0,37.813546,-122.48594,13.540261,0.786538,0.617541,52.0,30.0,11.0,0.980182,104.21666666666668,2.0041666666666664,10.0
1634102938.0,244830547.0,37.797686,-122.519066,13.135711,0.918694,0.39497,60.0,297.0,0.0,0.97645,1634102938.0,366862960.0,37.806508,-122.445466,2.813992,0.935554,0.353183,60.0,24.0,6.0,0.984083,1634102938.0,367501540.0,37.814339,-122.485312,13.666259,0.7786,0.627521,31.0,42.0,11.0,0.977865,1634102938.0,368194460.0,37.813584,-122.485877,13.540292,0.787291,0.616582,52.0,30.0,11.0,0.977348,104.14444444444445,2.0027777777777778,10.0
1634102939.0,244830547.0,37.79771,-122.518995,13.152213,0.917803,0.397037,60.0,297.0,0.0,0.973491,1634102939.0,366862960.0,37.806513,-122.445451,2.834503,0.934909,0.354887,60.0,24.0,6.0,0.982025,1634102939.0,367501540.0,37.814379,-122.48525,13.677444,0.779413,0.62651,31.0,42.0,11.0,0.975084,1634102939.0,368194460.0,37.813623,-122.485815,13.540284,0.788064,0.615593,52.0,30.0,11.0,0.974513,104.07222222222222,2.0013888888888887,10.0
