Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1625856959.0,338096000.0,37.837557,-122.470624,7.485559,-0.220061,0.975486,60.0,19.0,4.0,1.0,1625856959.0,366864850.0,37.824304,-122.479396,9.259428,0.992648,-0.121038,60.0,19.0,10.0,1.0,1625856959.0,368052630.0,37.834615,-122.465263,10.741181,-0.491964,-0.870616,60.0,42.0,10.0,1.0,1625856959.0,368180460.0,37.81772,-122.478195,10.12812,-0.475111,-0.879926,52.0,34.0,10.0,1.0,290.4972222222222,12.198888888888888,10.0
1625856960.0,338096000.0,37.837591,-122.470634,7.464356,-0.225778,0.974179,60.0,19.0,4.0,0.996874,1625856960.0,366864850.0,37.824299,-122.479343,9.287098,0.992924,-0.11875,60.0,19.0,10.0,0.99688,1625856960.0,368052630.0,37.834571,-122.465294,10.744706,-0.493005,-0.870027,60.0,42.0,10.0,0.996968,1625856960.0,368180460.0,37.817678,-122.478223,10.066464,-0.475911,-0.879493,52.0,34.0,10.0,0.994532,290.5,12.2,10.0
1625856961.0,338096000.0,37.837625,-122.470644,7.443974,-0.231428,0.972852,60.0,19.0,4.0,0.993751,1625856961.0,366864850.0,37.824293,-122.479289,9.313857,0.993185,-0.116549,60.0,19.0,10.0,0.99375,1625856961.0,368052630.0,37.834528,-122.465325,10.748282,-0.494134,-0.869386,60.0,42.0,10.0,0.993934,1625856961.0,368180460.0,37.817637,-122.478251,10.002679,-0.476757,-0.879035,52.0,34.0,10.0,0.989095,290.5027777777778,12.20111111111111,10.0
1625856962.0,338096000.0,37.837658,-122.470654,7.424401,-0.237007,0.971508,60.0,19.0,4.0,0.990628,1625856962.0,366864850.0,37.824288,-122.479234,9.3397,0.993431,-0.114435,60.0,19.0,10.0,0.990611,1625856962.0,368052630.0,37.834485,-122.465356,10.751914,-0.495352,-0.868692,60.0,42.0,10.0,0.990898,1625856962.0,368180460.0,37.817597,-122.478279,9.936767,-0.477649,-0.878551,52.0,34.0,10.0,0.983692,290.5055555555556,12.202222222222222,10.0
1625856963.0,338096000.0,37.837692,-122.470664,7.405628,-0.242514,0.970148,60.0,19.0,4.0,0.987508,1625856963.0,366864850.0,37.824283,-122.47918,9.364623,0.993662,-0.112406,60.0,19.0,10.0,0.987463,1625856963.0,368052630.0,37.834442,-122.465387,10.755608,-0.496658,-0.867946,60.0,42.0,10.0,0.987859,1625856963.0,368180460.0,37.817556,-122.478307,9.868729,-0.47859,-0.878038,52.0,34.0,10.0,0.978323,290.5083333333333,12.203333333333331,10.0
1625856964.0,338096000.0,37.837725,-122.470675,7.387645,-0.247947,0.968774,60.0,19.0,4.0,0.984389,1625856964.0,366864850.0,37.824279,-122.479126,9.388621,0.993881,-0.11046,60.0,19.0,10.0,0.984306,1625856964.0,368052630.0,37.834398,-122.465418,10.759367,-0.498052,-0.867147,60.0,42.0,10.0,0.984818,1625856964.0,368180460.0,37.817516,-122.478334,9.798566,-0.479581,-0.877497,52.0,34.0,10.0,0.972989,290.5111111111111,12.204444444444444,10.0
1625856965.0,338096000.0,37.837758,-122.470686,7.370442,-0.253304,0.967387,60.0,19.0,4.0,0.981271,1625856965.0,366864850.0,37.824274,-122.479071,9.41169,0.994086,-0.108597,60.0,19.0,10.0,0.98114,1625856965.0,368052630.0,37.834355,-122.46545,10.763198,-0.499534,-0.866294,60.0,42.0,10.0,0.981773,1625856965.0,368180460.0,37.817477,-122.478362,9.72628,-0.480624,-0.876927,52.0,34.0,10.0,0.967691,290.5138888888889,12.205555555555556,10.0
1625856966.0,338096000.0,37.837791,-122.470697,7.354007,-0.258582,0.965989,60.0,19.0,4.0,0.978154,1625856966.0,366864850.0,37.824269,-122.479016,9.433825,0.994279,-0.106815,60.0,19.0,10.0,0.977967,1625856966.0,368052630.0,37.834312,-122.465481,10.767106,-0.501103,-0.865388,60.0,42.0,10.0,0.978726,1625856966.0,368180460.0,37.817437,-122.478389,9.651874,-0.481721,-0.876325,52.0,34.0,10.0,0.962431,290.51666666666665,12.206666666666669,10.0
1625856967.0,338096000.0,37.837824,-122.470708,7.33833,-0.263782,0.964582,60.0,19.0,4.0,0.975038,1625856967.0,366864850.0,37.824264,-122.478961,9.455023,0.99446,-0.105114,60.0,19.0,10.0,0.974785,1625856967.0,368052630.0,37.834269,-122.465513,10.771097,-0.502758,-0.864427,60.0,42.0,10.0,0.975675,1625856967.0,368180460.0,37.817398,-122.478416,9.575348,-0.482872,-0.875691,52.0,34.0,10.0,0.957209,290.51944444444445,12.207777777777778,10.0
1625856968.0,338096000.0,37.837857,-122.470719,7.323402,-0.268899,0.963168,60.0,19.0,4.0,0.971922,1625856968.0,366864850.0,37.82426,-122.478906,9.47528,0.99463,-0.103492,60.0,19.0,10.0,0.971596,1625856968.0,368052630.0,37.834226,-122.465544,10.775177,-0.5045,-0.863412,60.0,42.0,10.0,0.972621,1625856968.0,368180460.0,37.817359,-122.478443,9.496705,-0.484081,-0.875023,52.0,34.0,10.0,0.952027,290.52222222222224,12.20888888888889,10.0
