Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1632320153.0,316037798.0,37.812933,-122.490954,5.400709,0.906201,-0.422848,37.0,10.0,3.0,1.0,1632320153.0,338365894.0,37.817077,-122.464379,8.375399,-0.99986,-0.016744,49.0,9.0,4.0,1.0,1632320153.0,366981360.0,37.812927,-122.450589,12.179202,-0.995341,0.096418,60.0,21.0,7.0,1.0,1632320153.0,370930000.0,37.83799,-122.456877,14.176155,0.677045,0.735942,70.0,363.0,45.0,1.0,341.44166666666666,4.618611111111111,10.0
1632320154.0,316037798.0,37.812922,-122.490925,5.402174,0.906973,-0.421188,37.0,10.0,3.0,0.995834,1632320154.0,338365894.0,37.817076,-122.464428,8.373233,-0.999859,-0.01679,49.0,9.0,4.0,0.996004,1632320154.0,366981360.0,37.812932,-122.45066,12.176297,-0.995272,0.097124,60.0,21.0,7.0,0.995738,1632320154.0,370930000.0,37.838038,-122.456821,14.181901,0.677349,0.735662,70.0,363.0,45.0,0.99623,341.45,4.618333333333333,10.0
1632320155.0,316037798.0,37.812912,-122.490896,5.403593,0.907727,-0.419561,37.0,10.0,3.0,0.991665,1632320155.0,338365894.0,37.817075,-122.464477,8.371055,-0.999858,-0.01683,49.0,9.0,4.0,0.992009,1632320155.0,366981360.0,37.812938,-122.450731,12.173153,-0.995204,0.097816,60.0,21.0,7.0,0.991476,1632320155.0,370930000.0,37.838086,-122.456764,14.187137,0.677712,0.735327,70.0,363.0,45.0,0.99246,341.4583333333333,4.618055555555555,10.0
1632320156.0,316037798.0,37.812901,-122.490868,5.404963,0.908461,-0.417969,37.0,10.0,3.0,0.987493,1632320156.0,338365894.0,37.817075,-122.464526,8.368865,-0.999858,-0.016862,49.0,9.0,4.0,0.988015,1632320156.0,366981360.0,37.812943,-122.450802,12.169771,-0.995137,0.098496,60.0,21.0,7.0,0.987216,1632320156.0,370930000.0,37.838135,-122.456708,14.191863,0.678134,0.734938,70.0,363.0,45.0,0.98869,341.46666666666664,4.6177777777777775,10.0
1632320157.0,316037798.0,37.812891,-122.490839,5.406284,0.909177,-0.41641,37.0,10.0,3.0,0.983319,1632320157.0,338365894.0,37.817074,-122.464575,8.366665,-0.999857,-0.016889,49.0,9.0,4.0,0.984022,1632320157.0,366981360.0,37.812949,-122.450873,12.166149,-0.995071,0.099163,60.0,21.0,7.0,0.982957,1632320157.0,370930000.0,37.838183,-122.456652,14.196082,0.678615,0.734494,70.0,363.0,45.0,0.98492,341.475,4.6175,10.0
1632320158.0,316037798.0,37.812881,-122.49081,5.407556,0.909874,-0.414885,37.0,10.0,3.0,0.979142,1632320158.0,338365894.0,37.817073,-122.464624,8.364452,-0.999857,-0.016908,49.0,9.0,4.0,0.98003,1632320158.0,366981360.0,37.812954,-122.450944,12.162287,-0.995006,0.099817,60.0,21.0,7.0,0.9787,1632320158.0,370930000.0,37.838231,-122.456595,14.199795,0.679155,0.733995,70.0,363.0,45.0,0.981151,341.4833333333333,4.617222222222222,10.0
1632320159.0,316037798.0,37.81287,-122.490781,5.408776,0.910552,-0.413394,37.0,10.0,3.0,0.974963,1632320159.0,338365894.0,37.817073,-122.464673,8.362228,-0.999857,-0.016921,49.0,9.0,4.0,0.97604,1632320159.0,366981360.0,37.81296,-122.451015,12.158186,-0.994941,0.100459,60.0,21.0,7.0,0.974444,1632320159.0,370930000.0,37.838279,-122.456539,14.203007,0.679753,0.733441,70.0,363.0,45.0,0.977381,341.4916666666667,4.616944444444444,10.0
1632320160.0,316037798.0,37.81286,-122.490752,5.409943,0.911213,-0.411936,37.0,10.0,3.0,0.970782,1632320160.0,338365894.0,37.817072,-122.464722,8.359993,-0.999857,-0.016927,49.0,9.0,4.0,0.97205,1632320160.0,366981360.0,37.812965,-122.451086,12.153844,-0.994878,0.101088,60.0,21.0,7.0,0.97019,1632320160.0,370930000.0,37.838327,-122.456482,14.205718,0.680409,0.732832,70.0,363.0,45.0,0.973612,341.5,4.616666666666666,10.0
1632320161.0,316037798.0,37.81285,-122.490723,5.411058,0.911855,-0.410513,37.0,10.0,3.0,0.966599,1632320161.0,338365894.0,37.817071,-122.464771,8.357746,-0.999857,-0.016927,49.0,9.0,4.0,0.968062,1632320161.0,366981360.0,37.812971,-122.451156,12.149262,-0.994815,0.101704,60.0,21.0,7.0,0.965937,1632320161.0,370930000.0,37.838376,-122.456426,14.207933,0.681124,0.732168,70.0,363.0,45.0,0.969842,341.5083333333333,4.616388888888888,10.0
1632320162.0,316037798.0,37.812839,-122.490695,5.412118,0.912479,-0.409123,37.0,10.0,3.0,0.962414,1632320162.0,338365894.0,37.817071,-122.46482,8.355488,-0.999857,-0.016919,49.0,9.0,4.0,0.964075,1632320162.0,366981360.0,37.812977,-122.451227,12.144438,-0.994753,0.102307,60.0,21.0,7.0,0.961686,1632320162.0,370930000.0,37.838424,-122.456369,14.209654,0.681897,0.731448,70.0,363.0,45.0,0.966072,341.51666666666665,4.616111111111112,10.0
