Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1614518379.0,338087177.0,37.817696,-122.470559,2.749089,-0.978924,-0.204227,36.0,12.0,3.0,1.0,1614518379.0,338169735.0,37.820196,-122.488463,5.791029,0.91945,0.393208,0.0,9.0,0.0,1.0,1614518379.0,338306963.0,37.814314,-122.497867,7.499547,-0.846382,-0.532576,30.0,19.0,6.0,1.0,1614518379.0,338310494.0,37.819876,-122.466538,3.163361,-0.913623,-0.406562,36.0,12.0,4.0,1.0,1614518379.0,338311357.0,37.811984,-122.442116,2.969549,-0.848983,0.528421,36.0,14.0,2.0,1.0,1614518379.0,338343875.0,37.817422,-122.446543,5.984861,0.997187,0.074958,36.0,13.0,4.0,1.0,1614518379.0,367008740.0,37.816788,-122.490663,6.733556,-0.917516,-0.397698,31.0,33.0,9.0,1.0,1614518379.0,367646340.0,37.846955,-122.473845,5.701273,0.782257,0.622955,37.0,15.0,0.0,1.0,1614518379.0,368052630.0,37.813834,-122.444167,11.10583,-0.99624,0.086642,60.0,42.0,10.0,1.0,55.583333333333336,2.779166666666667,10.0
1614518380.0,338087177.0,37.817694,-122.470574,2.749829,-0.979825,-0.199856,36.0,12.0,3.0,0.997054,1614518380.0,338169735.0,37.820207,-122.488432,5.781206,0.919787,0.392417,0.0,9.0,0.0,0.995245,1614518380.0,338306963.0,37.814296,-122.497904,7.508073,-0.845927,-0.533299,30.0,19.0,6.0,0.995304,1614518380.0,338310494.0,37.81987,-122.466554,3.151817,-0.912782,-0.408446,36.0,12.0,4.0,0.99481,1614518380.0,338311357.0,37.811991,-122.442131,2.968303,-0.847187,0.531295,36.0,14.0,2.0,0.995881,1614518380.0,338343875.0,37.817424,-122.446508,5.98335,0.997243,0.074206,36.0,13.0,4.0,0.995209,1614518380.0,367008740.0,37.816775,-122.490699,6.730287,-0.918028,-0.396516,31.0,33.0,9.0,0.995301,1614518380.0,367646340.0,37.846971,-122.473818,5.720177,0.781822,0.623502,37.0,15.0,0.0,0.987748,1614518380.0,368052630.0,37.813839,-122.444232,11.10744,-0.996288,0.086078,60.0,42.0,10.0,0.995295,55.55555555555556,2.7777777777777777,10.0
1614518381.0,338087177.0,37.817691,-122.47059,2.750956,-0.980708,-0.195479,36.0,12.0,3.0,0.994105,1614518381.0,338169735.0,37.820218,-122.488401,5.771282,0.920137,0.391598,0.0,9.0,0.0,0.990497,1614518381.0,338306963.0,37.814277,-122.497941,7.516356,-0.845522,-0.533941,30.0,19.0,6.0,0.990603,1614518381.0,338310494.0,37.819864,-122.466571,3.140431,-0.911933,-0.410339,36.0,12.0,4.0,0.98964,1614518381.0,338311357.0,37.811999,-122.442146,2.967203,-0.845316,0.534267,36.0,14.0,2.0,0.991765,1614518381.0,338343875.0,37.817426,-122.446473,5.981804,0.997299,0.073448,36.0,13.0,4.0,0.990419,1614518381.0,367008740.0,37.816763,-122.490735,6.726877,-0.918538,-0.395332,31.0,33.0,9.0,0.990603,1614518381.0,367646340.0,37.846987,-122.473792,5.738324,0.781236,0.624236,37.0,15.0,0.0,0.975518,1614518381.0,368052630.0,37.813843,-122.444296,11.108952,-0.996335,0.085534,60.0,42.0,10.0,0.99059,55.52777777777778,2.776388888888889,10.0
1614518382.0,338087177.0,37.817689,-122.470606,2.75247,-0.981571,-0.191096,36.0,12.0,3.0,0.991151,1614518382.0,338169735.0,37.820228,-122.48837,5.761258,0.920497,0.390749,0.0,9.0,0.0,0.985756,1614518382.0,338306963.0,37.814259,-122.497978,7.524394,-0.845167,-0.534502,30.0,19.0,6.0,0.985898,1614518382.0,338310494.0,37.819858,-122.466588,3.129203,-0.911076,-0.412238,36.0,12.0,4.0,0.98449,1614518382.0,338311357.0,37.812006,-122.442161,2.966253,-0.843368,0.537336,36.0,14.0,2.0,0.987651,1614518382.0,338343875.0,37.817429,-122.446438,5.980223,0.997355,0.072685,36.0,13.0,4.0,0.98563,1614518382.0,367008740.0,37.816751,-122.490771,6.723328,-0.919048,-0.394146,31.0,33.0,9.0,0.985907,1614518382.0,367646340.0,37.847004,-122.473766,5.755717,0.780501,0.625155,37.0,15.0,0.0,0.963318,1614518382.0,368052630.0,37.813847,-122.444361,11.110367,-0.99638,0.08501,60.0,42.0,10.0,0.985884,55.5,2.775,10.0
1614518383.0,338087177.0,37.817686,-122.470622,2.754373,-0.982415,-0.18671,36.0,12.0,3.0,0.988193,1614518383.0,338169735.0,37.820238,-122.488339,5.751134,0.920869,0.389872,0.0,9.0,0.0,0.981023,1614518383.0,338306963.0,37.81424,-122.498016,7.532184,-0.844863,-0.534983,30.0,19.0,6.0,0.981189,1614518383.0,338310494.0,37.819852,-122.466605,3.118132,-0.910211,-0.414145,36.0,12.0,4.0,0.979358,1614518383.0,338311357.0,37.812013,-122.442175,2.965457,-0.841343,0.540501,36.0,14.0,2.0,0.983539,1614518383.0,338343875.0,37.817431,-122.446403,5.978607,0.997411,0.071916,36.0,13.0,4.0,0.980842,1614518383.0,367008740.0,37.816739,-122.490808,6.71964,-0.919557,-0.392958,31.0,33.0,9.0,0.981213,1614518383.0,367646340.0,37.847021,-122.47374,5.77236,0.779617,0.626257,37.0,15.0,0.0,0.951154,1614518383.0,368052630.0,37.813852,-122.444426,11.111683,-0.996423,0.084505,60.0,42.0,10.0,0.981177,55.47222222222222,2.773611111111111,10.0
1614518384.0,338087177.0,37.817684,-122.470638,2.756663,-0.983239,-0.182322,36.0,12.0,3.0,0.98523,1614518384.0,338169735.0,37.820249,-122.488308,5.740912,0.921253,0.388965,0.0,9.0,0.0,0.976298,1614518384.0,338306963.0,37.814221,-122.498053,7.539728,-0.844608,-0.535385,30.0,19.0,6.0,0.976476,1614518384.0,338310494.0,37.819846,-122.466621,3.107219,-0.909338,-0.416059,36.0,12.0,4.0,0.974246,1614518384.0,338311357.0,37.812021,-122.44219,2.96482,-0.83924,0.543761,36.0,14.0,2.0,0.979429,1614518384.0,338343875.0,37.817433,-122.446369,5.976956,0.997466,0.071141,36.0,13.0,4.0,0.976056,1614518384.0,367008740.0,37.816726,-122.490844,6.715811,-0.920064,-0.391768,31.0,33.0,9.0,0.97652,1614518384.0,367646340.0,37.847037,-122.473713,5.78826,0.778584,0.627541,37.0,15.0,0.0,0.939034,1614518384.0,368052630.0,37.813856,-122.444491,11.112901,-0.996464,0.08402,60.0,42.0,10.0,0.97647,55.44444444444445,2.772222222222222,10.0
1614518385.0,338087177.0,37.817681,-122.470653,2.75934,-0.984042,-0.177935,36.0,12.0,3.0,0.982262,1614518385.0,338169735.0,37.820259,-122.488277,5.730591,0.921647,0.388028,0.0,9.0,0.0,0.97158,1614518385.0,338306963.0,37.814203,-122.49809,7.547022,-0.844404,-0.535707,30.0,19.0,6.0,0.971759,1614518385.0,338310494.0,37.81984,-122.466638,3.096463,-0.908457,-0.417979,36.0,12.0,4.0,0.969153,1614518385.0,338311357.0,37.812028,-122.442204,2.964345,-0.837058,0.547114,36.0,14.0,2.0,0.975321,1614518385.0,338343875.0,37.817434,-122.446334,5.97527,0.997522,0.07036,36.0,13.0,4.0,0.97127,1614518385.0,367008740.0,37.816714,-122.49088,6.711844,-0.920571,-0.390575,31.0,33.0,9.0,0.971829,1614518385.0,367646340.0,37.847054,-122.473687,5.803424,0.777402,0.629004,37.0,15.0,0.0,0.926965,1614518385.0,368052630.0,37.81386,-122.444556,11.114021,-0.996503,0.083554,60.0,42.0,10.0,0.971762,55.41666666666667,2.770833333333333,10.0
1614518386.0,338087177.0,37.817679,-122.470669,2.762406,-0.984825,-0.173549,36.0,12.0,3.0,0.979289,1614518386.0,338169735.0,37.820269,-122.488246,5.720173,0.922054,0.387062,0.0,9.0,0.0,0.96687,1614518386.0,338306963.0,37.814184,-122.498127,7.554067,-0.844249,-0.535951,30.0,19.0,6.0,0.967037,1614518386.0,338310494.0,37.819834,-122.466654,3.085866,-0.907567,-0.419906,36.0,12.0,4.0,0.964078,1614518386.0,338311357.0,37.812036,-122.442219,2.964037,-0.834795,0.55056,36.0,14.0,2.0,0.971215,1614518386.0,338343875.0,37.817436,-122.446299,5.97355,0.997577,0.069573,36.0,13.0,4.0,0.966485,1614518386.0,367008740.0,37.816702,-122.490916,6.707737,-0.921077,-0.389381,31.0,33.0,9.0,0.967139,1614518386.0,367646340.0,37.847071,-122.47366,5.81786,0.776071,0.630645,37.0,15.0,0.0,0.914954,1614518386.0,368052630.0,37.813865,-122.444621,11.115041,-0.996541,0.083108,60.0,42.0,10.0,0.967053,55.38888888888889,2.7694444444444444,10.0
1614518387.0,338087177.0,37.817677,-122.470685,2.765859,-0.985587,-0.169168,36.0,12.0,3.0,0.976309,1614518387.0,338169735.0,37.82028,-122.488215,5.709657,0.922471,0.386066,0.0,9.0,0.0,0.962167,1614518387.0,338306963.0,37.814165,-122.498165,7.560862,-0.844145,-0.536115,30.0,19.0,6.0,0.962312,1614518387.0,338310494.0,37.819828,-122.466671,3.075426,-0.90667,-0.42184,36.0,12.0,4.0,0.959021,1614518387.0,338311357.0,37.812043,-122.442233,2.9639,-0.832452,0.554097,36.0,14.0,2.0,0.96711,1614518387.0,338343875.0,37.817438,-122.446264,5.971794,0.997632,0.068781,36.0,13.0,4.0,0.961702,1614518387.0,367008740.0,37.81669,-122.490952,6.70349,-0.921582,-0.388184,31.0,33.0,9.0,0.962452,1614518387.0,367646340.0,37.847088,-122.473634,5.831575,0.774591,0.632463,37.0,15.0,0.0,0.903011,1614518387.0,368052630.0,37.813869,-122.444686,11.115962,-0.996576,0.082681,60.0,42.0,10.0,0.962344,55.36111111111112,2.768055555555556,10.0
1614518388.0,338087177.0,37.817675,-122.470701,2.7697,-0.986328,-0.164792,36.0,12.0,3.0,0.973323,1614518388.0,338169735.0,37.82029,-122.488184,5.699044,0.9229,0.385039,0.0,9.0,0.0,0.957472,1614518388.0,338306963.0,37.814147,-122.498202,7.567406,-0.84409,-0.536201,30.0,19.0,6.0,0.957582,1614518388.0,338310494.0,37.819822,-122.466687,3.065144,-0.905766,-0.423779,36.0,12.0,4.0,0.953982,1614518388.0,338311357.0,37.812051,-122.442248,2.963939,-0.830027,0.557723,36.0,14.0,2.0,0.963006,1614518388.0,338343875.0,37.81744,-122.446229,5.970005,0.997686,0.067983,36.0,13.0,4.0,0.95692,1614518388.0,367008740.0,37.816678,-122.490989,6.699104,-0.922086,-0.386985,31.0,33.0,9.0,0.957767,1614518388.0,367646340.0,37.847105,-122.473608,5.84458,0.772959,0.634455,37.0,15.0,0.0,0.891142,1614518388.0,368052630.0,37.813873,-122.44475,11.116783,-0.99661,0.082274,60.0,42.0,10.0,0.957635,55.333333333333336,2.7666666666666666,10.0
