Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1635677886.0,338117512.0,37.844179,-122.468552,10.064994,0.250928,-0.968006,37.0,19.0,0.0,1.0,1635677886.0,338166398.0,37.809963,-122.465023,15.242703,0.999422,-0.034005,0.0,0.0,0.0,1.0,1635677886.0,338207691.0,37.840364,-122.451803,4.663426,0.600523,-0.799607,37.0,0.0,0.0,1.0,1635677886.0,338246396.0,37.817895,-122.474893,4.04265,-0.989063,0.147494,36.0,12.0,4.0,1.0,1635677886.0,338691000.0,37.83004,-122.45797,1.723137,0.709041,-0.705167,30.0,80.0,12.0,1.0,1635677886.0,366742520.0,37.82459,-122.482111,9.638766,0.995343,-0.096402,60.0,14.0,5.0,1.0,1635677886.0,366864140.0,37.820277,-122.493695,3.464805,0.9797,0.20047,60.0,17.0,4.0,1.0,1635677886.0,366975740.0,37.814518,-122.456528,9.480719,-0.934328,0.356413,60.0,25.0,7.0,1.0,1635677886.0,367008020.0,37.80924,-122.496956,4.120517,0.870736,0.491751,31.0,30.0,9.0,1.0,177.45,8.66,8.17
1635677887.0,338117512.0,37.844134,-122.468537,10.063567,0.251434,-0.967874,37.0,19.0,0.0,0.995176,1635677887.0,338166398.0,37.80996,-122.464934,15.295796,0.999535,-0.030501,0.0,0.0,0.0,0.996201,1635677887.0,338207691.0,37.840347,-122.451786,4.660456,0.600312,-0.799766,37.0,0.0,0.0,0.996454,1635677887.0,338246396.0,37.817897,-122.474917,4.06334,-0.987596,0.157017,36.0,12.0,4.0,0.996943,1635677887.0,338691000.0,37.830034,-122.457963,1.73002,0.70067,-0.713485,30.0,80.0,12.0,0.997378,1635677887.0,366742520.0,37.824586,-122.482055,9.623787,0.995645,-0.093222,60.0,14.0,5.0,0.996033,1635677887.0,366864140.0,37.82028,-122.493675,3.470616,0.980079,0.198607,60.0,17.0,4.0,0.997549,1635677887.0,366975740.0,37.814534,-122.45658,9.483892,-0.934486,0.355999,60.0,25.0,7.0,0.996311,1635677887.0,367008020.0,37.80925,-122.496935,4.118686,0.870671,0.491866,31.0,30.0,9.0,0.996477,177.44166666666666,8.658888888888889,8.170555555555556
1635677888.0,338117512.0,37.844089,-122.468522,10.062062,0.251915,-0.967749,37.0,19.0,0.0,0.990365,1635677888.0,338166398.0,37.809958,-122.464845,15.351027,0.999634,-0.027038,0.0,0.0,0.0,0.992388,1635677888.0,338207691.0,37.84033,-122.45177,4.657595,0.600097,-0.799927,37.0,0.0,0.0,0.99291,1635677888.0,338246396.0,37.8179,-122.47494,4.084242,-0.986072,0.166321,36.0,12.0,4.0,0.99387,1635677888.0,338691000.0,37.830029,-122.457956,1.737115,0.692398,-0.721516,30.0,80.0,12.0,0.99475,1635677888.0,366742520.0,37.824581,-122.481999,9.607849,0.995947,-0.089947,60.0,14.0,5.0,0.992074,1635677888.0,366864140.0,37.820283,-122.493655,3.476327,0.980445,0.196794,60.0,17.0,4.0,0.995093,1635677888.0,366975740.0,37.814549,-122.456631,9.487076,-0.934644,0.355586,60.0,25.0,7.0,0.992621,1635677888.0,367008020.0,37.809259,-122.496914,4.116844,0.870597,0.491997,31.0,30.0,9.0,0.992955,177.43333333333334,8.657777777777778,8.171111111111111
1635677889.0,338117512.0,37.844044,-122.468507,10.060478,0.25237,-0.967631,37.0,19.0,0.0,0.985568,1635677889.0,338166398.0,37.809956,-122.464755,15.408393,0.999721,-0.023615,0.0,0.0,0.0,0.98856,1635677889.0,338207691.0,37.840313,-122.451754,4.654835,0.59987,-0.800097,37.0,0.0,0.0,0.989368,1635677889.0,338246396.0,37.817903,-122.474964,4.105336,-0.984496,0.175409,36.0,12.0,4.0,0.990781,1635677889.0,338691000.0,37.830023,-122.457949,1.744409,0.68423,-0.729266,30.0,80.0,12.0,0.992116,1635677889.0,366742520.0,37.824577,-122.481943,9.590959,0.996245,-0.086576,60.0,14.0,5.0,0.988123,1635677889.0,366864140.0,37.820286,-122.493635,3.481936,0.980797,0.195033,60.0,17.0,4.0,0.992633,1635677889.0,366975740.0,37.814565,-122.456683,9.490271,-0.9348,0.355175,60.0,25.0,7.0,0.98893,1635677889.0,367008020.0,37.809268,-122.496893,4.114991,0.870515,0.492142,31.0,30.0,9.0,0.989436,177.425,8.656666666666666,8.171666666666667
1635677890.0,338117512.0,37.843999,-122.468493,10.058815,0.252799,-0.967519,37.0,19.0,0.0,0.980784,1635677890.0,338166398.0,37.809954,-122.464664,15.467888,0.999795,-0.020235,0.0,0.0,0.0,0.984718,1635677890.0,338207691.0,37.840296,-122.451737,4.652176,0.599631,-0.800276,37.0,0.0,0.0,0.985829,1635677890.0,338246396.0,37.817907,-122.474988,4.126606,-0.982873,0.184283,36.0,12.0,4.0,0.987677,1635677890.0,338691000.0,37.830017,-122.457942,1.751888,0.676174,-0.736742,30.0,80.0,12.0,0.989476,1635677890.0,366742520.0,37.824574,-122.481887,9.573127,0.996541,-0.083106,60.0,14.0,5.0,0.98418,1635677890.0,366864140.0,37.82029,-122.493615,3.487443,0.981136,0.193321,60.0,17.0,4.0,0.990168,1635677890.0,366975740.0,37.814581,-122.456735,9.493478,-0.934955,0.354766,60.0,25.0,7.0,0.985237,1635677890.0,367008020.0,37.809278,-122.496872,4.113125,0.870424,0.492303,31.0,30.0,9.0,0.985917,177.41666666666666,8.655555555555555,8.172222222222222
1635677891.0,338117512.0,37.843954,-122.468478,10.057073,0.253203,-0.967413,37.0,19.0,0.0,0.976015,1635677891.0,338166398.0,37.809953,-122.464574,15.529508,0.999857,-0.016897,0.0,0.0,0.0,0.98086,1635677891.0,338207691.0,37.840278,-122.451721,4.649616,0.599379,-0.800465,37.0,0.0,0.0,0.982293,1635677891.0,338246396.0,37.81791,-122.475011,4.148035,-0.981209,0.192948,36.0,12.0,4.0,0.984558,1635677891.0,338691000.0,37.830011,-122.457935,1.759541,0.668236,-0.743949,30.0,80.0,12.0,0.986829,1635677891.0,366742520.0,37.82457,-122.481831,9.554361,0.996832,-0.079537,60.0,14.0,5.0,0.980246,1635677891.0,366864140.0,37.820293,-122.493595,3.492847,0.981462,0.191659,60.0,17.0,4.0,0.987699,1635677891.0,366975740.0,37.814596,-122.456787,9.496696,-0.93511,0.354358,60.0,25.0,7.0,0.981543,1635677891.0,367008020.0,37.809287,-122.496851,4.111249,0.870324,0.49248,31.0,30.0,9.0,0.982401,177.40833333333333,8.654444444444444,8.172777777777778
1635677892.0,338117512.0,37.843909,-122.468463,10.05525,0.25358,-0.967314,37.0,19.0,0.0,0.97126,1635677892.0,338166398.0,37.809952,-122.464483,15.593248,0.999907,-0.013603,0.0,0.0,0.0,0.976986,1635677892.0,338207691.0,37.840261,-122.451705,4.647156,0.599114,-0.800664,37.0,0.0,0.0,0.978758,1635677892.0,338246396.0,37.817914,-122.475035,4.169604,-0.979508,0.201405,36.0,12.0,4.0,0.981423,1635677892.0,338691000.0,37.830005,-122.457928,1.767354,0.660421,-0.750895,30.0,80.0,12.0,0.984177,1635677892.0,366742520.0,37.824566,-122.481775,9.534672,0.997118,-0.075867,60.0,14.0,5.0,0.97632,1635677892.0,366864140.0,37.820296,-122.493575,3.498148,0.981775,0.190047,60.0,17.0,4.0,0.985226,1635677892.0,366975740.0,37.814612,-122.456839,9.499926,-0.935264,0.353952,60.0,25.0,7.0,0.977847,1635677892.0,367008020.0,37.809296,-122.49683,4.10936,0.870216,0.492671,31.0,30.0,9.0,0.978886,177.4,8.653333333333332,8.173333333333334
1635677893.0,338117512.0,37.843864,-122.468448,10.053347,0.253932,-0.967222,37.0,19.0,0.0,0.966521,1635677893.0,338166398.0,37.809951,-122.464392,15.659103,0.999946,-0.010354,0.0,0.0,0.0,0.973095,1635677893.0,338207691.0,37.840244,-122.451688,4.644795,0.598836,-0.800871,37.0,0.0,0.0,0.975226,1635677893.0,338246396.0,37.817918,-122.475059,4.1913,-0.977775,0.209658,36.0,12.0,4.0,0.978273,1635677893.0,338691000.0,37.829999,-122.457921,1.775316,0.652735,-0.757587,30.0,80.0,12.0,0.981518,1635677893.0,366742520.0,37.824563,-122.48172,9.514068,0.997398,-0.072093,60.0,14.0,5.0,0.972402,1635677893.0,366864140.0,37.820299,-122.493555,3.503343,0.982076,0.188484,60.0,17.0,4.0,0.982749,1635677893.0,366975740.0,37.814627,-122.456891,9.503168,-0.935416,0.353548,60.0,25.0,7.0,0.974149,1635677893.0,367008020.0,37.809306,-122.496809,4.107461,0.870099,0.492877,31.0,30.0,9.0,0.975373,177.39166666666668,8.652222222222223,8.17388888888889
1635677894.0,338117512.0,37.843819,-122.468433,10.051364,0.254258,-0.967136,37.0,19.0,0.0,0.961796,1635677894.0,338166398.0,37.80995,-122.4643,15.726525,0.999974,-0.007151,0.0,0.0,0.0,0.969188,1635677894.0,338207691.0,37.840227,-122.451672,4.642535,0.598546,-0.801089,37.0,0.0,0.0,0.971696,1635677894.0,338246396.0,37.817922,-122.475083,4.213105,-0.976014,0.21771,36.0,12.0,4.0,0.975109,1635677894.0,338691000.0,37.829993,-122.457914,1.783414,0.645181,-0.76403,30.0,80.0,12.0,0.978853,1635677894.0,366742520.0,37.82456,-122.481664,9.492561,0.997671,-0.068214,60.0,14.0,5.0,0.968493,1635677894.0,366864140.0,37.820302,-122.493535,3.508433,0.982366,0.18697,60.0,17.0,4.0,0.980268,1635677894.0,366975740.0,37.814643,-122.456943,9.50642,-0.935569,0.353145,60.0,25.0,7.0,0.970451,1635677894.0,367008020.0,37.809315,-122.496788,4.10555,0.869973,0.493099,31.0,30.0,9.0,0.971862,177.38333333333333,8.651111111111112,8.174444444444445
1635677895.0,338117512.0,37.843774,-122.468418,10.0493,0.254559,-0.967057,37.0,19.0,0.0,0.957088,1635677895.0,338166398.0,37.809949,-122.464208,15.793332,0.999992,-0.004,0.0,0.0,0.0,0.965263,1635677895.0,338207691.0,37.840209,-122.451656,4.640375,0.598242,-0.801316,37.0,0.0,0.0,0.968169,1635677895.0,338246396.0,37.817926,-122.475107,4.235004,-0.974228,0.225564,36.0,12.0,4.0,0.971929,1635677895.0,338691000.0,37.829986,-122.457908,1.791637,0.637763,-0.770232,30.0,80.0,12.0,0.976181,1635677895.0,366742520.0,37.824557,-122.481609,9.47016,0.997935,-0.064229,60.0,14.0,5.0,0.964594,1635677895.0,366864140.0,37.820305,-122.493515,3.513416,0.982643,0.185505,60.0,17.0,4.0,0.977783,1635677895.0,366975740.0,37.814658,-122.456996,9.509684,-0.93572,0.352744,60.0,25.0,7.0,0.96675,1635677895.0,367008020.0,37.809325,-122.496767,4.103628,0.869839,0.493336,31.0,30.0,9.0,0.968353,177.375,8.65,8.175
