Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,Timestamp,MMSI,Latitude,Longitude,Speed,Course-sin,Course-cos,Length,Width,Vesseltype,Distance,WindDirection,WindSpeed,Visibility
1630937183.0,319047600.0,37.815325,-122.503025,6.74281,0.999986,-0.005283,0.0,33.0,0.0,1.0,1630937183.0,319247000.0,37.820687,-122.47528,8.986733,0.036612,0.99933,37.0,0.0,0.0,1.0,1630937183.0,338235429.0,37.829209,-122.46235,8.735173,0.342699,-0.939445,36.0,11.0,3.0,1.0,1630937183.0,338330993.0,37.801791,-122.501821,4.153404,0.786894,0.617088,36.0,12.0,4.0,1.0,1630937183.0,338402325.0,37.827717,-122.465384,15.183843,0.910506,0.413497,37.0,8.0,3.0,1.0,1630937183.0,367080920.0,37.831293,-122.465529,6.875285,0.483992,-0.875072,37.0,10.0,3.0,1.0,1630937183.0,367429210.0,37.81476,-122.47727,4.122002,0.994333,-0.106314,37.0,9.0,3.0,1.0,1630937183.0,367597620.0,37.821509,-122.490376,4.498498,0.939474,0.34262,37.0,11.0,0.0,1.0,1630937183.0,367634160.0,37.846065,-122.4707,1.990965,-0.998925,-0.046347,36.0,17.0,4.0,0.955904,78.06944444444444,0.8922222222222222,8.446111111111112
1630937184.0,319047600.0,37.815324,-122.502985,6.734954,0.999998,-0.001954,0.0,33.0,0.0,0.995789,1630937184.0,319247000.0,37.820729,-122.475278,8.958576,0.03523,0.999379,37.0,0.0,0.0,0.999185,1630937184.0,338235429.0,37.829171,-122.462333,8.730286,0.342018,-0.939693,36.0,11.0,3.0,0.995504,1630937184.0,338330993.0,37.801803,-122.501802,4.155461,0.786995,0.61696,36.0,12.0,4.0,0.995697,1630937184.0,338402325.0,37.827746,-122.465303,15.203885,0.911211,0.41194,37.0,8.0,3.0,0.996047,1630937184.0,367080920.0,37.831266,-122.465509,6.842264,0.497153,-0.867663,37.0,10.0,3.0,0.997966,1630937184.0,367429210.0,37.814758,-122.477246,4.124373,0.993865,-0.110599,37.0,9.0,3.0,0.996548,1630937184.0,367597620.0,37.821516,-122.490351,4.502172,0.939568,0.342363,37.0,11.0,0.0,0.996555,1630937184.0,367634160.0,37.846064,-122.470711,1.986172,-0.998047,-0.062475,36.0,17.0,4.0,0.95778,78.16666666666667,0.8933333333333333,8.446666666666667
1630937185.0,319047600.0,37.815324,-122.502946,6.727065,0.999999,0.001574,0.0,33.0,0.0,0.991582,1630937185.0,319247000.0,37.82077,-122.475277,8.928069,0.033983,0.999422,37.0,0.0,0.0,0.998412,1630937185.0,338235429.0,37.829133,-122.462315,8.725348,0.341315,-0.939949,36.0,11.0,3.0,0.991011,1630937185.0,338330993.0,37.801815,-122.501783,4.157437,0.787094,0.616833,36.0,12.0,4.0,0.991392,1630937185.0,338402325.0,37.827775,-122.465222,15.224309,0.911932,0.410341,37.0,8.0,3.0,0.992088,1630937185.0,367080920.0,37.831238,-122.46549,6.809996,0.510571,-0.859835,37.0,10.0,3.0,0.995901,1630937185.0,367429210.0,37.814756,-122.477222,4.126769,0.993379,-0.114879,37.0,9.0,3.0,0.993094,1630937185.0,367597620.0,37.821523,-122.490327,4.506096,0.939654,0.342127,37.0,11.0,0.0,0.993107,1630937185.0,367634160.0,37.846064,-122.470723,1.981456,-0.996917,-0.078462,36.0,17.0,4.0,0.959612,78.26388888888889,0.8944444444444445,8.447222222222223
1630937186.0,319047600.0,37.815324,-122.502906,6.719155,0.999986,0.005301,0.0,33.0,0.0,0.987379,1630937186.0,319247000.0,37.820812,-122.475275,8.895207,0.032871,0.99946,37.0,0.0,0.0,0.997678,1630937186.0,338235429.0,37.829095,-122.462298,8.720361,0.340591,-0.940212,36.0,11.0,3.0,0.98652,1630937186.0,338330993.0,37.801827,-122.501764,4.159331,0.787191,0.616709,36.0,12.0,4.0,0.987085,1630937186.0,338402325.0,37.827804,-122.46514,15.245117,0.912669,0.4087,37.0,8.0,3.0,0.988122,1630937186.0,367080920.0,37.831211,-122.465469,6.778594,0.524237,-0.851572,37.0,10.0,3.0,0.993803,1630937186.0,367429210.0,37.814754,-122.477198,4.129189,0.992876,-0.119156,37.0,9.0,3.0,0.989637,1630937186.0,367597620.0,37.82153,-122.490302,4.510268,0.939732,0.341912,37.0,11.0,0.0,0.989657,1630937186.0,367634160.0,37.846063,-122.470735,1.976802,-0.995543,-0.094305,36.0,17.0,4.0,0.9614,78.36111111111111,0.8955555555555555,8.447777777777778
1630937187.0,319047600.0,37.815325,-122.502867,6.711239,0.999957,0.009229,0.0,33.0,0.0,0.98318,1630937187.0,319247000.0,37.820853,-122.475273,8.859987,0.031894,0.999491,37.0,0.0,0.0,0.996984,1630937187.0,338235429.0,37.829057,-122.46228,8.715325,0.339845,-0.940482,36.0,11.0,3.0,0.982033,1630937187.0,338330993.0,37.801839,-122.501744,4.161143,0.787287,0.616587,36.0,12.0,4.0,0.982776,1630937187.0,338402325.0,37.827832,-122.465059,15.266313,0.913421,0.407017,37.0,8.0,3.0,0.98415,1630937187.0,367080920.0,37.831184,-122.465448,6.748179,0.538139,-0.842856,37.0,10.0,3.0,0.991673,1630937187.0,367429210.0,37.814752,-122.477174,4.131634,0.992354,-0.123428,37.0,9.0,3.0,0.986177,1630937187.0,367597620.0,37.821538,-122.490277,4.514689,0.939803,0.341718,37.0,11.0,0.0,0.986203,1630937187.0,367634160.0,37.846062,-122.470746,1.972194,-0.993931,-0.110004,36.0,17.0,4.0,0.963146,78.45833333333333,0.8966666666666666,8.448333333333334
1630937188.0,319047600.0,37.815325,-122.502828,6.703334,0.999911,0.013357,0.0,33.0,0.0,0.978985,1630937188.0,319247000.0,37.820894,-122.475271,8.822405,0.031054,0.999518,37.0,0.0,0.0,0.996328,1630937188.0,338235429.0,37.829019,-122.462263,8.71024,0.339077,-0.940759,36.0,11.0,3.0,0.977549,1630937188.0,338330993.0,37.801851,-122.501725,4.162874,0.787381,0.616467,36.0,12.0,4.0,0.978465,1630937188.0,338402325.0,37.827861,-122.464977,15.287903,0.914187,0.405293,37.0,8.0,3.0,0.98017,1630937188.0,367080920.0,37.831158,-122.465427,6.718871,0.552265,-0.833669,37.0,10.0,3.0,0.989508,1630937188.0,367429210.0,37.81475,-122.47715,4.134104,0.991813,-0.127696,37.0,9.0,3.0,0.982714,1630937188.0,367597620.0,37.821545,-122.490252,4.519358,0.939865,0.341545,37.0,11.0,0.0,0.982745,1630937188.0,367634160.0,37.846061,-122.470758,1.967619,-0.992086,-0.125557,36.0,17.0,4.0,0.964849,78.55555555555556,0.8977777777777778,8.448888888888888
1630937189.0,319047600.0,37.815325,-122.502788,6.695454,0.999844,0.017688,0.0,33.0,0.0,0.974793,1630937189.0,319247000.0,37.820934,-122.47527,8.782457,0.030351,0.999539,37.0,0.0,0.0,0.995709,1630937189.0,338235429.0,37.828981,-122.462246,8.705107,0.338287,-0.941043,36.0,11.0,3.0,0.973068,1630937189.0,338330993.0,37.801863,-122.501706,4.164523,0.787473,0.616349,36.0,12.0,4.0,0.974152,1630937189.0,338402325.0,37.82789,-122.464895,15.309889,0.914968,0.403527,37.0,8.0,3.0,0.976183,1630937189.0,367080920.0,37.831132,-122.465405,6.690797,0.5666,-0.823993,37.0,10.0,3.0,0.987308,1630937189.0,367429210.0,37.814747,-122.477126,4.136598,0.991255,-0.131959,37.0,9.0,3.0,0.979248,1630937189.0,367597620.0,37.821552,-122.490227,4.524277,0.939921,0.341393,37.0,11.0,0.0,0.979284,1630937189.0,367634160.0,37.84606,-122.470769,1.963062,-0.990015,-0.140963,36.0,17.0,4.0,0.96651,78.65277777777779,0.8988888888888888,8.449444444444444
1630937190.0,319047600.0,37.815326,-122.502749,6.687618,0.999753,0.02222,0.0,33.0,0.0,0.970606,1630937190.0,319247000.0,37.820975,-122.475268,8.740141,0.029786,0.999556,37.0,0.0,0.0,0.995126,1630937190.0,338235429.0,37.828943,-122.462229,8.699927,0.337475,-0.941334,36.0,11.0,3.0,0.96859,1630937190.0,338330993.0,37.801874,-122.501687,4.166091,0.787564,0.616233,36.0,12.0,4.0,0.969837,1630937190.0,338402325.0,37.827918,-122.464813,15.332275,0.915763,0.401719,37.0,8.0,3.0,0.972189,1630937190.0,367080920.0,37.831107,-122.465383,6.664085,0.581126,-0.813814,37.0,10.0,3.0,0.985072,1630937190.0,367429210.0,37.814745,-122.477102,4.139117,0.990679,-0.136218,37.0,9.0,3.0,0.97578,1630937190.0,367597620.0,37.821559,-122.490202,4.529443,0.939968,0.341263,37.0,11.0,0.0,0.975819,1630937190.0,367634160.0,37.846059,-122.47078,1.958509,-0.987722,-0.156222,36.0,17.0,4.0,0.968129,78.75,0.9,8.45
1630937191.0,319047600.0,37.815327,-122.50271,6.679844,0.999637,0.026956,0.0,33.0,0.0,0.966422,1630937191.0,319247000.0,37.821016,-122.475267,8.695454,0.029361,0.999569,37.0,0.0,0.0,0.994578,1630937191.0,338235429.0,37.828906,-122.462211,8.694699,0.336642,-0.941633,36.0,11.0,3.0,0.964116,1630937191.0,338330993.0,37.801886,-122.501668,4.167577,0.787653,0.616119,36.0,12.0,4.0,0.96552,1630937191.0,338402325.0,37.827947,-122.464731,15.355067,0.916571,0.399871,37.0,8.0,3.0,0.968188,1630937191.0,367080920.0,37.831081,-122.46536,6.638869,0.595826,-0.803113,37.0,10.0,3.0,0.9828,1630937191.0,367429210.0,37.814742,-122.477077,4.141661,0.990085,-0.140472,37.0,9.0,3.0,0.972309,1630937191.0,367597620.0,37.821566,-122.490177,4.534859,0.940008,0.341153,37.0,11.0,0.0,0.972351,1630937191.0,367634160.0,37.846057,-122.470792,1.953946,-0.985213,-0.171334,36.0,17.0,4.0,0.969707,78.84722222222223,0.9011111111111112,8.450555555555555
1630937192.0,319047600.0,37.815327,-122.502671,6.67215,0.999491,0.031895,0.0,33.0,0.0,0.962242,1630937192.0,319247000.0,37.821056,-122.475265,8.648396,0.029079,0.999577,37.0,0.0,0.0,0.994063,1630937192.0,338235429.0,37.828868,-122.462194,8.689424,0.335786,-0.941938,36.0,11.0,3.0,0.959645,1630937192.0,338330993.0,37.801898,-122.501648,4.168981,0.78774,0.616008,36.0,12.0,4.0,0.961202,1630937192.0,338402325.0,37.827975,-122.464649,15.378267,0.917393,0.397982,37.0,8.0,3.0,0.964179,1630937192.0,367080920.0,37.831057,-122.465337,6.615284,0.610679,-0.791878,37.0,10.0,3.0,0.98049,1630937192.0,367429210.0,37.814739,-122.477053,4.14423,0.989472,-0.144722,37.0,9.0,3.0,0.968835,1630937192.0,367597620.0,37.821573,-122.490152,4.540523,0.94004,0.341065,37.0,11.0,0.0,0.968878,1630937192.0,367634160.0,37.846056,-122.470803,1.94936,-0.982493,-0.1863,36.0,17.0,4.0,0.971243,78.94444444444444,0.9022222222222224,8.45111111111111
